bucket,sendit_brand,sendit_model,norm,first_year,last_year,our_brand,our_model,note,variant_flags,import_candidate,reviewer_decision
SENDIT_ONLY,dinosaurs-will-die,"Wizard Stick, ""Middle Of Nowhere""",wizard stick middle of nowhere,2024,2024,Dinosaurs Will Die,,,quoted-graphic,no,
SENDIT_ONLY,dinosaurs-will-die,"BilBored, ""DLCjtb""",bilbored dlcjtb,2023,2023,Dinosaurs Will Die,,,quoted-graphic,no,
SENDIT_ONLY,dinosaurs-will-die,"Darrah, ""In My Mind""",darrah in my mind,2023,2023,Dinosaurs Will Die,,,quoted-graphic,no,
SENDIT_ONLY,dinosaurs-will-die,"Holce, ""Guy In The Sky""",holce guy in the sky,2023,2023,Dinosaurs Will Die,,,quoted-graphic,no,
SENDIT_ONLY,dinosaurs-will-die,"NeverNot, ""Flaming Bag""",nevernot flaming bag,2023,2023,Dinosaurs Will Die,,,quoted-graphic,no,
SENDIT_ONLY,dinosaurs-will-die,"Perry, ""G'nyus""",perry g nyus,2023,2023,Dinosaurs Will Die,,,quoted-graphic,no,
SENDIT_ONLY,dinosaurs-will-die,"Wizard Stick, ""Haunted House""",wizard stick haunted house,2023,2023,Dinosaurs Will Die,,,quoted-graphic,no,
SENDIT_ONLY,dinosaurs-will-die,"Darrah, ""House Warming Party""",darrah house warming party,2022,2022,Dinosaurs Will Die,,,quoted-graphic,no,
SENDIT_ONLY,donek,Aloha Custom,aloha custom,2026,2026,Donek,,,non-production,no,
SENDIT_ONLY,donek,Baker Custom,baker custom,2026,2026,Donek,,,non-production,no,
SENDIT_ONLY,donek,Flux Custom,flux custom,2026,2026,Donek,,,non-production,no,
SENDIT_ONLY,donek,Hazelwood Custom,hazelwood custom,2026,2026,Donek,,,non-production,no,
SENDIT_ONLY,donek,Incline Custom,incline custom,2026,2026,Donek,,,non-production,no,
SENDIT_ONLY,donek,Junior Custom,junior custom,2026,2026,Donek,,,non-production,no,
SENDIT_ONLY,donek,Knapton Twin Custom,knapton twin custom,2026,2026,Donek,,,non-production,no,
SENDIT_ONLY,donek,Kona Custom,kona custom,2026,2026,Donek,,,non-production,no,
SENDIT_ONLY,donek,MK Custom,mk custom,2026,2026,Donek,,,non-production,no,
SENDIT_ONLY,donek,Nomad Custom,nomad custom,2026,2026,Donek,,,non-production,no,
SENDIT_ONLY,donek,Park Twin Custom,park twin custom,2026,2026,Donek,,,non-production,no,
SENDIT_ONLY,donek,Phoenix Custom,phoenix custom,2026,2026,Donek,,,non-production,no,
SENDIT_ONLY,donek,Pulse Custom,pulse custom,2026,2026,Donek,,,non-production,no,
SENDIT_ONLY,donek,Raven Custom,raven custom,2026,2026,Donek,,,non-production,no,
SENDIT_ONLY,donek,Saber SBX Custom,saber sbx custom,2026,2026,Donek,,,non-production,no,
SENDIT_ONLY,donek,Saber SRT Custom,saber srt custom,2026,2026,Donek,,,non-production,no,
SENDIT_ONLY,donek,Secret Custom,secret custom,2026,2026,Donek,,,non-production,no,
SENDIT_ONLY,donek,Talon Custom,talon custom,2026,2026,Donek,,,non-production,no,
SENDIT_ONLY,donek,Tapered Twin Custom,tapered twin custom,2026,2026,Donek,,,non-production,no,
SENDIT_ONLY,donek,Transition Custom,transition custom,2026,2026,Donek,,,non-production,no,
SENDIT_ONLY,donek,Turner FC,turner fc,2026,2026,Donek,,,,yes,
SENDIT_ONLY,donek,Voyager Custom,voyager custom,2026,2026,Donek,,,non-production,no,
BRAND_NEW,drake,BATTLE,battle,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,drake,BATTLE RUSTY,battle rusty,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,drake,BILLBOARD,billboard,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,drake,CHARM,charm,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,drake,DF,df,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,drake,DF PRO,df pro,2024,2025,,,brand not in v0.2,,no,
BRAND_NEW,drake,DFL,dfl,2024,2025,,,brand not in v0.2,,no,
BRAND_NEW,drake,DFL PRO,dfl pro,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,drake,LEAGUE,league,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,drake,MISTY,misty,2024,2025,,,brand not in v0.2,,no,
BRAND_NEW,drake,SHOT,shot,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,drake,SQUAD,squad,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,drake,TAO OF DRAKE,tao of drake,2024,2025,,,brand not in v0.2,,no,
BRAND_NEW,drake,TEAM,team,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,drake,TEAM KOHEI,team kohei,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,drake,copy of LEAGUE WIDE,copy of league,2024,2024,,,brand not in v0.2,duplicate-listing,no,
BRAND_NEW,dreamscape,All Road 500,all road,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,dreamscape,Endzone 500,endzone,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,dreamscape,Kids' Endzone,kids endzone,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,dreamscape,Park & Ride 500,park ride,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,dreamscape,SNB 100,snb,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,dreamscape,Women's Splitboard 500,s,2026,2026,,,brand not in v0.2,,no,
SENDIT_ONLY,dupraz,D-Tour 5'5 X,d tour x,2026,2026,Dupraz,,,,yes,
SENDIT_ONLY,dupraz,D-Tour 6' X,d tour 6 x,2026,2026,Dupraz,,,,yes,
MATCH,dupraz,D1 5'2,d1,2026,2026,Dupraz,D1,,,enrich,
SENDIT_ONLY,dupraz,D1 5'2 N,d1 n,2026,2026,Dupraz,,,,yes,
SENDIT_ONLY,dupraz,D1 5'5 STD,d1 std,2026,2026,Dupraz,,,,yes,
SENDIT_ONLY,dupraz,D1 5'5 X,d1 x,2026,2026,Dupraz,,,,yes,
BRAND_NEW,elevated,4'10 GoldFish,goldfish,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,elevated,5'0 Shortboard,shortboard,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,elevated,5'1 Redtail Hawk,redtail hawk,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,elevated,5'10 Log,log,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,elevated,5'3 Salmon,salmon,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,elevated,4'9 Funboard,funboard,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,elevated,4'8 Minni Hawk,minni hawk,2024,2024,,,brand not in v0.2,,no,
BRAND_NEW,elevated,5'5 Egg,egg,2024,2024,,,brand not in v0.2,,no,
BRAND_NEW,elevated,4'0 Micro Driver,micro driver,2021,2021,,,brand not in v0.2,,no,
BRAND_NEW,elevated,4'6 Minni Fish,minni fish,2021,2021,,,brand not in v0.2,,no,
BRAND_NEW,elevated,5'2 Whsky Jack,whsky jack,2021,2021,,,brand not in v0.2,,no,
BRAND_NEW,elevated,5'7 MegaFish,megafish,2021,2021,,,brand not in v0.2,,no,
BRAND_NEW,elevated,4'6 Minni Driver,minni driver,2019,2019,,,brand not in v0.2,,no,
BRAND_NEW,elevated,5'4 Step-Up,step up,2019,2019,,,brand not in v0.2,,no,
SENDIT_ONLY,endeavor,Apollo W26 Snowboard,apollo w26,2026,2026,Endeavor,,,,yes,
SENDIT_ONLY,endeavor,Archetype Pro Snowboard,archetype pro,2026,2026,Endeavor,,,,yes,
SENDIT_ONLY,endeavor,B.O.D. W26 Snowboard,b o d w26,2026,2026,Endeavor,,,,yes,
SENDIT_ONLY,endeavor,Live W26 Snowboard,live w26,2026,2026,Endeavor,,,,yes,
MATCH,endeavor,Maverick Snowboard,maverick,2026,2026,Endeavor,Maverick,,,enrich,
SENDIT_ONLY,endeavor,Pioneer W26 Snowboard,pioneer w26,2026,2026,Endeavor,,,,yes,
SENDIT_ONLY,endeavor,Ranger W26 Snowboard,ranger w26,2026,2026,Endeavor,,,,yes,
SENDIT_ONLY,endeavor,Scout Pro Snowboard,scout pro,2026,2026,Endeavor,,,,yes,
SENDIT_ONLY,endeavor,Trooper Pro Snowboard,trooper pro,2026,2026,Endeavor,,,,yes,
SENDIT_ONLY,f2,Axxis GTS,axxis gts,2026,2026,F2,,,,yes,
SENDIT_ONLY,f2,Blackdeck,blackdeck,2026,2026,F2,,,,yes,
SENDIT_ONLY,f2,Bloom,bloom,2026,2026,F2,,,,yes,
MATCH,f2,Eliminator,eliminator,2026,2026,F2,Eliminator,,,enrich,
SENDIT_ONLY,f2,Eliminator Carbon,eliminator carbon,2026,2026,F2,,,,yes,
SENDIT_ONLY,f2,Eliminator Proto,eliminator proto,2026,2026,F2,,,non-production,no,
SENDIT_ONLY,f2,Eliminator WC Titanal,eliminator wc titanal,2026,2026,F2,,,,yes,
SENDIT_ONLY,f2,Freedom,freedom,2026,2026,F2,,,,yes,
SENDIT_ONLY,f2,Freedom Rookie-Girl,freedom rookie girl,2026,2026,F2,,,,yes,
SENDIT_ONLY,f2,Gipsy,gipsy,2026,2026,F2,,,,yes,
SENDIT_ONLY,f2,Rental,rental,2026,2026,F2,,,,yes,
SENDIT_ONLY,f2,Respect Split Board,respect,2026,2026,F2,,,,yes,
SENDIT_ONLY,f2,Reverse,reverse,2026,2026,F2,,,,yes,
SENDIT_ONLY,f2,Ride,ride,2026,2026,F2,,,,yes,
MATCH,f2,Silberpfeil,silberpfeil,2026,2026,F2,Silberpfeil,,,enrich,
SENDIT_ONLY,f2,Silberpfeil Carbon,silberpfeil carbon,2026,2026,F2,,,,yes,
SENDIT_ONLY,f2,Silberpfeil Carbon Vantage,silberpfeil carbon vantage,2026,2026,F2,,,,yes,
SENDIT_ONLY,f2,Silberpfeil Vantage,silberpfeil vantage,2026,2026,F2,,,,yes,
SENDIT_ONLY,f2,Speedster Equipe RS TX Carbon,speedster equipe rs tx carbon,2026,2026,F2,,,,yes,
SENDIT_ONLY,f2,Speedster Equipe SL TX Carbon,speedster equipe sl tx carbon,2026,2026,F2,,,,yes,
FUZZY,f2,Speedster GTS,speedster gts,2026,2026,F2,Speedster SL,"fuzzy to ""Speedster SL""",,no,
SENDIT_ONLY,f2,Speedster Proto RS,speedster proto rs,2026,2026,F2,,,non-production,no,
SENDIT_ONLY,f2,Speedster Proto SL,speedster proto sl,2026,2026,F2,,,non-production,no,
FUZZY,f2,Speedster WC RS,speedster wc rs,2026,2026,F2,Speedster RS,"fuzzy to ""Speedster RS""",,no,
FUZZY,f2,Speedster WC SL,speedster wc sl,2026,2026,F2,Speedster SL,"fuzzy to ""Speedster SL""",,no,
SENDIT_ONLY,f2,T-Ride Wood,t ride wood,2026,2026,F2,,,,yes,
SENDIT_ONLY,f2,TNT,tnt,2026,2026,F2,,,,yes,
SENDIT_ONLY,f2,TNT Rookie Boy,tnt rookie boy,2026,2026,F2,,,,yes,
SENDIT_ONLY,f2,Union,union,2026,2026,F2,,,,yes,
SENDIT_ONLY,f2,Union Rookie Boy,union rookie boy,2026,2026,F2,,,,yes,
SENDIT_ONLY,fanatic,ACE 25-26,ace,2026,2026,Fanatic,,,,yes,
SENDIT_ONLY,fanatic,AUTOBAHN 25-26 [NEW],autobahn new,2026,2026,Fanatic,,,,yes,
SENDIT_ONLY,fanatic,BT 25-26,bt,2026,2026,Fanatic,,,,yes,
SENDIT_ONLY,fanatic,CF-ONE 25-26,cf one,2026,2026,Fanatic,,,,yes,
SENDIT_ONLY,fanatic,E-ONE 25-26,e one,2026,2026,Fanatic,,,,yes,
SENDIT_ONLY,fanatic,EDEN 25-26,eden,2026,2026,Fanatic,,,,yes,
SENDIT_ONLY,fanatic,FTC 25-26,ftc,2026,2026,Fanatic,,,,yes,
SENDIT_ONLY,fanatic,FTC TWIN 25-26,ftc twin,2026,2026,Fanatic,,,,yes,
SENDIT_ONLY,fanatic,G-ONE 25-26,g one,2026,2026,Fanatic,,,,yes,
SENDIT_ONLY,fanatic,KAISER 25-26 [NEW],kaiser new,2026,2026,Fanatic,,,,yes,
SENDIT_ONLY,fanatic,T-DECK 25-26,t deck,2026,2026,Fanatic,,,,yes,
SENDIT_ONLY,fanatic,TRICKMASTER 25-26,trickmaster,2026,2026,Fanatic,,,,yes,
BRAND_NEW,fiveforty,Arctic,arctic,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,fiveforty,Blackdeck Premium 3.0,blackdeck premium 3 0,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,fiveforty,MR No Junior,mr no,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,fiveforty,NASCAR Junior,nascar,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,fiveforty,PXL,pxl,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,fiveforty,Storm,storm,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,fiveforty,UMA,uma,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,fiveforty,Wassup T9 ADULT,wassup t9 adult,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,fiveforty,BLACKDECK Premium 2.0,blackdeck premium 2 0,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,fiveforty,CU,cu,2023,2025,,,brand not in v0.2,,no,
BRAND_NEW,fiveforty,LTD,ltd,2024,2025,,,brand not in v0.2,,no,
BRAND_NEW,fiveforty,LTD Multicolors,ltd multicolors,2024,2025,,,brand not in v0.2,colorway,no,
BRAND_NEW,fiveforty,PIRATE Junior,pirate,2023,2025,,,brand not in v0.2,,no,
BRAND_NEW,fiveforty,T-RIDE,t ride,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,fiveforty,The Icon,the icon,2023,2025,,,brand not in v0.2,,no,
BRAND_NEW,fiveforty,TNT,tnt,2024,2025,,,brand not in v0.2,,no,
BRAND_NEW,fiveforty,Ultra,ultra,2023,2025,,,brand not in v0.2,,no,
BRAND_NEW,fiveforty,BLACKDECK Premium,blackdeck,2023,2024,,,brand not in v0.2,,no,
BRAND_NEW,fiveforty,FE,fe,2024,2024,,,brand not in v0.2,,no,
BRAND_NEW,fiveforty,Blackdeck Wood,blackdeck wood,2023,2023,,,brand not in v0.2,,no,
BRAND_NEW,fiveforty,FR,fr,2023,2023,,,brand not in v0.2,,no,
BRAND_NEW,fiveforty,Whitedeck,whitedeck,2023,2023,,,brand not in v0.2,,no,
MATCH,forum,DESTROYER,destroyer,2026,2026,Forum,Destroyer,,,enrich,
SENDIT_ONLY,forum,JP WALKER LEGEND SERIES,jp walker legend,2026,2026,Forum,,,,yes,
MATCH,forum,RECON,recon,2026,2026,Forum,Recon,,,enrich,
MATCH,forum,ROOST,roost,2026,2026,Forum,Roost,,,enrich,
MATCH,forum,YOUNGBLOOD,youngblood,2026,2026,Forum,Youngblood,,,enrich,
BRAND_NEW,furberg,THE ALL MTN,the all mtn,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,furberg,THE BIG MTN SPLIT 165 B-Grade,the big mtn split b grade,2026,2026,,,brand not in v0.2,non-production,no,
BRAND_NEW,furberg,THE FREERIDE,the freeride,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,furberg,THE POW,the pow,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,furberg,THE POW SPLIT 161 B-Grade,the pow split b grade,2026,2026,,,brand not in v0.2,non-production,no,
BRAND_NEW,furlan-snowboards,AARON SWARTZ 163 WIDE,aaron swartz,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,furlan-snowboards,AARON SWARTZ 163 X YGGL,aaron swartz x yggl,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,furlan-snowboards,AARON SWARTZ WIDE HARD FLEX,aaron swartz wide hard flex,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,furlan-snowboards,AARON SWARTZ X YGGL HARD FLEX,aaron swartz x yggl hard flex,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,furlan-snowboards,MASTER SHREDDER (AKA K. METSCH),master shredder aka k metsch,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,furlan-snowboards,MASTER SHREDDER HARD FLEX,master shredder hard flex,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gara,Carver,carver,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gara,Carver SQ,carver sq,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gara,Enduro,enduro,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gara,SK8,sk8,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gara,Enduro H,enduro h,2023,2023,,,brand not in v0.2,,no,
BRAND_NEW,gara,Enduro X,enduro x,2023,2023,,,brand not in v0.2,,no,
BRAND_NEW,gara,Ranger H,ranger h,2023,2023,,,brand not in v0.2,,no,
BRAND_NEW,gara,Safari H,safari h,2023,2023,,,brand not in v0.2,,no,
BRAND_NEW,gara,Safari X,safari x,2023,2023,,,brand not in v0.2,,no,
SENDIT_ONLY,gentemstick,ALOHA NOKAOI,aloha nokaoi,2026,2027,Gentemstick,,,,yes,
SENDIT_ONLY,gentemstick,BABY MANTARAY 148,baby mantaray,2024,2027,Gentemstick,,,,yes,
SENDIT_ONLY,gentemstick,BABY MANTARAY 148 HARD FLEX,baby mantaray hard flex,2024,2027,Gentemstick,,,,yes,
SENDIT_ONLY,gentemstick,BABY STINGRAY 151,baby stingray,2024,2027,Gentemstick,,,,yes,
SENDIT_ONLY,gentemstick,BABY STINGRAY CHOPSTICKS,baby stingray chopsticks,2024,2027,Gentemstick,,,,yes,
MATCH,gentemstick,BARRACUDA,barracuda,2024,2027,Gentemstick,Barracuda,,,enrich,
SENDIT_ONLY,gentemstick,BARRACUDA HIGH PERFORMANCE,barracuda high performance,2024,2027,Gentemstick,,,,yes,
MATCH,gentemstick,BIG FISH,big fish,2024,2027,Gentemstick,Big Fish,,,enrich,
SENDIT_ONLY,gentemstick,BIG FISH OUTLINE CORE,big fish outline core,2024,2027,Gentemstick,,,,yes,
SENDIT_ONLY,gentemstick,DRIFTER,drifter,2024,2027,Gentemstick,,,,yes,
SENDIT_ONLY,gentemstick,FLAIR,flair,2024,2027,Gentemstick,,,,yes,
SENDIT_ONLY,gentemstick,FLAIR 146 CHOPSTICKS,flair chopsticks,2024,2027,Gentemstick,,,,yes,
MATCH,gentemstick,FLOATER,floater,2024,2027,Gentemstick,Floater,,,enrich,
SENDIT_ONLY,gentemstick,FLOATER uni,floater uni,2024,2027,Gentemstick,,,,yes,
SENDIT_ONLY,gentemstick,FLY FISK,fly fisk,2025,2027,Gentemstick,,,,yes,
SENDIT_ONLY,gentemstick,FLY FISK CHOPSTICKS,fly fisk chopsticks,2024,2027,Gentemstick,,,,yes,
SENDIT_ONLY,gentemstick,FLYING CARPET,flying carpet,2024,2027,Gentemstick,,,,yes,
SENDIT_ONLY,gentemstick,GIANT MANTARAY 159,giant mantaray,2024,2027,Gentemstick,,,,yes,
SENDIT_ONLY,gentemstick,GIANT MANTARAY CHOPSTICKS PRO,giant mantaray chopsticks pro,2024,2027,Gentemstick,,,,yes,
SENDIT_ONLY,gentemstick,GLIDER 198,glider,2027,2027,Gentemstick,,,,yes,
MATCH,gentemstick,HORNET,hornet,2024,2027,Gentemstick,Hornet,,,enrich,
MATCH,gentemstick,IMPOSSIBLE,impossible,2024,2027,Gentemstick,Impossible,,,enrich,
SENDIT_ONLY,gentemstick,INDEPENDENTSTICK,independentstick,2024,2027,Gentemstick,,,,yes,
SENDIT_ONLY,gentemstick,INDY POOLDECK,indy pooldeck,2024,2027,Gentemstick,,,,yes,
SENDIT_ONLY,gentemstick,JALKA 125,jalka,2024,2027,Gentemstick,,,,yes,
SENDIT_ONLY,gentemstick,LOHI 132,lohi,2024,2027,Gentemstick,,,,yes,
SENDIT_ONLY,gentemstick,MAGIC 38,magic 38,2024,2027,Gentemstick,,,,yes,
MATCH,gentemstick,MANTARAY 142,mantaray,2024,2027,Gentemstick,Mantaray,,,enrich,
SENDIT_ONLY,gentemstick,MERMAID,mermaid,2024,2027,Gentemstick,,,,yes,
SENDIT_ONLY,gentemstick,MID FISH,mid fish,2024,2027,Gentemstick,,,,yes,
SENDIT_ONLY,gentemstick,MID FISH OUTLINE CORE,mid fish outline core,2024,2027,Gentemstick,,,,yes,
SENDIT_ONLY,gentemstick,MOUNTAIN RACER,mountain racer,2024,2027,Gentemstick,,,,yes,
SENDIT_ONLY,gentemstick,POWDERSTICK DIAMOND TAIL,powderstick diamond tail,2026,2027,Gentemstick,,,,yes,
SENDIT_ONLY,gentemstick,POWDERSTICK FISH,powderstick fish,2026,2027,Gentemstick,,,,yes,
MATCH,gentemstick,ROCKET FISH,rocket fish,2024,2027,Gentemstick,Rocket Fish,,,enrich,
SENDIT_ONLY,gentemstick,ROCKET FISH HIGH PERFORMANCE,rocket fish high performance,2024,2027,Gentemstick,,,,yes,
SENDIT_ONLY,gentemstick,ROCKET FISH HIGH PERFORMANCE SOFT FLEX,rocket fish high performance soft flex,2024,2027,Gentemstick,,,,yes,
SENDIT_ONLY,gentemstick,ROCKET FISH OUTLINE CORE,rocket fish outline core,2024,2027,Gentemstick,,,,yes,
SENDIT_ONLY,gentemstick,SLASHER Ⅱ,slasher ii,2024,2027,Gentemstick,,,,yes,
MATCH,gentemstick,SPEEDMASTER,speedmaster,2024,2027,Gentemstick,Speedmaster,,,enrich,
MATCH,gentemstick,SPOON FISH 141,spoon fish,2024,2027,Gentemstick,Spoon Fish,,,enrich,
MATCH,gentemstick,STINGRAY 155,stingray,2024,2027,Gentemstick,Stingray,,,enrich,
SENDIT_ONLY,gentemstick,STINGRAY CHOPSTICKS,stingray chopsticks,2024,2027,Gentemstick,,,,yes,
MATCH,gentemstick,SUPER FISH,super fish,2024,2027,Gentemstick,Super Fish,,,enrich,
SENDIT_ONLY,gentemstick,SUPER FISH CLOUD LINER,super fish cloud liner,2024,2027,Gentemstick,,,,yes,
SENDIT_ONLY,gentemstick,SUPER FISH OUTLINE CORE,super fish outline core,2024,2027,Gentemstick,,,,yes,
MATCH,gentemstick,T.T 158,t t,2024,2027,Gentemstick,T.T,,,enrich,
SENDIT_ONLY,gentemstick,T.T 165 CLASSIC,t t classic,2024,2027,Gentemstick,,,,yes,
SENDIT_ONLY,gentemstick,T.T 165 CLASSIC SOFT FLEX,t t classic soft flex,2026,2027,Gentemstick,,,,yes,
MATCH,gentemstick,THE CHASER,the chaser,2024,2027,Gentemstick,The Chaser,,,enrich,
SENDIT_ONLY,gentemstick,THE CHASER HIGH PERFORMANCE,the chaser high performance,2024,2027,Gentemstick,,,,yes,
SENDIT_ONLY,gentemstick,THE CHASER HIGH PERFORMANCE CHOPSTICKS,the chaser high performance chopsticks,2025,2027,Gentemstick,,,,yes,
SENDIT_ONLY,gentemstick,TITTI 118,titti,2024,2027,Gentemstick,,,,yes,
MATCH,gentemstick,TRINITY,trinity,2025,2027,Gentemstick,Trinity,,,enrich,
SENDIT_ONLY,gentemstick,XY 153,xy,2024,2027,Gentemstick,,,,yes,
SENDIT_ONLY,gentemstick,XYZ CHOPSTICKS,xyz chopsticks,2024,2027,Gentemstick,,,,yes,
MATCH,gentemstick,ZEPHYR,zephyr,2024,2027,Gentemstick,Zephyr,,,enrich,
SENDIT_ONLY,gentemstick,POWDERSTICK,powderstick,2024,2025,Gentemstick,,,,yes,
SENDIT_ONLY,gentemstick,T.T 165 CLASSIC WOMEN'S FLEX,t t classic women s flex,2024,2025,Gentemstick,,,,yes,
SENDIT_ONLY,gentemstick,FLY FISK 164 Mads Jonsson Pro Model,fly fisk mads jonsson pro model,2024,2024,Gentemstick,,,,yes,
SENDIT_ONLY,gentemstick,THE CHASER HP 155 CHOPSTICKS,the chaser hp chopsticks,2024,2024,Gentemstick,,,,yes,
SENDIT_ONLY,gentemstick,TRINITY 156 Tomomi “Sheesa” Kuwahara Pro Model,trinity tomomi sheesa kuwahara pro model,2024,2024,Gentemstick,,,quoted-graphic,no,
SENDIT_ONLY,gentemstick,XY 157 Alex Yoder Pro Model,xy alex yoder pro model,2024,2024,Gentemstick,,,,yes,
BRAND_NEW,gilson,Luna Solar,luna solar,2027,2027,,,brand not in v0.2,,no,
BRAND_NEW,gilson,2026 Custom Snowboard,custom,2026,2026,,,brand not in v0.2,non-production;year-prefixed,no,
BRAND_NEW,gilson,Bounty Hunter,bounty hunter,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Bruce,bruce,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Chill N Thrill,chill n thrill,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Domain - Colorado,domain colorado,2026,2026,,,brand not in v0.2,colorway,no,
BRAND_NEW,gilson,Domain - Montana,domain montana,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Domain - Revelstoke,domain revelstoke,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Duel,duel,2025,2026,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Eat or Be Eaten,eat or be eaten,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Homebrew,homebrew,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Lucid Dream,lucid dream,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Orochi,orochi,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Outdoor State of Mind,outdoor state of mind,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Street Hearts,street hearts,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Thicc Boi,thicc boi,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Undead,undead,2025,2026,,,brand not in v0.2,,no,
BRAND_NEW,gilson,30 Point Buck,30 point buck,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Alpha,alpha,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Alpine Roamer,alpine roamer,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Battle Royale,battle royale,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Bear Claw,bear claw,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Best Buds,best buds,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Bounty Hunter Ronin,bounty hunter ronin,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Catch & Release,catch release,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Charlie Brown (1 of 75),charlie brown 1 of 75,2025,2025,,,brand not in v0.2,limited-run,no,
BRAND_NEW,gilson,Come Together,come together,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Deep Sea,deep sea,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Duel - 2016 Throwback,duel throwback,2025,2025,,,brand not in v0.2,special-edition,no,
BRAND_NEW,gilson,Eudora (1 of 75),eudora 1 of 75,2025,2025,,,brand not in v0.2,limited-run,no,
BRAND_NEW,gilson,Evergreen All Mountain Snowboard,evergreen all mountain,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Explorer,explorer,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Fly,fly,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Go Bear - HAPPY HOUR Series,go bear happy hour,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Goin Down,goin down,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Gothic,gothic,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Hippy Stick,hippy stick,2025,2025,,,brand not in v0.2,,no,
