edition_id,discipline,division,division_label,division_age_band,division_class,division_gender,event_name,place,rider_name,nationality,score_or_time,notes,sources,confidence,source_file,citation_status
snowboard-jamboree--2015,slopestyle,womens,,,open,women,,1,Cheryl Maas,NED,95.00,,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=11768,verified,wave2-canada,live-source
snowboard-jamboree--2015,slopestyle,womens,,,open,women,,2,Jessika Jenson,USA,90.50,,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=11768,verified,wave2-canada,live-source
snowboard-jamboree--2015,slopestyle,womens,,,open,women,,3,Klaudia Medlova,SVK,81.75,,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=11768,verified,wave2-canada,live-source
snowboard-jamboree--2016,big-air,mens,,,open,men,,1,Max Parrot,CAN,192.25,,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=12440,verified,wave2-canada,live-source
snowboard-jamboree--2016,big-air,mens,,,open,men,,2,Tyler Nicholson,CAN,179.50,,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=12440,verified,wave2-canada,live-source
snowboard-jamboree--2016,big-air,mens,,,open,men,,3,Ryan Stassel,USA,175.50,,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=12440,verified,wave2-canada,live-source
snowboard-jamboree--2016,big-air,womens,,,open,women,,1,Jamie Anderson,USA,178.75,,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=12439,verified,wave2-canada,live-source
snowboard-jamboree--2016,big-air,womens,,,open,women,,2,Katie Ormerod,GBR,126.25,,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=12439,verified,wave2-canada,live-source
snowboard-jamboree--2016,big-air,womens,,,open,women,,3,Queralt Castellet,ESP,91.75,,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=12439,verified,wave2-canada,live-source
snowboard-jamboree--2018,big-air,mens,,,open,men,,1,Max Parrot,CAN,195.25,,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=14297,verified,wave2-canada,live-source
snowboard-jamboree--2018,big-air,mens,,,open,men,,2,Jonas Boesiger,SUI,182.25,,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=14297,verified,wave2-canada,live-source
snowboard-jamboree--2018,big-air,mens,,,open,men,,3,Antoine Truchon,CAN,168.00,,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=14297,verified,wave2-canada,live-source
snowboard-jamboree--2018,big-air,womens,,,open,women,,1,Julia Marino,USA,168.50,,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=14296,verified,wave2-canada,live-source
snowboard-jamboree--2018,big-air,womens,,,open,women,,2,Laurie Blouin,CAN,148.00,,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=14296,verified,wave2-canada,live-source
snowboard-jamboree--2018,big-air,womens,,,open,women,,3,Loranne Smans,BEL,137.75,,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=14296,verified,wave2-canada,live-source
snowboard-jamboree--2019,big-air,mens,,,open,men,,1,Seppe Smits,BEL,175.75,,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=15314,verified,wave2-canada,live-source
snowboard-jamboree--2019,big-air,mens,,,open,men,,2,Kalle Jarvilehto,FIN,171.50,,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=15314,verified,wave2-canada,live-source
snowboard-jamboree--2019,big-air,mens,,,open,men,,3,Jonas Boesiger,SUI,161.25,,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=15314,verified,wave2-canada,live-source
snowboard-jamboree--2019,big-air,womens,,,open,women,,1,Julia Marino,USA,162.25,,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=15313,verified,wave2-canada,live-source
snowboard-jamboree--2019,big-air,womens,,,open,women,,2,Laurie Blouin,CAN,157.50,,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=15313,verified,wave2-canada,live-source
snowboard-jamboree--2019,big-air,womens,,,open,women,,3,Klaudia Medlova,SVK,122.50,,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=15313,verified,wave2-canada,live-source
the-arctic-challenge--2005,other,mens,,,open,men,,1,Antti Autti,FIN,,,http://www.the-arctic-challenge.com/results.html | https://www.the-arctic-challenge.com/,verified,wave2-japan-europe,live-source
the-arctic-challenge--2005,other,mens,,,open,men,,2,Markku Koski,FIN,,,http://www.the-arctic-challenge.com/results.html | https://www.the-arctic-challenge.com/,verified,wave2-japan-europe,live-source
the-arctic-challenge--2005,other,mens,,,open,men,,3,Risto Mattila,FIN,,,http://www.the-arctic-challenge.com/results.html | https://www.the-arctic-challenge.com/,verified,wave2-japan-europe,live-source
the-arctic-challenge--2005,other,womens,,,open,women,,1,Cheryl Maas,NED,,,http://www.the-arctic-challenge.com/results.html | https://www.the-arctic-challenge.com/,verified,wave2-japan-europe,live-source
the-arctic-challenge--2005,other,womens,,,open,women,,2,Kjersti Buaas,NOR,,,http://www.the-arctic-challenge.com/results.html | https://www.the-arctic-challenge.com/,verified,wave2-japan-europe,live-source
the-arctic-challenge--2005,other,womens,,,open,women,,3,Tora Bright,AUS,,,http://www.the-arctic-challenge.com/results.html | https://www.the-arctic-challenge.com/,verified,wave2-japan-europe,live-source
the-arctic-challenge--2005,quarterpipe,mens,,,open,men,,1,Markus Keller,,,,http://www.the-arctic-challenge.com/results.html | https://www.the-arctic-challenge.com/,verified,wave2-japan-europe,live-source
the-arctic-challenge--2005,quarterpipe,mens,,,open,men,,2,Andy Finch,,,,http://www.the-arctic-challenge.com/results.html | https://www.the-arctic-challenge.com/,verified,wave2-japan-europe,live-source
the-arctic-challenge--2005,quarterpipe,mens,,,open,men,,3,Terje Håkonsen,,,,http://www.the-arctic-challenge.com/results.html | https://www.the-arctic-challenge.com/,verified,wave2-japan-europe,live-source
the-arctic-challenge--2005,quarterpipe,womens,,,open,women,,1,Torah Bright,,,,http://www.the-arctic-challenge.com/results.html | https://www.the-arctic-challenge.com/,verified,wave2-japan-europe,live-source
the-arctic-challenge--2005,quarterpipe,womens,,,open,women,,2,Doriane Vidal,,,,http://www.the-arctic-challenge.com/results.html | https://www.the-arctic-challenge.com/,verified,wave2-japan-europe,live-source
the-arctic-challenge--2005,quarterpipe,womens,,,open,women,,3,Anne Molin Kongsgaard,,,,http://www.the-arctic-challenge.com/results.html | https://www.the-arctic-challenge.com/,verified,wave2-japan-europe,live-source
the-arctic-challenge--2010,slopestyle,mens,,,open,men,,1,Peetu Piiroinen,FIN,,,https://www.worldsnowboardfederation.org/ttr-winner-of-oakley-arctic-challenge-petuu-piiroinen-secures-swatch-ttr-world/,verified,wave2-japan-europe,live-source
the-arctic-challenge--2010,slopestyle,mens,,,open,men,,2,Torstein Horgmo,NOR,,,https://www.worldsnowboardfederation.org/ttr-winner-of-oakley-arctic-challenge-petuu-piiroinen-secures-swatch-ttr-world/,verified,wave2-japan-europe,live-source
the-arctic-challenge--2010,slopestyle,mens,,,open,men,,3,Mikkel Bang,NOR,,,https://www.worldsnowboardfederation.org/ttr-winner-of-oakley-arctic-challenge-petuu-piiroinen-secures-swatch-ttr-world/,verified,wave2-japan-europe,live-source
the-arctic-challenge--2011,slopestyle,mens,,,open,men,,1,Chas Guldemond,USA,,,https://www.worldsnowboardfederation.org/oakley-arctic-challenge/,verified,wave2-japan-europe,live-source
the-arctic-challenge--2011,slopestyle,womens,,,open,women,,1,Jamie Anderson,USA,,,https://www.worldsnowboardfederation.org/oakley-arctic-challenge/,verified,wave2-japan-europe,live-source
the-arctic-challenge--2013,halfpipe,mens,,,open,men,,1,Iouri Podladtchikov,,,,http://www.xgames.com/article/9032074/iouri-podladtchikov-wins-2013-arctic-challenge-peetu-piiroinen-wins-world-snowboard-tour-overall-champion-title,likely,wave2-japan-europe,live-source
the-arctic-challenge--2014,halfpipe,mens,,,open,men,,1,Danny Davis,USA,,,https://whitelines.com/archive/features/debate/the-arctic-challenge-2014-this-smoking-new-pipe-contest-set-imaginations-alight.html,verified,wave2-japan-europe,live-source
the-arctic-challenge--2014,halfpipe,mens,,,open,men,,2,Iouri Podladtchikov,SUI,,,https://whitelines.com/archive/features/debate/the-arctic-challenge-2014-this-smoking-new-pipe-contest-set-imaginations-alight.html,verified,wave2-japan-europe,live-source
the-arctic-challenge--2014,halfpipe,mens,,,open,men,,3,Kent Callister,,,,https://whitelines.com/archive/features/debate/the-arctic-challenge-2014-this-smoking-new-pipe-contest-set-imaginations-alight.html,verified,wave2-japan-europe,live-source
toyota-big-air--1997,big-air,open,,,open,mixed,,1,Fabien Rohrer,SUI,,,https://en.wikipedia.org/wiki/Toyota_Big_Air,verified,wave2-japan-europe,live-source
toyota-big-air--1997,big-air,open,,,open,mixed,,2,Max Ploetzenneder,AUT,,,https://en.wikipedia.org/wiki/Toyota_Big_Air,verified,wave2-japan-europe,live-source
toyota-big-air--1997,big-air,open,,,open,mixed,,3,Michi Albin,SUI,,,https://en.wikipedia.org/wiki/Toyota_Big_Air,verified,wave2-japan-europe,live-source
toyota-big-air--1998,big-air,open,,,open,mixed,,1,Michi Albin,SUI,,,https://en.wikipedia.org/wiki/Toyota_Big_Air,verified,wave2-japan-europe,live-source
toyota-big-air--1998,big-air,open,,,open,mixed,,2,Juha Tenkku,FIN,,,https://en.wikipedia.org/wiki/Toyota_Big_Air,verified,wave2-japan-europe,live-source
toyota-big-air--1998,big-air,open,,,open,mixed,,3,Narufumi Yoshimura,JPN,,,https://en.wikipedia.org/wiki/Toyota_Big_Air,verified,wave2-japan-europe,live-source
toyota-big-air--1999,big-air,open,,,open,mixed,,1,Michi Albin,SUI,,,https://en.wikipedia.org/wiki/Toyota_Big_Air,verified,wave2-japan-europe,live-source
toyota-big-air--1999,big-air,open,,,open,mixed,,2,Stefan Gimpl,AUT,,,https://en.wikipedia.org/wiki/Toyota_Big_Air,verified,wave2-japan-europe,live-source
toyota-big-air--1999,big-air,open,,,open,mixed,,3,Jim Rippey,USA,,,https://en.wikipedia.org/wiki/Toyota_Big_Air,verified,wave2-japan-europe,live-source
toyota-big-air--2000,big-air,open,,,open,mixed,,1,Jonas Emery,SUI,,,https://en.wikipedia.org/wiki/Toyota_Big_Air,verified,wave2-japan-europe,live-source
toyota-big-air--2000,big-air,open,,,open,mixed,,2,Stefan Gimpl,AUT,,,https://en.wikipedia.org/wiki/Toyota_Big_Air,verified,wave2-japan-europe,live-source
toyota-big-air--2000,big-air,open,,,open,mixed,,3,Daniel Franck,NOR,,,https://en.wikipedia.org/wiki/Toyota_Big_Air,verified,wave2-japan-europe,live-source
toyota-big-air--2001,big-air,open,,,open,mixed,,1,Guillaume Morisset,CAN,,,https://en.wikipedia.org/wiki/Toyota_Big_Air,verified,wave2-japan-europe,live-source
toyota-big-air--2001,big-air,open,,,open,mixed,,2,Roger Hjelmstadstuen,NOR,,,https://en.wikipedia.org/wiki/Toyota_Big_Air,verified,wave2-japan-europe,live-source
toyota-big-air--2001,big-air,open,,,open,mixed,,3,Stefan Gimpl,AUT,,,https://en.wikipedia.org/wiki/Toyota_Big_Air,verified,wave2-japan-europe,live-source
toyota-big-air--2002,big-air,open,,,open,mixed,,1,Shaun White,USA,,,https://en.wikipedia.org/wiki/Toyota_Big_Air,verified,wave2-japan-europe,live-source
toyota-big-air--2002,big-air,open,,,open,mixed,,2,Stefan Gimpl,AUT,,,https://en.wikipedia.org/wiki/Toyota_Big_Air,verified,wave2-japan-europe,live-source
toyota-big-air--2002,big-air,open,,,open,mixed,,3,Akifumi Hiraoka,JPN,,,https://en.wikipedia.org/wiki/Toyota_Big_Air,verified,wave2-japan-europe,live-source
toyota-big-air--2003,big-air,open,,,open,mixed,,1,Roger Hjelmstadstuen,NOR,,,https://en.wikipedia.org/wiki/Toyota_Big_Air,verified,wave2-japan-europe,live-source
toyota-big-air--2003,big-air,open,,,open,mixed,,2,Daniel Franck,NOR,,,https://en.wikipedia.org/wiki/Toyota_Big_Air,verified,wave2-japan-europe,live-source
toyota-big-air--2003,big-air,open,,,open,mixed,,3,Stefan Gimpl,AUT,,,https://en.wikipedia.org/wiki/Toyota_Big_Air,verified,wave2-japan-europe,live-source
toyota-big-air--2004,big-air,open,,,open,mixed,,1,Marc-Andre Tarte,CAN,,,https://en.wikipedia.org/wiki/Toyota_Big_Air,verified,wave2-japan-europe,live-source
toyota-big-air--2004,big-air,open,,,open,mixed,,2,Eero Ettala,FIN,,,https://en.wikipedia.org/wiki/Toyota_Big_Air,verified,wave2-japan-europe,live-source
toyota-big-air--2004,big-air,open,,,open,mixed,,3,Daniel Franck,NOR,,,https://en.wikipedia.org/wiki/Toyota_Big_Air,verified,wave2-japan-europe,live-source
toyota-big-air--2005,big-air,open,,,open,mixed,,1,Eero Ettala,FIN,,,https://en.wikipedia.org/wiki/Toyota_Big_Air,verified,wave2-japan-europe,live-source
toyota-big-air--2005,big-air,open,,,open,mixed,,2,Mathieu Crepel,FRA,,,https://en.wikipedia.org/wiki/Toyota_Big_Air,verified,wave2-japan-europe,live-source
toyota-big-air--2005,big-air,open,,,open,mixed,,3,Roger Hjelmstadstuen,NOR,,[tie recorded by the source],https://en.wikipedia.org/wiki/Toyota_Big_Air,verified,wave2-japan-europe,live-source
toyota-big-air--2005,big-air,open,,,open,mixed,,3,Nicolas Müller,SUI,,[tie recorded by the source],https://en.wikipedia.org/wiki/Toyota_Big_Air,verified,wave2-japan-europe,live-source
toyota-big-air--2006,big-air,open,,,open,mixed,,1,Nicolas Muller,SUI,,,https://en.wikipedia.org/wiki/Toyota_Big_Air,verified,wave2-japan-europe,live-source
toyota-big-air--2006,big-air,open,,,open,mixed,,2,Eero Ettala,FIN,,,https://en.wikipedia.org/wiki/Toyota_Big_Air,verified,wave2-japan-europe,live-source
toyota-big-air--2006,big-air,open,,,open,mixed,,3,Trevor Andrew,CAN,,,https://en.wikipedia.org/wiki/Toyota_Big_Air,verified,wave2-japan-europe,live-source
toyota-big-air--2007,big-air,open,,,open,mixed,,1,Kevin Pearce,USA,,,https://en.wikipedia.org/wiki/Toyota_Big_Air,verified,wave2-japan-europe,live-source
toyota-big-air--2007,big-air,open,,,open,mixed,,2,Risto Mattila,FIN,,,https://en.wikipedia.org/wiki/Toyota_Big_Air,verified,wave2-japan-europe,live-source
toyota-big-air--2007,big-air,open,,,open,mixed,,3,Antti Autti,FIN,,[tie recorded by the source],https://en.wikipedia.org/wiki/Toyota_Big_Air,verified,wave2-japan-europe,live-source
toyota-big-air--2007,big-air,open,,,open,mixed,,3,Nicolas Muller,SUI,,[tie recorded by the source],https://en.wikipedia.org/wiki/Toyota_Big_Air,verified,wave2-japan-europe,live-source
toyota-big-air--2008,big-air,open,,,open,mixed,,1,Antti Autti,FIN,,,https://en.wikipedia.org/wiki/Toyota_Big_Air,verified,wave2-japan-europe,live-source
toyota-big-air--2008,big-air,open,,,open,mixed,,2,Risto Mattila,FIN,,,https://en.wikipedia.org/wiki/Toyota_Big_Air,verified,wave2-japan-europe,live-source
toyota-big-air--2008,big-air,open,,,open,mixed,,3,Kevin Pearce,USA,,[tie recorded by the source],https://en.wikipedia.org/wiki/Toyota_Big_Air,verified,wave2-japan-europe,live-source
toyota-big-air--2008,big-air,open,,,open,mixed,,3,Masatake Yamamoto,JPN,,[tie recorded by the source],https://en.wikipedia.org/wiki/Toyota_Big_Air,verified,wave2-japan-europe,live-source
toyota-big-air--2009,big-air,open,,,open,mixed,,1,Eero Ettala,FIN,,,https://en.wikipedia.org/wiki/Toyota_Big_Air,verified,wave2-japan-europe,live-source
toyota-big-air--2009,big-air,open,,,open,mixed,,2,Tim Humphreys,USA,,,https://en.wikipedia.org/wiki/Toyota_Big_Air,verified,wave2-japan-europe,live-source
toyota-big-air--2009,big-air,open,,,open,mixed,,3,Risto Mattila,FIN,,,https://en.wikipedia.org/wiki/Toyota_Big_Air,verified,wave2-japan-europe,live-source
toyota-big-air--2010,big-air,open,,,open,mixed,,1,Peetu Piiroinen,FIN,,,https://en.wikipedia.org/wiki/Toyota_Big_Air,verified,wave2-japan-europe,live-source
toyota-big-air--2010,big-air,open,,,open,mixed,,2,Eero Ettala,FIN,,,https://en.wikipedia.org/wiki/Toyota_Big_Air,verified,wave2-japan-europe,live-source
toyota-big-air--2010,big-air,open,,,open,mixed,,3,Antti Autti,FIN,,[tie recorded by the source],https://en.wikipedia.org/wiki/Toyota_Big_Air,verified,wave2-japan-europe,live-source
toyota-big-air--2010,big-air,open,,,open,mixed,,3,Seppe Smits,BEL,,[tie recorded by the source],https://en.wikipedia.org/wiki/Toyota_Big_Air,verified,wave2-japan-europe,live-source
toyota-big-air--2011,big-air,open,,,open,mixed,,1,Chas Guldemond,USA,,,https://en.wikipedia.org/wiki/Toyota_Big_Air,verified,wave2-japan-europe,live-source
toyota-big-air--2011,big-air,open,,,open,mixed,,2,Sebastien Toutant,CAN,,,https://en.wikipedia.org/wiki/Toyota_Big_Air,verified,wave2-japan-europe,live-source
toyota-big-air--2011,big-air,open,,,open,mixed,,3,Mark McMorris,CAN,,[tie recorded by the source],https://en.wikipedia.org/wiki/Toyota_Big_Air,verified,wave2-japan-europe,live-source
toyota-big-air--2011,big-air,open,,,open,mixed,,3,Seppe Smits,BEL,,[tie recorded by the source],https://en.wikipedia.org/wiki/Toyota_Big_Air,verified,wave2-japan-europe,live-source
toyota-big-air--2012,big-air,open,,,open,mixed,,1,Scotty Lago,USA,,,https://ja.wikipedia.org/wiki/TOYOTA_BIG_AIR,verified,wave2-japan-europe,live-source
toyota-big-air--2013,big-air,open,,,open,mixed,,1,Antoine Truchon,CAN,,,https://ja.wikipedia.org/wiki/TOYOTA_BIG_AIR | https://de.wikipedia.org/wiki/Antoine_Truchon,likely,wave2-japan-europe,live-source
toyota-big-air--2014,big-air,open,,,open,mixed,,1,Maxence Parrot,CAN,,,https://ja.wikipedia.org/wiki/TOYOTA_BIG_AIR,verified,wave2-japan-europe,live-source
ttr-world-snowboard-tour--2003,quarterpipe,mens,,,open,men,Season champion,1,Travis Rice,,,"TTR series title decided at the Arctic Challenge tour final, not a single-event podium. Nationality not given by the source. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20220302222719/https://worldsnowboardtour.com/history/,verified,wave3-archive,pending-recheck
ttr-world-snowboard-tour--2003,slopestyle,mens,,,open,men,Season champion,1,Shaun White,,,"TTR series title decided at the Arctic Challenge tour final, not a single-event podium. Nationality not given by the source. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20220302222719/https://worldsnowboardtour.com/history/,verified,wave3-archive,pending-recheck
ttr-world-snowboard-tour--2004,halfpipe,mens,,,open,men,Season champion,1,Andy Finch,,,"TTR series title decided at the Arctic Challenge tour final, not a single-event podium. Nationality not given by the source. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20220302222719/https://worldsnowboardtour.com/history/,verified,wave3-archive,pending-recheck
ttr-world-snowboard-tour--2004,quarterpipe,mens,,,open,men,Season champion,1,Travis Rice,,,"TTR series title decided at the Arctic Challenge tour final, not a single-event podium. Nationality not given by the source. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20220302222719/https://worldsnowboardtour.com/history/,verified,wave3-archive,pending-recheck
ttr-world-snowboard-tour--2005,quarterpipe,mens,,,open,men,Season champion,1,Markus Keller,,,"TTR series title decided at the Arctic Challenge tour final, not a single-event podium. Nationality not given by the source. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20220302222719/https://worldsnowboardtour.com/history/,verified,wave3-archive,pending-recheck
ttr-world-snowboard-tour--2006,other,mens,,,open,men,Season champion,1,Mathieu Crepel,FRA,,"Overall season tour title (all disciplines combined), not a single-event podium. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20220302222719/https://worldsnowboardtour.com/history/,verified,wave3-archive,pending-recheck
ttr-world-snowboard-tour--2006,other,womens,,,open,women,Season champion,1,Cheryl Maas,NED,,"Overall season tour title (all disciplines combined), not a single-event podium. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20220302222719/https://worldsnowboardtour.com/history/,verified,wave3-archive,pending-recheck
ttr-world-snowboard-tour--2007,other,mens,,,open,men,Season champion,1,Shaun White,USA,,"Overall season tour title (all disciplines combined), not a single-event podium. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20220302222719/https://worldsnowboardtour.com/history/,verified,wave3-archive,pending-recheck
ttr-world-snowboard-tour--2007,other,womens,,,open,women,Season champion,1,Torah Bright,AUS,,"Overall season tour title (all disciplines combined), not a single-event podium. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20220302222719/https://worldsnowboardtour.com/history/,verified,wave3-archive,pending-recheck
ttr-world-snowboard-tour--2008,other,mens,,,open,men,Season champion,1,Kevin Pearce,USA,,"Overall season tour title (all disciplines combined), not a single-event podium. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20220302222719/https://worldsnowboardtour.com/history/,verified,wave3-archive,pending-recheck
ttr-world-snowboard-tour--2008,other,womens,,,open,women,Season champion,1,Jamie Anderson,USA,,"Overall season tour title (all disciplines combined), not a single-event podium. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20220302222719/https://worldsnowboardtour.com/history/,verified,wave3-archive,pending-recheck
ttr-world-snowboard-tour--2009,other,mens,,,open,men,Season champion,1,Peetu Piiroinen,FIN,,"Overall season tour title (all disciplines combined), not a single-event podium. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20220302222719/https://worldsnowboardtour.com/history/,verified,wave3-archive,pending-recheck
ttr-world-snowboard-tour--2009,other,womens,,,open,women,Season champion,1,Kelly Clark,USA,,"Overall season tour title (all disciplines combined), not a single-event podium. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20220302222719/https://worldsnowboardtour.com/history/,verified,wave3-archive,pending-recheck
ttr-world-snowboard-tour--2010,other,mens,,,open,men,Season champion,1,Peetu Piiroinen,FIN,,"Overall season tour title (all disciplines combined), not a single-event podium. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20220302222719/https://worldsnowboardtour.com/history/,verified,wave3-archive,pending-recheck
ttr-world-snowboard-tour--2010,other,womens,,,open,women,Season champion,1,Enni Rukajarvi,FIN,,"Overall season tour title (all disciplines combined), not a single-event podium. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20220302222719/https://worldsnowboardtour.com/history/,verified,wave3-archive,pending-recheck
ttr-world-snowboard-tour--2011,other,mens,,,open,men,Season champion,1,Peetu Piiroinen,FIN,,"Overall season tour title (all disciplines combined), not a single-event podium. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20220302222719/https://worldsnowboardtour.com/history/,verified,wave3-archive,pending-recheck
ttr-world-snowboard-tour--2011,other,womens,,,open,women,Season champion,1,Jamie Anderson,USA,,"Overall season tour title (all disciplines combined), not a single-event podium. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20220302222719/https://worldsnowboardtour.com/history/,verified,wave3-archive,pending-recheck
ttr-world-snowboard-tour--2012,halfpipe,mens,,,open,men,Season champion,1,Iouri Podladtchikov,SUI,,"Season-long tour title, not a single-event podium. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20220302222719/https://worldsnowboardtour.com/history/,verified,wave3-archive,pending-recheck
ttr-world-snowboard-tour--2012,halfpipe,womens,,,open,women,Season champion,1,Kelly Clark,USA,,"Season-long tour title, not a single-event podium. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20220302222719/https://worldsnowboardtour.com/history/,verified,wave3-archive,pending-recheck
ttr-world-snowboard-tour--2012,other,mens,,,open,men,Season champion,1,Stale Sandbech,NOR,,"Overall season tour title (all disciplines combined), not a single-event podium. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20220302222719/https://worldsnowboardtour.com/history/,verified,wave3-archive,pending-recheck
ttr-world-snowboard-tour--2012,other,womens,,,open,women,Season champion,1,Cilka Sadar,SLO,,"Overall season tour title (all disciplines combined), not a single-event podium. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20220302222719/https://worldsnowboardtour.com/history/,verified,wave3-archive,pending-recheck
ttr-world-snowboard-tour--2012,slopestyle,mens,,,open,men,Season champion,1,Sebastien Toutant,CAN,,"Season-long tour title, not a single-event podium. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20220302222719/https://worldsnowboardtour.com/history/,verified,wave3-archive,pending-recheck
ttr-world-snowboard-tour--2012,slopestyle,womens,,,open,women,Season champion,1,Jamie Anderson,USA,,"Season-long tour title, not a single-event podium. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20220302222719/https://worldsnowboardtour.com/history/,verified,wave3-archive,pending-recheck
ttr-world-snowboard-tour--2013,big-air,mens,,,open,men,Season champion,1,Sebastien Toutant,CAN,,"Season-long tour title, not a single-event podium. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20220302222719/https://worldsnowboardtour.com/history/,verified,wave3-archive,pending-recheck
ttr-world-snowboard-tour--2013,halfpipe,mens,,,open,men,Season champion,1,Ayumu Hirano,JPN,,"Season-long tour title, not a single-event podium. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20220302222719/https://worldsnowboardtour.com/history/,verified,wave3-archive,pending-recheck
ttr-world-snowboard-tour--2013,halfpipe,womens,,,open,women,Season champion,1,Kelly Clark,USA,,"Season-long tour title, not a single-event podium. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20220302222719/https://worldsnowboardtour.com/history/,verified,wave3-archive,pending-recheck
ttr-world-snowboard-tour--2013,other,mens,,,open,men,Season champion,1,Peetu Piiroinen,FIN,,"Overall season tour title (all disciplines combined), not a single-event podium. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20220302222719/https://worldsnowboardtour.com/history/,verified,wave3-archive,pending-recheck
ttr-world-snowboard-tour--2013,other,womens,,,open,women,Season champion,1,Sarka Pancochova,CZE,,"Overall season tour title (all disciplines combined), not a single-event podium. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20220302222719/https://worldsnowboardtour.com/history/,verified,wave3-archive,pending-recheck
