id,external_ref,name,series_id,year,start_date,end_date,event_type,description,community_status,catalog_status,catalog_status_note,date_precision,venue_name,city,country,disciplines,sources,confidence
pleasure-jam--2015,pleasure-jam--2015,Pleasure Jam Vol. 13,pleasure-jam,2015,2015-11-28,2015-11-29,contest,First tour stop of the World Snowboard Tour northern-hemisphere season and of the QParks Snowboard Tour; contested on a pro kicker line.,verified,held,Originally scheduled for early November 2015 and postponed: the Superpark opened on 24 October but snow was insufficient to build a compliant World Snowboard Tour International setup.,day,"Superpark Dachstein, Dachstein Glacier",Ramsau am Dachstein (Schladming-Dachstein),Austria,"{""slopestyle""}","{""https://www.worldsnowboardfederation.org/pleasure-jam-vol-13-postponed/""}",verified
pleasure-jam--2016,pleasure-jam--2016,Pleasure Jam 2016,pleasure-jam,2016,2016-11-19,2016-11-19,contest,Opening stop of the 2016/17 QParks Snowboard Tour.,verified,held,,day,Superpark Dachstein,Ramsau am Dachstein (Schladming-Dachstein),Austria,"{""slopestyle""}","{""https://www.worldsnowboardfederation.org/qparks-snowboard-tour-set-for-201617/""}",verified
qparks-snowboard-tour--2016,qparks-snowboard-tour--2016,QParks Snowboard Tour 2016/17,qparks-snowboard-tour,2016,2016-11-19,2017-04-22,contest,"Seventh season, EUR 40,000 total prize money. Ten stops: Pleasure Jam, Superpark Dachstein (19 Nov 2016); Battle ROJal, Snowpark Schoeneben (7 Jan 2017); Penken Battle, Vans Penken Park (14 Jan); Blue Tomato Plan P, Superpark Planai (28 Jan); Nock'n'Rock, Snowpark Turracher Hoehe (11 Feb); Sick Trick Tour Open, Snowpark Kitzbuehel (18 Feb); Gold & Glory Golden, Roofpark Axamer Lizum (25 Feb); Oakley Schilthorn Open, Skyline Snowpark Schilthorn (11 Mar); Shred Masters Feldberg, Badenova Snowpark Feldberg (18 Mar); Roof Battle, Superpark Dachstein (22 Apr). Covers Austria, Germany, Italy and Switzerland.",verified,held,,day,,,multiple,"{""slopestyle"",""rail-jam"",""jib""}","{""https://www.worldsnowboardfederation.org/qparks-snowboard-tour-set-for-201617/""}",verified
rattlesnake-banked-slalom--2025,rattlesnake-banked-slalom--2025,3rd Annual Rattlesnake Banked Slalom,rattlesnake-banked-slalom,2025,2025-03-02,2025-03-02,contest,"Six divisions, each capped at 25 riders; fastest of two runs, second run as tiebreaker.",unverified,held,,day,Buck Hill,"Burnsville, Minnesota",USA,"{""banked-slalom""}","{""https://buckhill.com/events/rattlesnake-banked-slalom-2025/""}",likely
rey-del-park--2012,rey-del-park--2012,VIII Rey del Park,rey-del-park,2012,2012-09-02,2012-09-02,contest,"Eighth edition and the first to count for the WSF South America Tour. WSF/TTR 2-Star slopestyle, USD 3,000 prize money, around 80 professional athletes from Chile, Argentina, Brazil, Spain, the USA and Canada.",verified,held,,day,El Colorado,"Farellones / Lo Barnechea, Santiago Metropolitan Region",Chile,"{""slopestyle""}","{""https://www.worldsnowboardfederation.org/viii-rey-del-park-el-colorado-chile/"",""https://www.worldsnowboardfederation.org/winter-season-in-chile/""}",verified
rey-del-park--2013,rey-del-park--2013,Lippi Rey del Park 2013,rey-del-park,2013,2013-07-27,2013-07-28,contest,"USD 8,000 in prizes; open to skiers as well as snowboarders. Described by the WSF as taking place in the best terrain park in South America.",verified,held,,day,El Colorado,"Farellones / Lo Barnechea, Santiago Metropolitan Region",Chile,"{""slopestyle""}","{""https://www.worldsnowboardfederation.org/lippi-king-of-the-park-in-el-colorado-chile/""}",verified
roxy-chicken-jam--2006,roxy-chicken-jam--2006,Roxy Chicken Jam Europe 2006,roxy-chicken-jam,2006,2006-12-12,2006-12-15,contest,"Wikipedia gives Kaprun; the WSF's provisional 06/07 women's tour calendar, published 24 October 2006, listed the European Roxy Chicken Jam at St Moritz, Switzerland. The two sources disagree on venue.",unverified,held,,day,,Kaprun,Austria,{},"{""https://en.wikipedia.org/wiki/Chicken_Jam"",""https://www.worldsnowboardfederation.org/ttr-women-tour-announced/""}",likely
roxy-chicken-jam--2007-a,roxy-chicken-jam--2007-a,Roxy Chicken Jam US 2007 (finals),roxy-chicken-jam,2007,2007-03-22,2007-03-25,contest,"The season-defining event of the 2006/07 TTR women's tour, where the women's TTR world champion was decided.",verified,held,,day,Park City Mountain Resort,Park City,United States,{},"{""https://en.wikipedia.org/wiki/Chicken_Jam"",""https://www.worldsnowboardfederation.org/ttr-women-tour-announced/""}",verified
roxy-chicken-jam--2007-b,roxy-chicken-jam--2007-b,Roxy Chicken Jam Europe 2007,roxy-chicken-jam,2007,2007-12-14,2007-12-16,contest,Second Roxy Chicken Jam of the 2007 calendar year; opens the 2007/08 women's season.,verified,held,,day,,Kaprun,Austria,{},"{""https://en.wikipedia.org/wiki/Chicken_Jam""}",verified
roxy-chicken-jam--2008,roxy-chicken-jam--2008,Roxy Chicken Jam US 2008,roxy-chicken-jam,2008,2008,,contest,"Wikipedia records a projected purse of over USD 150,000 for the 2008 US event, one of the largest in women's snowboarding at the time. Exact dates not given.",unverified,held,,year,Park City Mountain Resort,Park City,United States,{},"{""https://en.wikipedia.org/wiki/Chicken_Jam""}",likely
shakedown-snowboard-games--2002,shakedown-snowboard-games--2002,2002 Empire Shakedown (first edition),shakedown-snowboard-games,2002,2002-03-23,2002-03-23,contest,"Inaugural edition, founded by Brendan O'Dowd and Patryck Bernier. Reported 6,000 spectators and a $10,000 winner-take-all purse.",unverified,held,,day,Mont Saint-Sauveur,Saint-Sauveur,Canada,"{""slopestyle"",""big-air"",""jib""}","{""https://en.wikipedia.org/wiki/Shakedown_(Snowboard_Games)"",""https://kingsnowboard.com/blogs/uncategorized/timepiece-shakedown""}",likely
shakedown-snowboard-games--2003,shakedown-snowboard-games--2003,2003 Empire Shakedown,shakedown-snowboard-games,2003,2003-03-22,2003-03-22,contest,SnowboardQuebec's provincial history records Guillaume Brochu as the 2003 winner (not recorded as a result row in this wave).,unverified,held,,day,Mont Saint-Sauveur,Saint-Sauveur,Canada,"{""slopestyle"",""big-air"",""jib""}","{""https://en.wikipedia.org/wiki/Shakedown_(Snowboard_Games)"",""https://www.snowboardquebec.com/histoire/""}",likely
shakedown-snowboard-games--2004,shakedown-snowboard-games--2004,2004 Empire Shakedown,shakedown-snowboard-games,2004,2004-04-03,2004-04-03,contest,,unverified,held,,day,Mont Saint-Sauveur,Saint-Sauveur,Canada,"{""slopestyle"",""big-air"",""jib""}","{""https://en.wikipedia.org/wiki/Shakedown_(Snowboard_Games)""}",likely
shakedown-snowboard-games--2005,shakedown-snowboard-games--2005,2005 Empire Shakedown,shakedown-snowboard-games,2005,2005-03-26,2005-03-26,contest,SnowboardQuebec records Matt Dano as the 2005 winner (not recorded as a result row in this wave).,unverified,held,,day,Mont Saint-Sauveur,Saint-Sauveur,Canada,"{""slopestyle"",""big-air"",""jib""}","{""https://en.wikipedia.org/wiki/Shakedown_(Snowboard_Games)"",""https://www.snowboardquebec.com/histoire/""}",likely
shakedown-snowboard-games--2006,shakedown-snowboard-games--2006,2006 Empire Shakedown,shakedown-snowboard-games,2006,2006-03-24,2006-03-25,contest,"Sebastien Toutant, aged 13, was moved up from the amateur division and won the pro category in his first major contest.",unverified,held,,day,Mont Saint-Sauveur,Saint-Sauveur,Canada,"{""slopestyle"",""big-air"",""jib""}","{""https://en.wikipedia.org/wiki/Shakedown_(Snowboard_Games)"",""https://kingsnowboard.com/blogs/uncategorized/timepiece-shakedown"",""https://www.snowboardquebec.com/histoire/""}",likely
shakedown-snowboard-games--2007,shakedown-snowboard-games--2007,2007 Empire Shakedown,shakedown-snowboard-games,2007,2007-04-06,2007-04-07,contest,,unverified,held,,day,Mont Saint-Sauveur,Saint-Sauveur,Canada,"{""slopestyle"",""big-air"",""jib""}","{""https://en.wikipedia.org/wiki/Shakedown_(Snowboard_Games)""}",likely
shakedown-snowboard-games--2008,shakedown-snowboard-games--2008,2008 Empire Shakedown,shakedown-snowboard-games,2008,2008-04-04,2008-04-05,contest,SnowboardQuebec records Charles Reid as the 2008 winner (not recorded as a result row in this wave). Last edition under Empire title sponsorship.,unverified,held,,day,Mont Saint-Sauveur,Saint-Sauveur,Canada,"{""slopestyle"",""big-air"",""jib""}","{""https://en.wikipedia.org/wiki/Shakedown_(Snowboard_Games)"",""https://www.snowboardquebec.com/histoire/""}",likely
shakedown-snowboard-games--2009,shakedown-snowboard-games--2009,2009 Ride Shakedown,shakedown-snowboard-games,2009,2009-04-03,2009-04-04,contest,"First year with Ride Snowboards as title sponsor. SnowboardQuebec records Sebastien Toutant winning for a second time, aged 16 (not recorded as a result row in this wave).",unverified,held,,day,Mont Saint-Sauveur,Saint-Sauveur,Canada,"{""slopestyle"",""big-air"",""jib""}","{""https://en.wikipedia.org/wiki/Shakedown_(Snowboard_Games)"",""https://www.snowboardquebec.com/histoire/""}",likely
shakedown-snowboard-games--2010,shakedown-snowboard-games--2010,2010 Ride Shakedown,shakedown-snowboard-games,2010,2010-04-02,2010-04-03,contest,"First year the series ran a US stop as well, at Snoqualmie, Washington on 12-13 March 2010.",unverified,held,,day,Mont Saint-Sauveur,Saint-Sauveur,Canada,"{""slopestyle"",""big-air"",""jib""}","{""https://en.wikipedia.org/wiki/Shakedown_(Snowboard_Games)""}",likely
shakedown-snowboard-games--2011,shakedown-snowboard-games--2011,2011 Ride Shakedown,shakedown-snowboard-games,2011,2011,,contest,"Series ran stops in Germany, the USA and Canada this year; Canadian dates not given in the source. SnowboardQuebec records Sebastien Toutant winning a third time.",unverified,held,,year,Mont Saint-Sauveur,Saint-Sauveur,Canada,"{""slopestyle"",""big-air"",""jib""}","{""https://en.wikipedia.org/wiki/Shakedown_(Snowboard_Games)"",""https://www.snowboardquebec.com/histoire/""}",likely
shakedown-snowboard-games--2012,shakedown-snowboard-games--2012,2012 Ride Shakedown,shakedown-snowboard-games,2012,2012-03-30,2012-03-31,contest,,unverified,held,,day,Mont Saint-Sauveur,Saint-Sauveur,Canada,"{""slopestyle"",""big-air"",""jib""}","{""https://en.wikipedia.org/wiki/Shakedown_(Snowboard_Games)""}",likely
shakedown-snowboard-games--2013,shakedown-snowboard-games--2013,2013 Ride Shakedown,shakedown-snowboard-games,2013,2013-04-05,2013-04-06,contest,,unverified,held,,day,Mont Saint-Sauveur,Saint-Sauveur,Canada,"{""slopestyle"",""big-air"",""jib""}","{""https://en.wikipedia.org/wiki/Shakedown_(Snowboard_Games)""}",likely
shakedown-snowboard-games--2014,shakedown-snowboard-games--2014,2014 Ride Shakedown,shakedown-snowboard-games,2014,2014-04-04,2014-04-05,contest,,unverified,held,,day,Mont Saint-Sauveur,Saint-Sauveur,Canada,"{""slopestyle"",""big-air"",""jib""}","{""https://en.wikipedia.org/wiki/Shakedown_(Snowboard_Games)""}",likely
shakedown-snowboard-games--2015,shakedown-snowboard-games--2015,2015 Shakedown,shakedown-snowboard-games,2015,2015-04-04,2015-04-04,contest,"Last edition listed by the event's own edition table. SnowboardQuebec's timeline places a cancelled Shakedown season in its 2015 entry, and CBC reported a Shakedown cancellation in January 2016 for lack of sponsorship and snow; whether the 2015 contest ran and the 2016 one was cancelled is unresolved - see open questions.",unverified,held,,day,Mont Saint-Sauveur,Saint-Sauveur,Canada,"{""slopestyle"",""big-air"",""jib""}","{""https://en.wikipedia.org/wiki/Shakedown_(Snowboard_Games)"",""https://www.snowboardquebec.com/histoire/""}",likely
showcase-showdown--1997,showcase-showdown--1997,1997 Showcase Showdown (first edition),showcase-showdown,1997,1997-02-01,1997-02-01,contest,"Whistler Blackcomb's 60th anniversary timeline dates the first Showcase Showdown to 1 February 1997. Snowboard Magazine's billing of the 2015 event as the 18th annual implies a 1998 start instead; the discrepancy is unresolved. The Whistler Museum separately records a Showcase Snowboards halfpipe competition on Blackcomb in 1992, won in the male 18-plus category by Whistler's Robin Dow, which may be a predecessor.",unverified,held,,day,Blackcomb Mountain,Whistler,Canada,{},"{""https://www.whistlerblackcomb.com/explore-the-resort/discover/whistler-blackcomb-60-anniversary.aspx"",""https://whistlermuseum.org/2022/04/05/snowboard-park-no-skiers-allowed/""}",likely
showcase-showdown--2015,showcase-showdown--2015,18th annual Showcase Showdown,showcase-showdown,2015,2015-03-14,2015-03-15,contest,"Big air with a junior rail jam added for the first time. $22,000 in total prizes; $10,000 to the pro men's winner plus a start in the WSSF Monster Energy Shred Show. Presented by Monster Energy, Burton and Vans, with an after-party featuring Anti-Flag. Snowboard Magazine lists the contest date as Saturday 14 March; the Georgia Straight gives 14-15 March.",verified,held,,day,"Nintendo Terrain Park, Blackcomb Mountain",Whistler,Canada,"{""big-air"",""rail-jam""}","{""https://snowboardmag.com/news/whistler-blackcombs-18th-annual-showcase-showdown-returns-march-14"",""https://www.straight.com/life/402596/showcase-showdown-and-whistler-ski-and-snowboard-fest-go-far-beyond-rock-n-snow""}",verified
sidesurfers-banked-slalom--2026,sidesurfers-banked-slalom--2026,2026 Sidesurfers Banked Slalom,sidesurfers-banked-slalom,2026,2026-03-21,2026-03-21,contest,"Dates from a third-party events roundup, not from the organiser.",unverified,held,,day,Sugarbush Resort,"Warren, Vermont",USA,"{""banked-slalom""}","{""https://localfreshies.com/banked-slalom-event-showcase/""}",likely
snoboard-shop-north-american-championships--1985,snoboard-shop-north-american-championships--1985,1985 Snoboard Shop North American Snowboarding Championships (first edition),snoboard-shop-north-american-championships,1985,1985,,contest,"SnowboardQuebec's history page states Ken Achenbach's Snoboard Shop launched the North American Snowboarding Championships in Alberta in 1985 with a $20,000 purse, calling it the first snowboard event held in Canada, and says the series ended in 1988. Venue for 1985 is unconfirmed: the 1987 edition is sourced to Sunshine Village and later accounts describe an annual May long weekend contest there, but the one source naming a 1985 result places the event 'in Calgary'.",unverified,held,,year,,,Canada,"{""other""}","{""https://www.snowboardquebec.com/histoire/"",""https://snowboarding8090.com/history/"",""https://kootenaymountainculture.com/meet-the-men-who-brought-snowboarding-to-canada/""}",likely
snoboard-shop-north-american-championships--1987,snoboard-shop-north-american-championships--1987,1987 Snoboard Shop North American Championships,snoboard-shop-north-american-championships,1987,1987-05,1987-05,contest,"Held on the May long weekend with a $20,000 purse. A photograph of Dave Achenbach from this event ran on the cover of the first issue of TransWorld Snowboarding. Exact dates and the disciplines run were not sourced.",unverified,held,,month,Sunshine Village,Banff,Canada,"{""other""}","{""https://kootenaymountainculture.com/meet-the-men-who-brought-snowboarding-to-canada/""}",likely
snoboard-shop-north-american-championships--1988,snoboard-shop-north-american-championships--1988,1988 Snoboard Shop North American Snowboarding Championships,snoboard-shop-north-american-championships,1988,1988,,contest,Norquay's own history says hosting the event put the resort on the cover of TransWorld Snowboarding. SnowboardQuebec's history records 1988 as the final year of the series.,unverified,held,Venue changed: Sunshine Village withdrew from hosting mid-season and Mt Norquay took the event on.,year,Mt Norquay,Banff,Canada,"{""other""}","{""https://banffnorquay.com/blog/lift-lines-humans-of-norquay-a-hill-makes-space-for-snowboarding/"",""https://www.snowboardquebec.com/histoire/""}",likely
snowboard-jamboree--2013,snowboard-jamboree--2013,2013 Snowboard Jamboree / FIS Snowboarding World Championships,snowboard-jamboree,2013,2013-01-18,2013-01-27,contest,"The 2013 FIS Snowboarding World Championships were staged at Stoneham on these dates. Ski Canada's 2014 preview describes the 2014 Jamboree as the 9th edition, which places the 2013 festival as the 8th.",unverified,held,,day,Stoneham Mountain Resort,Stoneham-et-Tewkesbury,Canada,"{""big-air"",""halfpipe"",""slopestyle"",""boardercross"",""parallel-giant-slalom"",""parallel-slalom""}","{""https://en.wikipedia.org/wiki/FIS_Snowboarding_World_Championships_2013"",""https://www.skicanada.org/snowboard-world-cup-returns-stoneham-quebec-city/""}",likely
snowboard-jamboree--2014,snowboard-jamboree--2014,9th Snowboard Jamboree,snowboard-jamboree,2014,2014-01-16,2014-01-19,contest,Billed as the 9th Snowboard Jamboree and the 15th World Cup held in Quebec. First year the event was sanctioned as a 5-star World Snowboard Tour stop and first year it offered three freestyle World Cup disciplines. Last international snowboard competition before the Sochi 2014 Olympics. Stairsmasters video contest returned.,verified,held,,day,Stoneham Mountain Resort and Quebec City,Quebec City,Canada,"{""big-air"",""slopestyle"",""halfpipe""}","{""https://www.skicanada.org/snowboard-world-cup-returns-stoneham-quebec-city/"",""https://www.skicanada.org/stoneham-snowboard-jamboree-now-world-cup-event/""}",verified
snowboard-jamboree--2015,snowboard-jamboree--2015,10th Snowboard Jamboree,snowboard-jamboree,2015,2015-02-19,2015-02-22,contest,"10th edition and the 16th FIS Snowboard World Cup held at the festival. Big air on 20 February at Ilot Fleurie in downtown Quebec City, slopestyle on 21 February at Stoneham. About 200 athletes from more than 20 countries. First time 19 women contested big air at a World Cup here. Stairsmasters video contest ran alongside.",verified,held,"The halfpipe World Cup scheduled for 22 February at Stoneham was cancelled: organisers cited a significant lack of snow, warm weather and a labour dispute making an FIS-standard pipe impossible.",day,"Stoneham Mountain Resort and Ilot Fleurie, Quebec City",Quebec City,Canada,"{""big-air"",""slopestyle""}","{""https://snowboardmag.com/news/quebec-city-snowboard-jamboree-festival-back-for-10th-edition"",""https://www.snowboardquebec.com/2014/snowboard-jamboree/""}",verified
snowboard-jamboree--2016,snowboard-jamboree--2016,2016 Snowboard Jamboree,snowboard-jamboree,2016,2016-02-12,2016-02-14,contest,"Moved entirely into downtown Quebec City and cut back to a single big air World Cup, carrying both FIS and TTR World Snowboard Tour points. Maxence Parrot worked on the venue build. Programme also included the Stairsmasters video contest and the IF3 film festival. Organisers described 16 years of World Cup racing in the region and seven consecutive World Cups in Quebec City from 2009.",verified,held,,day,Ilot Fleurie,Quebec City,Canada,"{""big-air""}","{""https://www.firsttracksonline.com/2015/10/01/quebecs-world-cup-jamboree-goes-urban/""}",verified
snowboard-jamboree--2018,snowboard-jamboree--2018,2018 Jamboree Big Air World Cup Finals,snowboard-jamboree,2018,2018-03-22,2018-03-25,contest,Listed on Canada Snowboard's 2017-18 domestic calendar as the Jamboree Big Air World Cup Finals.,verified,held,,day,Quebec City,Quebec City,Canada,"{""big-air""}","{""https://www.canadasnowboard.ca/en/news/?id=1213""}",verified
snowboard-jamboree--2019,snowboard-jamboree--2019,2019 Jamboree Snowboard and Ski Big Air,snowboard-jamboree,2019,2019-03-15,2019-03-17,contest,Listed on Canada Snowboard's 2018-19 domestic calendar as the Jamboree Snowboard and Ski Big Air.,verified,held,,day,Quebec City,Quebec City,Canada,"{""big-air""}","{""https://www.canadasnowboard.ca/en/news/?id=1259""}",verified
snowboard-masters-japan--2024,snowboard-masters-japan--2024,SBM BANKED+ 2024,snowboard-masters-japan,2024,2024-03-29,2024-03-30,contest,"Open practice Friday 29 March, competition Saturday 30 March. 150 men and 100 women; entrants had to be 18 or over and resident in Japan. Entry JPY 2,000, JPY 1,000 for JSBA/PSA members.",verified,held,"Run as a banked slalom rather than SBM's usual freeride-performance and obstacle-slalom format, because seasonal conditions made it impossible to prepare the standard courses.",day,"Yamabiko B Course, Nozawa Onsen Ski Resort","Nozawa Onsen, Nagano",Japan,"{""banked-slalom""}","{""https://steep.jp/en/custom/sbmbanked/""}",verified
snowboard-world-cup-pre-fis--1991,snowboard-world-cup-pre-fis--1991,1991 Victoria World Cup Japan,snowboard-world-cup-pre-fis,1991,1991,,contest,"Snowboarder/TransWorld 1990s timeline: the Victoria World Cup Japan at Rusutsu, with over one million dollars spent, was 'the richest contest so far'. No dates, format or podium given. This is a single tour stop, not a full season row.",unverified,held,,year,Rusutsu Resort,Rusutsu,Japan,{},"{""https://www.snowboarder.com/news/snowboard-history-timeline-part-31990s""}",likely
spring-battle--2007,spring-battle--2007,Absolut Park Spring Battle 2007,spring-battle,2007,2007-03-31,2007-04-01,contest,Sunday ran as the TTR 3-Star event with qualification runs and finals; skate sessions and a party ran alongside.,verified,held,Saturday's main contest was postponed because of weather and replaced by a Best Trick Session on the last three obstacles.,day,Absolut Park,Flachauwinkl,Austria,"{""slopestyle"",""rail-jam""}","{""https://onboardmag.com/news/snowboarding-events/absolut-park-spring-battle-2007-snowboard.html""}",verified
spring-battle--2025,spring-battle--2025,Spring Battle 2025,spring-battle,2025,2025-03-08,2025-03-12,contest,"WSF Elite Level Event counting for the World Snowboard Points List, EUR 65,000 prize purse. Riders had several days to film single-take runs with follow-cam filmers (no editing permitted), judged afterwards by an international WSF panel. Snowboard slopestyle on the Absolut Park kicker line; Best Trick Rail open to snowboarders and freeskiers in a dedicated jib park. Award ceremony 14 March at Haus Flachau.",verified,held,,day,Absolut Park,Flachauwinkl,Austria,"{""slopestyle"",""rail-jam""}","{""https://www.absolutpark.com/en/spring-battle-25/""}",verified
stylewars-australia--2007,stylewars-australia--2007,Stylewars 007 presented by Oakley,stylewars-australia,2007,2007-08-27,2007-09-02,contest,Swatch TTR 3-Star. Ran the week after the Garnier Fructis Australian Open at Perisher Blue.,verified,held,,day,Falls Creek,"Falls Creek, Victoria",Australia,"{""slopestyle""}","{""https://www.worldsnowboardfederation.org/events-in-australia/""}",verified
stylewars-australia--2010,stylewars-australia--2010,Stylewars 2010,stylewars-australia,2010,2010-08-23,2010-08-25,contest,"Billed by the WSF as Australia's biggest Swatch TTR tour event (4-Star), drawing riders from across the southern hemisphere.",unverified,held,,day,Falls Creek,"Falls Creek, Victoria",Australia,"{""slopestyle""}","{""https://www.worldsnowboardfederation.org/?s=Stylewars""}",likely
stylewars-australia--2011,stylewars-australia--2011,Stylewars 2011,stylewars-australia,2011,2011-08-23,,contest,"25 riders. A '28 Stairs' rail jam ran alongside. Scotty James, then 17, led after day one; Gjermund Braaten withdrew injured. The WSF report is dated 23 August 2011 and does not name the resort.",unverified,held,Slopestyle scaled back from three days to two.,day,,,Australia,"{""slopestyle"",""rail-jam""}","{""https://www.worldsnowboardfederation.org/stylewars-2011-australia/""}",likely
sugarloaf-banked-slalom--2026,sugarloaf-banked-slalom--2026,2026 Sugarloaf Banked Slalom,sugarloaf-banked-slalom,2026,2026-03-21,2026-03-21,contest,Also referred to as the Mike Baker Banked Slalom. Dates from a third-party events roundup.,unverified,held,,day,Sugarloaf,"Carrabassett Valley, Maine",USA,"{""banked-slalom""}","{""https://localfreshies.com/banked-slalom-event-showcase/""}",likely
suomi-tour--2015,suomi-tour--2015,Suomi Tour 2015,suomi-tour,2015,2015-02-07,2015-04-12,contest,"Four stops: Vuokatti (7-8 Feb), Ounasvaara (21-22 Feb), Talma (14-15 Mar) and Ruka (9-12 Apr, run as SM15, the Finnish championships). Grom, Rookie and Open categories; EUR 35 entry with an FSA licence covering the three regional events; Burton Riglet park and coaching for parents and non-competing young riders.",verified,held,,day,,,Finland,"{""slopestyle"",""halfpipe""}","{""https://www.worldsnowboardfederation.org/suomi-tour-finland/""}",verified
swiss-snowboard-championships--2014,swiss-snowboard-championships--2014,Swiss Freestyle Snowboard Championships 2014,swiss-snowboard-championships,2014,2014-04-11,2014-04-12,contest,"Closing event of the Swiss-Ski Audi Snowboard Series season, and the first time in years that the snowboard freestyle championships were held together with the freeskiers.",verified,held,,day,Corvatsch,"Silvaplana, Engadin",Switzerland,"{""slopestyle"",""halfpipe""}","{""https://www.worldsnowboardfederation.org/audi-snowboard-series/""}",verified
tenjin-banked-slalom--2012,tenjin-banked-slalom--2012,Tenjin Banked Slalom 2012,tenjin-banked-slalom,2012,2012-03-03,2012-03-04,contest,"Listed by the WSF as Japan's banked slalom, roughly 1.5 hours from Tokyo. Earliest edition found.",verified,held,,day,Tenjindaira,"Minakami, Gunma",Japan,"{""banked-slalom""}","{""https://www.worldsnowboardfederation.org/wsf-support-banked-slalom-all-around/""}",verified
tenjin-banked-slalom--2015,tenjin-banked-slalom--2015,Tenjin Banked Slalom 2015,tenjin-banked-slalom,2015,2015-03-07,2015-03-07,contest,"WSF report says the contest had run for three seasons before this one. Organised by former pro rider Yosuke Nishida, director of the TJ brand, on Mt Tanigawa.",verified,held,,day,Tenjindaira Ski Resort,"Minakami, Gunma",Japan,"{""banked-slalom""}","{""https://www.worldsnowboardfederation.org/2015-tenjin-banked-slalom/""}",verified
tenjin-banked-slalom--2016,tenjin-banked-slalom--2016,Tenjin Banked Slalom 2016,tenjin-banked-slalom,2016,2016-03-05,2016-03-06,contest,"Heats on 5 March in clear weather, finals over two runs on 6 March. Course deliberately balanced for regular and goofy riders; based out of the Canyons lodge at the resort base. Snowboard brands demoed 2016/17 models alongside.",verified,held,,day,Tenjin Ski Resort,"Minakami, Gunma",Japan,"{""banked-slalom""}","{""https://www.worldsnowboardfederation.org/photogallery-and-results-from-2016-tenjin-banked-slalom/""}",verified
tenjin-banked-slalom--2017,tenjin-banked-slalom--2017,Tenjin Banked Slalom 2017,tenjin-banked-slalom,2017,2017-03-04,2017-03-05,contest,"Over 400 people across the two days. Opened with a traditional ceremony praying for safety, reflecting the mountain's avalanche history. Riders received a TBS x Volcom collaboration T-shirt.",verified,held,,day,Tenjindaira,"Minakami, Gunma",Japan,"{""banked-slalom""}","{""https://www.worldsnowboardfederation.org/tenjin-banked-slalom-2017/""}",verified
the-arctic-challenge--1999,the-arctic-challenge--1999,The Arctic Challenge 1999 (pilot),the-arctic-challenge,1999,1999,,contest,"Pilot project: Terje Haakonsen, Daniel Franck and Oakley invited 12 riders to Norway to test the concept. Halfpipe in Trysil, surfing and freeriding in Lofoten. Terje later described 2014 as '15 years since we did the pilot event'.",verified,held,,year,Trysil and Lofoten,,Norway,"{""halfpipe"",""freeride"",""other""}","{""https://www.the-house.com/portal/the-history-of-the-oakley-arctic-challenge/"",""https://whitelines.com/archive/news/terje-haakonsen-releases-new-statement-on-the-arctic-challenge.html""}",verified
the-arctic-challenge--2000,the-arctic-challenge--2000,The Arctic Challenge 2000,the-arctic-challenge,2000,2000,,contest,"First full competition: halfpipe, quarterpipe, surf, skate and freeride.",verified,held,,year,Lofoten,,Norway,"{""halfpipe"",""quarterpipe"",""freeride"",""other""}","{""https://www.the-house.com/portal/the-history-of-the-oakley-arctic-challenge/""}",verified
the-arctic-challenge--2001,the-arctic-challenge--2001,The Arctic Challenge 2001,the-arctic-challenge,2001,2001,,contest,"Moved south because of weather: halfpipe at Hemsedal, quarterpipe at Holmenkollen in Oslo. Heikki Sorsa set a 9.3 m quarterpipe air record at this event.",verified,held,,year,Hemsedal and Holmenkollen,,Norway,"{""halfpipe"",""quarterpipe""}","{""https://www.the-house.com/portal/the-history-of-the-oakley-arctic-challenge/"",""https://en.wikipedia.org/wiki/Arctic_Challenge""}",verified
the-arctic-challenge--2002,the-arctic-challenge--2002,The Arctic Challenge 2002,the-arctic-challenge,2002,2002,,contest,,verified,cancelled,Cancelled after the sports marketing firm Sportsworld went bankrupt; Terje Haakonsen personally took on the financial obligations.,year,,,Norway,{},"{""https://www.the-house.com/portal/the-history-of-the-oakley-arctic-challenge/""}",verified
the-arctic-challenge--2003,the-arctic-challenge--2003,The Arctic Challenge 2003,the-arctic-challenge,2003,2003,,contest,,verified,held,,year,Trysil,Trysil,Norway,"{""halfpipe"",""quarterpipe"",""slopestyle""}","{""https://www.the-house.com/portal/the-history-of-the-oakley-arctic-challenge/""}",verified
the-arctic-challenge--2004,the-arctic-challenge--2004,The Arctic Challenge 2004,the-arctic-challenge,2004,2004,,contest,Halfpipe and quarterpipe plus a music and lifestyle programme.,verified,held,,year,,Tromsø,Norway,"{""halfpipe"",""quarterpipe""}","{""https://www.the-house.com/portal/the-history-of-the-oakley-arctic-challenge/""}",verified
