model_id,brand_id,brand_name,model_name,first_year,year_basis,last_year,year_note,category,pro_rider,series_or_family,confidence,notes,sources
ride--smokescreen,ride,Ride,Smokescreen,2022,introduced,2026,,freeride,,,verified,,https://thegoodride.com/snowboard-reviews/ride-smokescreen-snowboard-review/ | https://www.senditdb.com/brands/ride
ride--agenda,ride,Ride,Agenda,2007,earliest_sourced,2026,The Good Ride reviewed 2023-2024; evo lists 2026. | Earliest sourced; older Agenda existed | Seen on brand site (Wayback) 200610-200610; may predate first snapshot,freestyle,,,verified,Site slug 'AGENDA'. 2007 Agenda; the 2023+ Ride Agenda is a later board sharing the name. | QA-corrected. Confirmed in the Ride 2007 catalog (primary source). Confirmed in the Ride 2009 catalog (primary source). Confirmed in the Ride 2010 catalog (primary source).,https://www.evo.com/shop/snowboard/snowboards/ride | https://web.archive.org/web/200610/http://www.ridesnowboards.com/ | https://www.senditdb.com/brands/ride | https://web.archive.org/web/20060823214146id_/http://www.ridesnowboards.com/catalog/ride_06_07_usa.pdf | https://web.archive.org/web/20100209092025id_/http://assets.ridesnowboards.com/ride/ftpride/support/0809_ride_catalog-en.pdf | https://web.archive.org/web/20100209093446id_/http://assets.ridesnowboards.com/ride/ftpride/files/catalog/0910_ride_catalog-en.pdf
ride--benchwarmer,ride,Ride,Benchwarmer,2023,introduced,2026,,freestyle,,,verified,,https://thegoodride.com/snowboard-reviews/ride-benchwarmer-snowboard-review/ | https://www.evo.com/shop/snowboard/snowboards/ride | https://www.senditdb.com/brands/ride
ride--peace-seeker,ride,Ride,Peace Seeker,2023,introduced,2026,,powder,,,verified,,https://thegoodride.com/snowboard-reviews/ride-peace-seeker-snowboard-review/ | https://www.senditdb.com/brands/ride
ride--shadowban,ride,Ride,Shadowban,2023,introduced,2026,,all-mountain,,,verified,In 2027 evo lineup.,https://thegoodride.com/snowboard-reviews/ride-shadowban-snowboard-review/ | https://www.evo.com/shop/snowboard/snowboards/ride | https://www.senditdb.com/brands/ride
ride--burnout,ride,Ride,Burnout,2026,earliest_sourced,2026,Earliest sourced,freestyle,,,verified,,https://www.evo.com/shop/snowboard/snowboards/ride | https://www.senditdb.com/brands/ride
ride--deep-fake,ride,Ride,Deep Fake,2026,earliest_sourced,2026,,powder,,,verified,,https://www.evo.com/shop/snowboard/snowboards/ride | https://www.senditdb.com/brands/ride
ride--heartbreaker,ride,Ride,Heartbreaker,2026,earliest_sourced,2026,Earliest sourced,freestyle,,,verified,Women's.,https://www.evo.com/shop/snowboard/snowboards/ride | https://www.senditdb.com/brands/ride
ride--manic,ride,Ride,Manic,2026,earliest_sourced,2026,Earliest sourced,all-mountain,,,verified,,https://www.evo.com/shop/snowboard/snowboards/ride | https://www.senditdb.com/brands/ride
ride--moderator,ride,Ride,Moderator,2026,introduced,2026,,all-mountain,,,verified,,https://thegoodride.com/snowboard-reviews/ride-moderator-snowboard-review/ | https://www.evo.com/shop/snowboard/snowboards/ride | https://www.senditdb.com/brands/ride
rome--agent,rome,Rome,Agent,2004,earliest_sourced,2026,"Earliest confirmed appearance 2009 (SnowDB catalog archive covers 2008-2012 only); in current lineup, so last_year null. | Earliest sourced 2027; Agent is a long-running Rome model (named in Whitelines brand guide) | Seen on brand site (Wayback) 200404-200812; may predate first snapshot",freestyle,,,verified,"Rome's core twin since the brand's early years (Whitelines brand guide lists Agent among founding-era models, undated); Agent Rocker 2011-2012; Agent and Agent Pro in 2027. | Agent Pro variant. | Site slug 'agent'.",https://www.snowdb.com/catalog/rome | https://www.evo.com/shop/snowboard/snowboards/rome | https://whitelines.com/snowboard-gear/before-you-buy/guide-to-snowboard-brands.html | https://web.archive.org/web/200404/http://www.romesnowboards.com/ | https://web.archive.org/web/200812/http://www.romesnowboards.com/ | https://www.senditdb.com/brands/rome
rome--anthem,rome,Rome,Anthem,2004,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2009-2012 (archive covers 2008-2012 only; run may extend outside that window). | Seen on brand site (Wayback) 200310-200812; may predate first snapshot,freeride,,,verified,Directional freeride; Anthem SS variant. Named in Whitelines brand guide (undated). | Site slug 'anthem'.,https://www.snowdb.com/catalog/rome | https://whitelines.com/snowboard-gear/before-you-buy/guide-to-snowboard-brands.html | https://web.archive.org/web/200310/http://www.romesnowboards.com/ | https://web.archive.org/web/200812/http://www.romesnowboards.com/
rome--blue,rome,Rome,Blue,2004,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2009-2012 (archive covers 2008-2012 only; run may extend outside that window). | Seen on brand site (Wayback) 200310-200812; may predate first snapshot,unknown,,,verified,"Women's. | Site slug 'blue'. Women's board; survey flagged the slug as possibly a binding, kept because Rome sold a Blue snowboard.",https://www.snowdb.com/catalog/rome | https://web.archive.org/web/200310/http://www.romesnowboards.com/ | https://web.archive.org/web/200812/http://www.romesnowboards.com/
rome--flag,rome,Rome,Flag,2004,earliest_sourced,2010,Confirmed in SnowDB catalog archive for model years 2009-2010 (archive covers 2008-2012 only; run may extend outside that window). | Seen on brand site (Wayback) 200312-200812; may predate first snapshot,unknown,,,verified,Site slug 'flag'.,https://www.snowdb.com/catalog/rome | https://web.archive.org/web/200312/http://www.romesnowboards.com/ | https://web.archive.org/web/200812/http://www.romesnowboards.com/
rome--label,rome,Rome,Label,2004,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2009-2012 (archive covers 2008-2012 only; run may extend outside that window). | Seen on brand site (Wayback) 200310-200812; may predate first snapshot,unknown,,,verified,Kids'. | Site slug 'label'.,https://www.snowdb.com/catalog/rome | https://web.archive.org/web/200310/http://www.romesnowboards.com/ | https://web.archive.org/web/200812/http://www.romesnowboards.com/
rome--solution,rome,Rome,Solution,2004,earliest_sourced,2009,Confirmed in SnowDB catalog archive for model years 2009-2009 (archive covers 2008-2012 only; run may extend outside that window). | Seen on brand site (Wayback) 200310-200812; may predate first snapshot,unknown,,,verified,Named in Whitelines brand guide among Rome models (undated). | Site slug 'solution'.,https://www.snowdb.com/catalog/rome | https://whitelines.com/snowboard-gear/before-you-buy/guide-to-snowboard-brands.html | https://web.archive.org/web/200310/http://www.romesnowboards.com/ | https://web.archive.org/web/200812/http://www.romesnowboards.com/
rome--artifact,rome,Rome,Artifact,2005,earliest_sourced,2026,"Earliest confirmed appearance 2009 (SnowDB catalog archive covers 2008-2012 only); in current lineup, so last_year null. | Earliest sourced | Seen on brand site (Wayback) 200409-200812; may predate first snapshot",freestyle,,,verified,Jib/park board; Artifact 1985 and Artifact Rocker variants; Artifact and Artifact Pro in 2027. | Artifact Pro variant. | Site slug 'artifact'.,https://www.snowdb.com/catalog/rome | https://www.evo.com/shop/snowboard/snowboards/rome | https://web.archive.org/web/200409/http://www.romesnowboards.com/ | https://web.archive.org/web/200812/http://www.romesnowboards.com/ | https://www.senditdb.com/brands/rome
rome--design,rome,Rome,Design,2005,earliest_sourced,2010,Confirmed in SnowDB catalog archive for model years 2009-2010 (archive covers 2008-2012 only; run may extend outside that window). | Seen on brand site (Wayback) 200409-200812; may predate first snapshot,freeride,,,verified,Site slug 'design'.,https://www.snowdb.com/catalog/rome | https://web.archive.org/web/200409/http://www.romesnowboards.com/ | https://web.archive.org/web/200812/http://www.romesnowboards.com/
rome--vinyl,rome,Rome,Vinyl,2005,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2009-2012 (archive covers 2008-2012 only; run may extend outside that window). | Seen on brand site (Wayback) 200409-200812; may predate first snapshot,unknown,,,verified,Women's. | Site slug 'vinyl'. Women's board.,https://www.snowdb.com/catalog/rome | https://web.archive.org/web/200409/http://www.romesnowboards.com/ | https://web.archive.org/web/200812/http://www.romesnowboards.com/
rome--machine,rome,Rome,Machine,2006,earliest_sourced,2011,Confirmed in SnowDB catalog archive for model years 2009-2011 (archive covers 2008-2012 only; run may extend outside that window). | Seen on brand site (Wayback) 200512-200812; may predate first snapshot,unknown,,,verified,Site slug 'machine'.,https://www.snowdb.com/catalog/rome | https://web.archive.org/web/200512/http://www.romesnowboards.com/ | https://web.archive.org/web/200812/http://www.romesnowboards.com/
rome--crail,rome,Rome,Crail,2007,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2009-2012 (archive covers 2008-2012 only; run may extend outside that window). | Seen on brand site (Wayback) 200610-200812; may predate first snapshot,unknown,,,verified,Site slug 'crail'.,https://www.snowdb.com/catalog/rome | https://web.archive.org/web/200610/http://www.romesnowboards.com/ | https://web.archive.org/web/200812/http://www.romesnowboards.com/
rome--graft,rome,Rome,Graft,2007,earliest_sourced,2011,Confirmed in SnowDB catalog archive for model years 2009-2011 (archive covers 2008-2012 only; run may extend outside that window). | Seen on brand site (Wayback) 200610-200812; may predate first snapshot,unknown,,,verified,Site slug 'graft'.,https://www.snowdb.com/catalog/rome | https://web.archive.org/web/200610/http://www.romesnowboards.com/ | https://web.archive.org/web/200812/http://www.romesnowboards.com/
rome--manual,rome,Rome,Manual,2008,earliest_sourced,2011,Confirmed in SnowDB catalog archive for model years 2009-2011 (archive covers 2008-2012 only; run may extend outside that window). | Seen on brand site (Wayback) 200710-200812; may predate first snapshot,unknown,,,verified,Site slug 'manual'.,https://www.snowdb.com/catalog/rome | https://web.archive.org/web/200710/http://www.romesnowboards.com/ | https://web.archive.org/web/200812/http://www.romesnowboards.com/
rome--mod,rome,Rome,Mod,2008,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2009-2012 (archive covers 2008-2012 only; run may extend outside that window). | Seen on brand site (Wayback) 200710-200812; may predate first snapshot,freestyle,,,verified,Mod Rocker 2011-2012. | Site slug 'mod'.,https://www.snowdb.com/catalog/rome | https://web.archive.org/web/200710/http://www.romesnowboards.com/ | https://web.archive.org/web/200812/http://www.romesnowboards.com/
rome--notch,rome,Rome,Notch,2008,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2009-2012 (archive covers 2008-2012 only; run may extend outside that window). | Seen on brand site (Wayback) 200710-200812; may predate first snapshot,powder,,,verified,"Notch 1985, Notch S, Notch Swallow (2012). | Site slug 'notch'.",https://www.snowdb.com/catalog/rome | https://web.archive.org/web/200710/http://www.romesnowboards.com/ | https://web.archive.org/web/200812/http://www.romesnowboards.com/
rome--slash,rome,Rome,Slash,2008,earliest_sourced,2010,Confirmed in SnowDB catalog archive for model years 2009-2010 (archive covers 2008-2012 only; run may extend outside that window). | Seen on brand site (Wayback) 200710-200812; may predate first snapshot,unknown,,,verified,Site slug 'slash'.,https://www.snowdb.com/catalog/rome | https://web.archive.org/web/200710/http://www.romesnowboards.com/ | https://web.archive.org/web/200812/http://www.romesnowboards.com/
rome--cheaptrick,rome,Rome,Cheaptrick,2009,earliest_sourced,2011,Confirmed in SnowDB catalog archive for model years 2009-2011 (archive covers 2008-2012 only; run may extend outside that window). | Seen on brand site (Wayback) 200809-200812; may predate first snapshot,unknown,,,verified,Site slug 'cheaptrick'.,https://www.snowdb.com/catalog/rome | https://web.archive.org/web/200809/http://www.romesnowboards.com/ | https://web.archive.org/web/200812/http://www.romesnowboards.com/
rome--detail,rome,Rome,Detail,2009,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2009-2012 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,Women's.,https://www.snowdb.com/catalog/rome
rome--jett,rome,Rome,Jett,2009,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2009-2012 (archive covers 2008-2012 only; run may extend outside that window). | Seen on brand site (Wayback) 200809-200812; may predate first snapshot,unknown,,,verified,Women's. | Site slug 'jett'.,https://www.snowdb.com/catalog/rome | https://web.archive.org/web/200809/http://www.romesnowboards.com/ | https://web.archive.org/web/200812/http://www.romesnowboards.com/
rome--lo-fi,rome,Rome,Lo-Fi,2009,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2009-2012 (archive covers 2008-2012 only; run may extend outside that window). | Seen on brand site (Wayback) 200809-200812; may predate first snapshot,unknown,,,verified,"Women's; Lo-Fi 1985, Lo-Fi Rocker. | Site slug 'lo-fi'.",https://www.snowdb.com/catalog/rome | https://web.archive.org/web/200809/http://www.romesnowboards.com/ | https://web.archive.org/web/200812/http://www.romesnowboards.com/
rome--minishred,rome,Rome,Minishred,2009,earliest_sourced,2026,Confirmed in SnowDB catalog archive for model years 2009-2012 (archive covers 2008-2012 only; run may extend outside that window). | Seen on brand site (Wayback) 200809-200812; may predate first snapshot,kids,,,verified,Site slug 'minishred'.,https://www.snowdb.com/catalog/rome | https://web.archive.org/web/200809/http://www.romesnowboards.com/ | https://web.archive.org/web/200812/http://www.romesnowboards.com/ | https://www.senditdb.com/brands/rome
rome--riff,rome,Rome,Riff,2009,earliest_sourced,2010,Confirmed in SnowDB catalog archive for model years 2009-2010 (archive covers 2008-2012 only; run may extend outside that window). | Seen on brand site (Wayback) 200808-200812; may predate first snapshot,unknown,,,verified,Site slug 'riff'.,https://www.snowdb.com/catalog/rome | https://web.archive.org/web/200808/http://www.romesnowboards.com/ | https://web.archive.org/web/200812/http://www.romesnowboards.com/
rome--garage-rocker,rome,Rome,Garage Rocker,2010,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2010-2012 (archive covers 2008-2012 only; run may extend outside that window).,freestyle,,,likely,,https://www.snowdb.com/catalog/rome
rome--headline,rome,Rome,Headline,2010,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2010-2012 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,,https://www.snowdb.com/catalog/rome
rome--postermania,rome,Rome,Postermania,2010,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2010-2012 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,Postermania 1985 in 2010.,https://www.snowdb.com/catalog/rome
rome--pusher,rome,Rome,Pusher,2010,earliest_sourced,2011,Confirmed in SnowDB catalog archive for model years 2010-2011 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,,https://www.snowdb.com/catalog/rome
rome--factory-rocker,rome,Rome,Factory Rocker,2012,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2012-2012 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,,https://www.snowdb.com/catalog/rome
rome--reverb,rome,Rome,Reverb,2012,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2012-2012 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,Reverb Rocker.,https://www.snowdb.com/catalog/rome
rome--whiteroom,rome,Rome,Whiteroom,2012,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2012-2012 (archive covers 2008-2012 only; run may extend outside that window).,powder,,,likely,,https://www.snowdb.com/catalog/rome
rome--stale-fish,rome,Rome,Stale Fish,2022,earliest_sourced,2026,The Good Ride reviewed 2022-2024; still listed 2027. | Earliest confirmed 2027 (evo listing); still in production. | Earliest sourced,powder,Stale Sandbech,,verified,QA-corrected.,https://www.evo.com/shop/snowboard/snowboards/rome | https://www.senditdb.com/brands/rome
rome--warden,rome,Rome,Warden,2026,earliest_sourced,2026,Earliest confirmed 2026 (evo listing); still in production. | Earliest sourced,all-mountain,,,verified,,https://www.evo.com/shop/snowboard/snowboards/rome | https://www.senditdb.com/brands/rome
rome--boneless,rome,Rome,Boneless,2026,earliest_sourced,2026,Earliest confirmed 2027 (evo listing); still in production. | Earliest sourced,freestyle,,,verified,First year widened to 2026 from Send It DB (was 2027).,https://www.evo.com/shop/snowboard/snowboards/rome | https://www.senditdb.com/brands/rome
rome--hype,rome,Rome,Hype,2026,earliest_sourced,2026,Earliest confirmed 2027 (evo listing); still in production. | Earliest sourced,freestyle,,,verified,Women's model. | Women's; Hype Pro variant. First year widened to 2026 from Send It DB (was 2027).,https://www.evo.com/shop/snowboard/snowboards/rome | https://www.senditdb.com/brands/rome
rome--mechanic,rome,Rome,Mechanic,2026,earliest_sourced,2026,Earliest confirmed 2027 (evo listing); still in production. | Earliest sourced,all-mountain,,,verified,First year widened to 2026 from Send It DB (was 2027).,https://www.evo.com/shop/snowboard/snowboards/rome | https://www.senditdb.com/brands/rome
rome--ravine,rome,Rome,Ravine,2026,earliest_sourced,2026,Earliest confirmed 2027 (evo listing); still in production. | Earliest sourced,freeride,,,verified,Ravine and Ravine Pro. | Ravine Pro variant. First year widened to 2026 from Send It DB (was 2027).,https://www.evo.com/shop/snowboard/snowboards/rome | https://www.senditdb.com/brands/rome
rome--rene,rome,Rome,Rene,2027,earliest_sourced,,Earliest confirmed 2027 (evo listing); still in production. | Earliest sourced,freestyle,Rene Rinnekangas,,likely,Rene Pro variant.,https://www.evo.com/shop/snowboard/snowboards/rome
rome--royal,rome,Rome,Royal,2026,earliest_sourced,2026,Earliest confirmed 2027 (evo listing); still in production. | Earliest sourced,all-mountain,,,verified,Women's model. | Women's. First year widened to 2026 from Send It DB (was 2027).,https://www.evo.com/shop/snowboard/snowboards/rome | https://www.senditdb.com/brands/rome
rome--stale-crewzer,rome,Rome,Stale Crewzer,2026,earliest_sourced,2026,Earliest confirmed 2027 (evo listing); still in production. | Earliest sourced,all-mountain,Stale Sandbech,,verified,First year widened to 2026 from Send It DB (was 2027).,https://www.evo.com/shop/snowboard/snowboards/rome | https://www.senditdb.com/brands/rome
rome--viper,rome,Rome,Viper,2027,earliest_sourced,,Earliest confirmed 2027 (evo listing); still in production. | Earliest sourced,freeride,,,likely,Viper Pro variant.,https://www.evo.com/shop/snowboard/snowboards/rome
rossignol--surf,rossignol,Rossignol,Surf,1988,introduced,1988,,unknown,,,likely,Michigan museum: Rossignol Surf (1988).,https://www.michigansnowboardmuseum.com/the-neon-era--other-80s-decks.html
rossignol--retrowave,rossignol,Rossignol,Retrowave,1991,introduced,1991,ISM buyer's guide (issue for the following winter season).,freestyle,,,likely,"155 Retrowave, $370.",https://archive.org/details/ISM-87-91
rossignol--freestyle,rossignol,Rossignol,Freestyle,1992,introduced,1993,TWS buyer's guide issue dated Oct of the prior calendar year (Oct 1989 issue = model year 1990).,freestyle,,,likely,Freestyle 165.,https://archive.org/details/tws-89-93
rossignol--wave,rossignol,Rossignol,Wave,1999,introduced,1999,,freestyle,,,likely,"Wave 154, women's.",https://www.snowboarder.com/news/how-the-1999-womens-boards-stack-up-a-review
rossignol--pro,rossignol,Rossignol,Pro,2000,introduced,2000,,all-mountain,,,likely,"Snowboard Life Top 25, 1999/2000.",https://www.snowboarder.com/news/snowboard-lifes-top-25-board-test-2000 | https://www.snowboarder.com/news/board-test-board-specs
rossignol--rooster,rossignol,Rossignol,Rooster,2000,introduced,2000,,freestyle,,,likely,,https://www.snowboarder.com/news/board-test-board-specs
rossignol--strato-narrow,rossignol,Rossignol,Strato Narrow,2000,introduced,2000,,freestyle,,,likely,Women's.,https://www.snowboarder.com/news/board-test-board-specs
rossignol--jeremy-jones,rossignol,Rossignol,Jeremy Jones,2003,earliest_sourced,2007,First confirmed 2003; 'Jones' listed 2009; last year unknown. | Seen on brand site (Wayback) 200610-200610; may predate first snapshot,freeride,Jeremy Jones,,verified,"Jeremy Jones rode a 'Rossignol Jeremy Jones 162' (TransWorld, Oct 2002); SnowDB lists a 'Jones' board in 2009. | MY2007 snowboard product page code 'jj' (Oct 2006 site). Men's all-mountain section; code jj read as Jeremy Jones.",https://www.snowboarder.com/transworld-snowboarding-archive/what-the-pros-are-rockin-jeremy-jones | https://www.snowdb.com/catalog/rossignol | https://web.archive.org/web/200610/http://www.rossignol.com/
rossignol--alias,rossignol,Rossignol,Alias,2007,earliest_sourced,2027,"Earliest confirmed appearance 2009 (SnowDB catalog archive covers 2008-2012 only); in current lineup, so last_year null. | Seen on brand site (Wayback) 200610-200610; may predate first snapshot",kids,,,verified,Alias Junior; kids' Alias in 2027. | MY2007 snowboard product page code 'alias' (Oct 2006 site). Men's freestyle/twin section.,https://www.snowdb.com/catalog/rossignol | https://www.evo.com/shop/snowboard/snowboards/rossignol | https://web.archive.org/web/200610/http://www.rossignol.com/ | https://www.senditdb.com/brands/rossignol
rossignol--amber,rossignol,Rossignol,Amber,2007,earliest_sourced,2009,Confirmed in SnowDB catalog archive for model years 2009-2009 (archive covers 2008-2012 only; run may extend outside that window). | Seen on brand site (Wayback) 200610-200610; may predate first snapshot,unknown,,,verified,Women's; Amber KJ variant. | MY2007 snowboard product page code 'amber' (Oct 2006 site). Women's section.,https://www.snowdb.com/catalog/rossignol | https://web.archive.org/web/200610/http://www.rossignol.com/
rossignol--decoy,rossignol,Rossignol,Decoy,2007,earliest_sourced,2011,Confirmed in SnowDB catalog archive for model years 2009-2011 (archive covers 2008-2012 only; run may extend outside that window). | Seen on brand site (Wayback) 200610-200610; may predate first snapshot,freestyle,,,verified,Works Decoy 2009. | MY2007 snowboard product page code 'decoy' (Oct 2006 site). Men's freestyle/twin section.,https://www.snowdb.com/catalog/rossignol | https://web.archive.org/web/200610/http://www.rossignol.com/
rossignol--diva,rossignol,Rossignol,Diva,2007,earliest_sourced,2027,"Earliest confirmed appearance 2009 (SnowDB catalog archive covers 2008-2012 only); in current lineup, so last_year null. | Earliest sourced (Diva Savage); Diva predates | Seen on brand site (Wayback) 200610-200610; may predate first snapshot",all-mountain,,,verified,Women's; Diva Mag / Diva MagTek; 'Diva Savage' in 2027. | Women's. | MY2007 snowboard product page code 'diva' (Oct 2006 site). Women's section.,https://www.snowdb.com/catalog/rossignol | https://www.evo.com/shop/snowboard/snowboards/rossignol | https://web.archive.org/web/200610/http://www.rossignol.com/ | https://www.senditdb.com/brands/rossignol
rossignol--one,rossignol,Rossignol,One,2007,earliest_sourced,2027,Confirmed in SnowDB catalog archive for model years 2009-2012 (archive covers 2008-2012 only; run may extend outside that window). | Reviewed 2022 | Seen on brand site (Wayback) 200610-200610; may predate first snapshot,all-mountain,,One,verified,One Mag / One MagTek / Works One Mag. | MY2007 snowboard product page code 'one' (Oct 2006 site). Men's all-terrain section.,https://www.snowdb.com/catalog/rossignol | https://thegoodride.com/snowboard-reviews/rossignol-sawblade-snowboard-review/ | https://web.archive.org/web/200610/http://www.rossignol.com/ | https://www.senditdb.com/brands/rossignol
rossignol--premier,rossignol,Rossignol,Premier,2007,earliest_sourced,2009,Confirmed in SnowDB catalog archive for model years 2009-2009 (archive covers 2008-2012 only; run may extend outside that window). | Seen on brand site (Wayback) 200610-200610; may predate first snapshot,freestyle,,,verified,MY2007 snowboard product page code 'prem' (Oct 2006 site). Men's FS section; code prem read as Premier.,https://www.snowdb.com/catalog/rossignol | https://web.archive.org/web/200610/http://www.rossignol.com/
rossignol--scan,rossignol,Rossignol,Scan,2007,earliest_sourced,2027,"Earliest confirmed appearance 2009 (SnowDB catalog archive covers 2008-2012 only); in current lineup, so last_year null. | Seen on brand site (Wayback) 200610-200610; may predate first snapshot",kids,,,verified,Kids' board; Scan Junior; toddler Scan in 2027. | MY2007 snowboard product page code 'scan' (Oct 2006 site). Junior section.,https://www.snowdb.com/catalog/rossignol | https://www.evo.com/shop/snowboard/snowboards/rossignol | https://web.archive.org/web/200610/http://www.rossignol.com/ | https://www.senditdb.com/brands/rossignol
rossignol--scope,rossignol,Rossignol,Scope,2007,earliest_sourced,2009,Confirmed in SnowDB catalog archive for model years 2009-2009 (archive covers 2008-2012 only; run may extend outside that window). | Seen on brand site (Wayback) 200610-200610; may predate first snapshot,all-mountain,,,verified,MY2007 snowboard product page code 'scope' (Oct 2006 site). Men's all-terrain section.,https://www.snowdb.com/catalog/rossignol | https://web.archive.org/web/200610/http://www.rossignol.com/
rossignol--sonar,rossignol,Rossignol,Sonar,2007,earliest_sourced,2009,Confirmed in SnowDB catalog archive for model years 2009-2009 (archive covers 2008-2012 only; run may extend outside that window). | Seen on brand site (Wayback) 200610-200610; may predate first snapshot,unknown,,,verified,MY2007 snowboard product page code 'sonar' (Oct 2006 site). Women's section.,https://www.snowdb.com/catalog/rossignol | https://web.archive.org/web/200610/http://www.rossignol.com/
rossignol--storm,rossignol,Rossignol,Storm,2007,earliest_sourced,2009,Confirmed in SnowDB catalog archive for model years 2009-2009 (archive covers 2008-2012 only; run may extend outside that window). | Seen on brand site (Wayback) 200610-200610; may predate first snapshot,all-mountain,,,verified,MY2007 snowboard product page code 'storm' (Oct 2006 site). Men's all-mountain section.,https://www.snowdb.com/catalog/rossignol | https://web.archive.org/web/200610/http://www.rossignol.com/
rossignol--sultan,rossignol,Rossignol,Sultan,2007,earliest_sourced,2011,Confirmed in SnowDB catalog archive for model years 2009-2011 (archive covers 2008-2012 only; run may extend outside that window). | Seen on brand site (Wayback) 200610-200610; may predate first snapshot,all-mountain,,,verified,MY2007 snowboard product page code 'sult' (Oct 2006 site). Men's all-terrain section; code sult read as Sultan.,https://www.snowdb.com/catalog/rossignol | https://web.archive.org/web/200610/http://www.rossignol.com/
rossignol--zena,rossignol,Rossignol,Zena,2007,earliest_sourced,2009,Confirmed in SnowDB catalog archive for model years 2009-2009 (archive covers 2008-2012 only; run may extend outside that window). | Seen on brand site (Wayback) 200610-200610; may predate first snapshot,unknown,,,verified,Women's. | MY2007 snowboard product page code 'zena' (Oct 2006 site). Women's section; junior 'mzena' (Mini Zena) code folded.,https://www.snowdb.com/catalog/rossignol | https://web.archive.org/web/200610/http://www.rossignol.com/
rossignol--big-gun,rossignol,Rossignol,Big Gun,2009,earliest_sourced,2009,Confirmed in SnowDB catalog archive for model years 2009-2009 (archive covers 2008-2012 only; run may extend outside that window).,powder,,,likely,,https://www.snowdb.com/catalog/rossignol
rossignol--harmony,rossignol,Rossignol,Harmony,2009,earliest_sourced,2009,Confirmed in SnowDB catalog archive for model years 2009-2009 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,Women's.,https://www.snowdb.com/catalog/rossignol
rossignol--jdub,rossignol,Rossignol,Jdub,2009,earliest_sourced,2011,Confirmed in SnowDB catalog archive for model years 2009-2011 (archive covers 2008-2012 only; run may extend outside that window).,freestyle,,,likely,JDUB Mag / Jdub MagTek.,https://www.snowdb.com/catalog/rossignol
rossignol--meadow,rossignol,Rossignol,Meadow,2009,earliest_sourced,2009,Confirmed in SnowDB catalog archive for model years 2009-2009 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,Women's.,https://www.snowdb.com/catalog/rossignol
rossignol--retox,rossignol,Rossignol,Retox,2009,earliest_sourced,2027,Confirmed in SnowDB catalog archive for model years 2009-2012 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,verified,,https://www.snowdb.com/catalog/rossignol | https://www.senditdb.com/brands/rossignol
rossignol--r-p-m,rossignol,Rossignol,R.P.M.,2009,earliest_sourced,2009,Confirmed in SnowDB catalog archive for model years 2009-2009 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,,https://www.snowdb.com/catalog/rossignol
rossignol--the-mini,rossignol,Rossignol,The Mini,2009,earliest_sourced,2009,Confirmed in SnowDB catalog archive for model years 2009-2009 (archive covers 2008-2012 only; run may extend outside that window).,kids,,,likely,,https://www.snowdb.com/catalog/rossignol
rossignol--twilight,rossignol,Rossignol,Twilight,2009,earliest_sourced,2009,Confirmed in SnowDB catalog archive for model years 2009-2009 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,,https://www.snowdb.com/catalog/rossignol
rossignol--one-lf,rossignol,Rossignol,One LF,2010,introduced,2019,Evolved from One Mag; LF (Light Frame) from 2016,all-mountain,,One,likely,Magne-traction directional twin.,https://thegoodride.com/snowboard-reviews/rossignol-one-lf-snowboard-review/
rossignol--angus,rossignol,Rossignol,Angus,2011,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2011-2012 (archive covers 2008-2012 only; run may extend outside that window).,all-mountain,,,likely,Angus AmpTek.,https://www.snowdb.com/catalog/rossignol
