id,brand,model,model_year,shape,image_url,external_ref,community_status,added_by,created_at
128c6a0a-b774-49f7-9f38-dcfa9a8acfc8,Javatron Dream Machines,Mocha Latte,2025,,,catalog:javatron-dream-machines--mocha-latte,unverified,,2026-09-04T18:50:02.182686+00:00
fd9b6772-2bb6-4eb7-9909-d8212e47defb,Javatron Dream Machines,Note Bender,2026,,,catalog:javatron-dream-machines--note-bender,unverified,,2026-09-04T18:50:02.182686+00:00
befc5193-2add-4bae-a6c4-1125fa016c99,Javatron Dream Machines,Sumatra,2025,,,catalog:javatron-dream-machines--sumatra,unverified,,2026-09-04T18:50:02.182686+00:00
fe86a5b3-3e17-4396-840c-143f452240e4,Javatron Dream Machines,The Dolce,2025,,,catalog:javatron-dream-machines--the-dolce,unverified,,2026-09-04T18:50:02.182686+00:00
3a4d4f98-13b0-4d77-9c4e-d2b36620b7af,Jones,Airheart,2018,,,catalog:jones--airheart,unverified,,2026-09-02T23:05:13.572077+00:00
d0d65aa8-c1e0-47d4-8d1b-b349adb7eaff,Jones,Airheart 2.0,2023,,,catalog:jones--airheart-2-0,unverified,,2026-09-04T18:50:01.737729+00:00
aa3e5e2b-fa29-4ec9-83c3-528c1622bda1,Jones,Aviator,2014,,,catalog:jones--aviator,verified,,2026-09-02T23:05:13.572077+00:00
042ce227-0e6a-464b-abfe-1b64637bddd4,Jones,Aviator 2.0,2022,,,catalog:jones--aviator-2-0,unverified,,2026-09-04T18:50:01.737729+00:00
e4651b9d-4e18-49b4-8c81-8c5dea8d7052,Jones,Carbon Flagship,2013,,,catalog:jones--carbon-flagship,unverified,,2026-09-02T23:05:13.572077+00:00
80af30b8-f9e7-4fe1-93f4-cbdb4e003f58,Jones,Carbon Solution,2013,,,catalog:jones--carbon-solution,unverified,,2026-09-04T18:50:01.737729+00:00
9b0b8048-2140-4bae-bc44-957cf7fc1d88,Jones,Discovery,2015,,,catalog:jones--discovery,unverified,,2026-09-04T18:50:01.737729+00:00
5cd3ba10-a532-42f6-aefc-813860062e26,Jones,Dream Catcher,2018,,,catalog:jones--dream-catcher,unverified,,2026-09-04T18:50:01.737729+00:00
964de020-8291-40d8-97e3-ffa6c98e6dfb,Jones,Dream Weaver,2023,,,catalog:jones--dream-weaver,unverified,,2026-09-04T18:50:01.737729+00:00
dab98707-1992-4499-b949-0c6ee7f89c35,Jones,Dream Weaver 2.0,2026,,,catalog:jones--dream-weaver-2-0,unverified,,2026-09-04T18:50:01.737729+00:00
b15,Jones,Explorer,2021,,,,verified,,2026-03-13T00:16:16.048193+00:00
b16,Jones,Flagship,2020,,,seed:linestry-research-2026-06,verified,,2026-03-13T00:16:16.048193+00:00
787bb3ef-49b0-4eca-87c0-2cec8d9be42a,Jones,Flagship Pro,2025,,,catalog:jones--flagship-pro,verified,,2026-09-02T23:05:13.572077+00:00
f4f2ef56-eef4-4ad8-909d-93af29b78aa8,Jones,Freecarver 6000s,2024,,,catalog:jones--freecarver-6000s,unverified,,2026-09-04T18:50:01.737729+00:00
6c00c1ac-0b23-4eac-a52c-88ac866b2f07,Jones,Freecarver 9000s,2024,,,catalog:jones--freecarver-9000s,unverified,,2026-09-04T18:50:01.737729+00:00
7ab11450-b3f6-47aa-96ff-d8cd01089fb8,Jones,Frontier,2020,,,seed:linestry-research-2026-06,verified,,2026-06-19T05:24:20.410856+00:00
4c9a868b-d71c-4b70-89f8-2a48540ec41b,Jones,Frontier 2.0,2026,,,catalog:jones--frontier-2-0,unverified,,2026-09-04T18:50:01.737729+00:00
b398a585-788a-4777-91fb-6a558b02e813,Jones,Harry Kearney Signature Series Stratos,2026,,,catalog:jones--harry-kearney-signature-series-stratos,unverified,,2026-09-04T18:50:01.737729+00:00
76a50e90-3a80-456a-8b94-5eb2b0fcde28,Jones,Hovercraft,2011,,,seed:linestry-research-2026-06,verified,,2026-06-19T05:24:20.410856+00:00
adffa5f0-4132-46e0-9afb-a68aa2904939,Jones,Hovercraft 2.0,2024,,,catalog:jones--hovercraft-2-0,unverified,,2026-09-04T18:50:01.737729+00:00
c896390c-9872-4544-b090-5f4efc154dd2,Jones,Hovercraft 2.0 Far East Limited,2027,,,catalog:jones--hovercraft-2-0-far-east-limited,unverified,,2026-09-04T18:50:01.737729+00:00
475bdba0-f5c3-4601-96c1-754dbba42f63,Jones,Hovercraft Split 2.0,2024,,,catalog:jones--hovercraft-split-2-0,unverified,,2026-09-04T18:50:01.737729+00:00
d08b705c-16f1-4e87-8ba1-eda73eea2b72,Jones,Howler,2026,,,catalog:jones--howler,unverified,,2026-09-04T18:50:01.737729+00:00
c34192e8-3bd5-4ac3-8fb3-3b9ba254ce05,Jones,Junior Mountain Twin,2026,,,catalog:jones--junior-mountain-twin,unverified,,2026-09-04T18:50:01.737729+00:00
1b567494-59a7-4f9b-bca9-d08a50b197ca,Jones,Junior Twin Sister,2026,,,catalog:jones--junior-twin-sister,unverified,,2026-09-04T18:50:01.737729+00:00
edf75886-2e44-4355-ad21-b55ed3c9764c,Jones,Kids Happy Mountain,2026,,,catalog:jones--kids-happy-mountain,unverified,,2026-09-04T18:50:01.737729+00:00
be6f0ccb-84f9-42c5-9715-c7d6145a6f73,Jones,Lone Wolf,2018,,,catalog:jones--lone-wolf,unverified,,2026-09-04T18:50:01.737729+00:00
235162eb-1a80-4d24-b9d2-04ea3d94975c,Jones,Men's Stratos Ltd Far East Limited,2027,,,catalog:jones--mens-stratos-ltd-far-east-limited,unverified,,2026-09-04T18:50:01.737729+00:00
e35d39d1-9e60-4bb9-9a5b-3bd08395f06d,Jones,Men's Tweaker 2.0,2027,,,catalog:jones--mens-tweaker-2-0,unverified,,2026-09-04T18:50:01.737729+00:00
fb4efb14-70d3-4cdd-af21-21be5a087865,Jones,Men's Tweaker Pro 2.0,2027,,,catalog:jones--mens-tweaker-pro-2-0,unverified,,2026-09-04T18:50:01.737729+00:00
262dfcc6-87f1-4b32-9666-81015d6176ba,Jones,Mind Expander,2018,,,catalog:jones--mind-expander,verified,,2026-09-02T23:05:13.572077+00:00
54fa6a6c-9d33-4a57-b8c8-bcc5ac4581de,Jones,Mind Expander 2.0,2027,,,catalog:jones--mind-expander-2-0,unverified,,2026-09-04T18:50:01.737729+00:00
338fe0f4-be5f-4583-88d6-03a4367929cf,Jones,Mind Expander Twin,2021,,,catalog:jones--mind-expander-twin,unverified,,2026-09-02T23:05:13.572077+00:00
11d7c945-9b3f-4a78-8782-cb7685e7f063,Jones,Mini Mind Expander,2019,,,catalog:jones--mini-mind-expander,unverified,,2026-09-04T18:50:01.737729+00:00
3bd08321-e507-41e7-88ba-21cfd60bf3d0,Jones,Mothership,2013,,,catalog:jones--mothership,unverified,,2026-09-04T18:50:01.737729+00:00
4d82979c-687e-4719-98f5-05452a0695e6,Jones,Mountain Snowskate,2021,,,catalog:jones--mountain-snowskate,unverified,,2026-09-04T18:50:01.737729+00:00
9a70b3e9-aa7e-4d2b-ba6c-21032029f872,Jones,Mountain Surfer,2016,,,catalog:jones--mountain-surfer,unverified,,2026-09-04T18:50:01.737729+00:00
47bdcd4b-0882-4330-b2fe-475640015e43,Jones,Mountain Twin,2013,,,seed:linestry-research-2026-06,verified,,2026-06-19T05:24:20.410856+00:00
cba45cc4-6df7-4853-a1de-5abe58d811e8,Jones,Mountain Twin Pro,2025,,,catalog:jones--mountain-twin-pro,unverified,,2026-09-04T18:50:01.737729+00:00
c44e6765-0b23-4fc5-a215-8bc449ad86c8,Jones,Powder Surfer,2015,,,catalog:jones--powder-surfer,unverified,,2026-09-04T18:50:01.737729+00:00
46834126-29cd-4f3b-a6d3-b939be7734c5,Jones,Prodigy,2017,,,catalog:jones--prodigy,unverified,,2026-09-04T18:50:01.737729+00:00
a229717b-113b-4af1-9cf2-079a20175388,Jones,Project X,2017,,,catalog:jones--project-x,unverified,,2026-09-04T18:50:01.737729+00:00
59e8627e-0d11-4c04-9678-c7a27d8f1b76,Jones,Rally Cat,2025,,,catalog:jones--rally-cat,verified,,2026-09-02T23:05:13.572077+00:00
697c612e-b034-4dde-82a9-165a3b649229,Jones,Ruiki Masuda Signature Series Stratos,2026,,,catalog:jones--ruiki-masuda-signature-series-stratos,unverified,,2026-09-04T18:50:01.737729+00:00
63540c26-3242-40ad-8279-2541a180f6e6,Jones,Solution,2010,,,seed:linestry-research-2026-06,verified,,2026-06-19T05:24:20.410856+00:00
24c80add-d8e9-44c0-8f09-79d90c212cb5,Jones,Storm Chaser,2016,,,catalog:jones--storm-chaser,verified,,2026-09-02T23:05:13.572077+00:00
f179e953-91ab-4bb7-8551-39f55a326a32,Jones,Storm Wolf,2022,,,catalog:jones--storm-wolf,unverified,,2026-09-04T18:50:01.737729+00:00
acc12b77-1305-44cd-a7d6-8095a8f36ea5,Jones,Stratos,2020,,,seed:linestry-research-2026-06,verified,,2026-06-19T05:24:20.410856+00:00
98e9ed1b-9ae1-4c8c-9650-c880de4102ce,Jones,Tweaker,2023,,,catalog:jones--tweaker,verified,,2026-09-02T23:05:13.572077+00:00
51c06983-0dd8-4cba-8995-ddd91a248328,Jones,Tweaker Pro,2025,,,catalog:jones--tweaker-pro,unverified,,2026-09-04T18:50:01.737729+00:00
cdeaf853-b25f-4b6d-89f5-1d7bdadbf9a5,Jones,Twin Sister,2013,,,catalog:jones--twin-sister,unverified,,2026-09-04T18:50:01.737729+00:00
b44d127c-2f56-4d4b-b38a-27a3512bcc9c,Jones,TwinCraft,2027,,,catalog:jones--twincraft,unverified,,2026-09-04T18:50:01.737729+00:00
baea2565-3c22-4b9c-bd11-72318fc940c9,Jones,Ultra Aviator,2015,,,catalog:jones--ultra-aviator,unverified,,2026-09-04T18:50:01.737729+00:00
696a37b5-e49f-4963-ab6f-41203ed126df,Jones,Ultra Mind Expander,2020,,,catalog:jones--ultra-mind-expander,unverified,,2026-09-04T18:50:01.737729+00:00
9cc12cc4-f45c-4e48-8e02-b7e4d9c5f601,Jones,Ultra Mountain Twin,2016,,,catalog:jones--ultra-mountain-twin,unverified,,2026-09-02T23:05:13.572077+00:00
6e4c624b-503a-458d-86f6-ef2c5c4e88d9,Jones,Ultra Prodigy,2023,,,catalog:jones--ultra-prodigy,unverified,,2026-09-04T18:50:01.737729+00:00
3252f405-d681-4db2-b825-d0f18ed4ebac,Jones,Ultra Solution,2021,,,catalog:jones--ultra-solution,unverified,,2026-09-04T18:50:01.737729+00:00
4ca1759c-9bc3-4582-bcd1-bdeb4c67629f,Jones,Ultra Stratos Split,2023,,,catalog:jones--ultra-stratos-split,unverified,,2026-09-04T18:50:01.737729+00:00
a0e4541d-a94e-412e-aa4d-9102696b5d4b,Jones,Ultracraft,2014,,,catalog:jones--ultracraft,unverified,,2026-09-02T23:05:13.572077+00:00
daf335bf-9d92-49f3-ac3b-2d50e7b0e595,Jones,Ultralight Butterfly Split,2024,,,catalog:jones--ultralight-butterfly-split,unverified,,2026-09-04T18:50:01.737729+00:00
5d885edb-4097-4849-8a73-c4a6ca5a64e7,Jones,Ultralight Hovercraft 2.0 Splitboard,2027,,,catalog:jones--ultralight-hovercraft-2-0-splitboard,unverified,,2026-09-04T18:50:01.737729+00:00
b0c6be9a-d33a-4c5c-a3d9-82d8baec8a16,Jones,Ultralight Hovercraft Split 2.0,2024,,,catalog:jones--ultralight-hovercraft-split-2-0,unverified,,2026-09-04T18:50:01.737729+00:00
0da72016-949e-4567-a463-03b90b4c4cbb,Jones,Ultralight Project X,2024,,,catalog:jones--ultralight-project-x,unverified,,2026-09-04T18:50:01.737729+00:00
679aff3c-99c7-42e0-a5bd-327a0ac6fff2,Jones,Ultralight Solution,2024,,,catalog:jones--ultralight-solution,unverified,,2026-09-04T18:50:01.737729+00:00
d58d101a-8d61-4baf-b62b-504c059b1c98,Jones,Ultralight Stratos Split,2024,,,catalog:jones--ultralight-stratos-split,unverified,,2026-09-04T18:50:01.737729+00:00
b6a708e4-80e0-490c-9699-da72113de42b,Joyride,BBC,2000,,,catalog:joyride--bbc,unverified,,2026-09-02T23:05:13.572077+00:00
448c55c1-abc9-49fb-97bd-fcc078cd921c,Joyride,Danny Way X Joyride Guest Model,2026,,,catalog:joyride--danny-way-x-joyride-guest-model,unverified,,2026-09-04T18:50:01.737729+00:00
c4d10fb3-628c-4403-8f04-a83d0536ff57,Joyride,Dr. Suess,1992,,,catalog:joyride--dr-suess,verified,,2026-09-02T23:05:13.572077+00:00
6f7b9fd6-0459-4886-ab29-a013b243fb2f,Joyride,Eldorado,1992,,,catalog:joyride--eldorado,verified,,2026-09-02T23:05:13.572077+00:00
dab71500-8b40-4ac7-aac6-5b3c169bd307,Joyride,Extreme Freestyle,2026,,,catalog:joyride--extreme-freestyle,unverified,,2026-09-04T18:50:01.737729+00:00
aafdac85-2154-4c3e-8988-37f2377c1d36,Joyride,Factory Series,1996,,,catalog:joyride--factory-series,verified,,2026-09-02T23:05:13.572077+00:00
8cd6cfed-2319-4a6b-bacd-9305a8c9d03b,Joyride,Filbert Nixon,1993,,,catalog:joyride--filbert-nixon,verified,,2026-09-02T23:05:13.572077+00:00
74dfd053-8857-4737-a8a3-1638c1c1076e,Joyride,Fuego,1993,,,catalog:joyride--fuego,verified,,2026-09-02T23:05:13.572077+00:00
54cec20e-1f8a-4ed1-9bc4-f5f3c3be617c,Joyride,Grom,2000,,,catalog:joyride--grom,unverified,,2026-09-02T23:05:13.572077+00:00
1f9ce603-42f5-4684-a199-908b06778ec9,Joyride,Grom Force,2000,,,catalog:joyride--grom-force,unverified,,2026-09-02T23:05:13.572077+00:00
8e1583ba-a2fa-48a2-a907-95f3f560b553,Joyride,Jonny B,1992,,,catalog:joyride--jonny-b,verified,,2026-09-02T23:05:13.572077+00:00
816a775b-a5f8-4387-9587-8c415f64f869,Joyride,Limited Noir,2026,,,catalog:joyride--limited-noir,unverified,,2026-09-04T18:50:01.737729+00:00
14fa0b39-ad8a-4e23-9b40-1146e8e7997e,Joyride,Limited Slingshot,2026,,,catalog:joyride--limited-slingshot,unverified,,2026-09-04T18:50:01.737729+00:00
acba9a4e-1160-4b2d-84b8-27393db75b2e,Joyride,Lite Collection,1998,,,catalog:joyride--lite-collection,verified,,2026-09-02T23:05:13.572077+00:00
631d0da2-5d35-4e68-95ae-e9c21552a31a,Joyride,Premium Directional,1998,,,catalog:joyride--premium-directional,verified,,2026-09-02T23:05:13.572077+00:00
e0860d13-75ea-4cc3-907b-f5a49ba371a9,Joyride,Premium Twin,1998,,,catalog:joyride--premium-twin,verified,,2026-09-02T23:05:13.572077+00:00
4000b5f7-2818-41d2-9b36-a37f5b570d1e,Joyride,Signature Series,1998,,,catalog:joyride--signature-series,verified,,2026-09-02T23:05:13.572077+00:00
9a1aec2b-6f11-45c8-badf-21d926c23f4f,Joyride,Statera,2026,,,catalog:joyride--statera,unverified,,2026-09-04T18:50:01.737729+00:00
c77dbcf4-c45f-4bac-afbd-3e7fa549ec78,Joyride,The Eldorado,2026,,,catalog:joyride--the-eldorado,unverified,,2026-09-04T18:50:01.737729+00:00
e35ee104-a572-43e3-8f94-2dc1c8c2c4bb,Joyride,The Flower Pot,2026,,,catalog:joyride--the-flower-pot,unverified,,2026-09-04T18:50:01.737729+00:00
d69cff72-81f2-488e-ae40-1b47d7945aab,K2,A-Star,2000,,,catalog:k2--a-star,verified,,2026-09-02T23:05:13.572077+00:00
48d4c1e9-9102-4a7b-83d3-9688ff90a0e4,K2,Access,2004,,,catalog:k2--access,unverified,,2026-09-02T23:05:13.572077+00:00
19651673-9570-4e3e-b1ed-c1356c57a244,K2,Afterblack,2027,,,catalog:k2--afterblack,unverified,,2026-09-02T23:05:13.572077+00:00
9ae22269-0205-4455-a7e2-e1f366d830eb,K2,Alchemist,2023,,,catalog:k2--alchemist,verified,,2026-09-02T23:05:13.572077+00:00
ed991beb-42d4-431b-a116-0430a3a7b7bc,K2,Almanac,2025,,,catalog:k2--almanac,verified,,2026-09-02T23:05:13.572077+00:00
d8edb815-b64d-4f5d-b5da-39ad844dfe59,K2,Ambush,2004,,,catalog:k2--ambush,unverified,,2026-09-02T23:05:13.572077+00:00
06b2ddc3-3dae-4978-8255-5c5902df6cb4,K2,Antidote,2024,,,seed:linestry-research-2026-06,verified,,2026-06-19T05:24:20.410856+00:00
6b4d66ad-5300-4a21-8097-81d67d626b23,K2,Bottle Rocket,2017,,,catalog:k2--bottle-rocket,unverified,,2026-09-02T23:05:13.572077+00:00
f7dc3b85-3d82-4731-a8cd-3dcedd6f933c,K2,Broadcast,2019,,,seed:linestry-research-2026-06,verified,,2026-06-19T05:24:20.410856+00:00
172070af-d3e6-43ec-90ba-5782b7988f53,K2,Chloro Women's Snowboard 2026,2026,,,catalog:k2--chloro-womens-snowboard-2026,unverified,,2026-09-04T18:50:01.737729+00:00
2c115929-b26a-4ed2-8ea3-286a37ae4760,K2,Comet,2000,,,catalog:k2--comet,unverified,,2026-09-02T23:05:13.572077+00:00
3202de18-ad12-43e0-be36-f0c56ade2c1c,K2,Commonwealth,2026,,,catalog:k2--commonwealth,unverified,,2026-09-02T23:05:13.572077+00:00
f423e63c-fd80-4f86-8dee-43f46fb07753,K2,Cool Bean,2016,,,catalog:k2--cool-bean,unverified,,2026-09-02T23:05:13.572077+00:00
b3e7366c-1da1-4751-af5e-c8a64584522b,K2,Courier Men's Snowboard 2026,2026,,,catalog:k2--courier-mens-snowboard-2026,unverified,,2026-09-04T18:50:01.737729+00:00
88056593-00f7-417d-9cc3-9d686bb1d5e8,K2,Dan Donnelly XTC,1988,,,catalog:k2--dan-donnelly-xtc,verified,,2026-09-02T23:05:13.572077+00:00
82e34dda-36d5-4a18-afd3-f493225cc960,K2,Darkstar,2001,,,catalog:k2--darkstar,unverified,,2026-09-02T23:05:13.572077+00:00
cf19fe99-b96f-495d-adac-027d2fb53a5a,K2,Dart,1998,,,catalog:k2--dart,unverified,,2026-09-02T23:05:13.572077+00:00
757c82a5-21f1-4d53-b7fd-16dae318367a,K2,DC,1993,,,catalog:k2--dc,unverified,,2026-09-02T23:05:13.572077+00:00
7d4bd820-3b9d-4bcc-829d-ef2b990a19ef,K2,Disciple,2004,,,catalog:k2--disciple,unverified,,2026-09-02T23:05:13.572077+00:00
b918a9a0-7d76-42bd-998c-7dcf20d7cd6c,K2,Double Wide,1998,,,catalog:k2--double-wide,verified,,2026-09-02T23:05:13.572077+00:00
fdc49d18-00cd-4b14-adcd-81e2a3f110c7,K2,Dreamsicle,2021,,,catalog:k2--dreamsicle,verified,,2026-09-02T23:05:13.572077+00:00
aea66733-3245-4b03-a58a-33cffc96e8fd,K2,Duchess,2007,,,catalog:k2--duchess,unverified,,2026-09-02T23:05:13.572077+00:00
dca34c8d-7f0c-4f2b-b7b9-c5df1c2e2999,K2,Eldorado,1994,,,catalog:k2--eldorado,verified,,2026-09-02T23:05:13.572077+00:00
c05600ec-a770-4738-8124-9d433835f7fb,K2,Electra,2000,,,catalog:k2--electra,verified,,2026-09-02T23:05:13.572077+00:00
4c5ac125-89b6-43f2-ab8a-6d7539c23e2d,K2,Embassy,2025,,,catalog:k2--embassy,unverified,,2026-09-02T23:05:13.572077+00:00
a691cab1-a7f3-4071-9834-dcc166bb2c2f,K2,Excavator,2023,,,catalog:k2--excavator,verified,,2026-09-02T23:05:13.572077+00:00
3549b532-4987-4fb0-b1e1-515b76f00ce6,K2,Extravision Women's Snowboard 2026,2026,,,catalog:k2--extravision-womens-snowboard-2026,unverified,,2026-09-04T18:50:01.737729+00:00
6162c90e-cc39-4cbc-9dd0-a7c5a83f06c2,K2,Farmer,1993,,,catalog:k2--farmer,verified,,2026-09-02T23:05:13.572077+00:00
c2d09325-1505-4506-85d0-6c8442719f6f,K2,Fat Bob Adam Merriman,1994,,,https://retrosnow.com/shop/k2/94-k2/k2-fat-bob-adam-merriman-155/,verified,,2026-09-04T20:38:46.266408+00:00
64a00979-b6b9-4eb6-9f0c-b7ae2ede92d5,K2,Fatbob,1994,,,catalog:k2--fatbob,verified,,2026-09-02T23:05:13.572077+00:00
9a1242c7-97d3-4f5d-acba-d3f4a616a17b,K2,Fuse,2001,,,catalog:k2--fuse,unverified,,2026-09-02T23:05:13.572077+00:00
13f6fc98-4920-424b-b3b6-820c1af83f7b,K2,Futura,2000,,,catalog:k2--futura,verified,,2026-09-02T23:05:13.572077+00:00
24efdb52-896b-4f4b-bf06-2ab97cba8c1c,K2,G-Force,1990,,,catalog:k2--g-force,verified,,2026-09-02T23:05:13.572077+00:00
33ad6092-5c81-403f-9c03-d006c4e430f9,K2,Gamma,2004,,,catalog:k2--gamma,unverified,,2026-09-02T23:05:13.572077+00:00
466a0d45-e428-455a-8395-54d4fa78857e,K2,Gateway Men's Snowboard 2026,2026,,,catalog:k2--gateway-mens-snowboard-2026,unverified,,2026-09-04T18:50:01.737729+00:00
4f01096a-eb89-4c1c-bdb1-c0953f4bf3c7,K2,Gateway Pop,2025,,,catalog:k2--gateway-pop,unverified,,2026-09-02T23:05:13.572077+00:00
3d53f105-da70-41c2-86a8-a2cff70b6df6,K2,Ginsu,1998,,,catalog:k2--ginsu,unverified,,2026-09-02T23:05:13.572077+00:00
4fd9db14-e106-476f-b010-e2328190be8e,K2,Gyrator,1988,,,seed:linestry-research-2026-06,verified,,2026-06-19T05:24:20.410856+00:00
4250739a-c8f1-414c-8892-ac0701c2696e,K2,Happy Hour,2012,,,catalog:k2--happy-hour,unverified,,2026-09-02T23:05:13.572077+00:00
3ea01df8-dc83-4430-aaee-9ed95045b96e,K2,HC,1992,,,catalog:k2--hc,verified,,2026-09-02T23:05:13.572077+00:00
545181fb-4011-4e43-94e6-3a29f6106497,K2,HP,1990,,,catalog:k2--hp,verified,,2026-09-02T23:05:13.572077+00:00
658194a2-ac17-46ef-8c64-374842b48b82,K2,Hypnotist,2025,,,catalog:k2--hypnotist,unverified,,2026-09-02T23:05:13.572077+00:00
24b5d054-8408-441f-995b-6cf18658a638,K2,Illusion,2007,,,catalog:k2--illusion,unverified,,2026-09-02T23:05:13.572077+00:00
958e1cf8-37cf-41f1-b9b3-a44e6001a546,K2,Instinct,2004,,,catalog:k2--instinct,unverified,,2026-09-02T23:05:13.572077+00:00
f9d9d669-d8e7-4695-a0ca-638ebfef753a,K2,Instrument,2023,,,catalog:k2--instrument,verified,,2026-09-02T23:05:13.572077+00:00
9765629a-1e69-4273-8c80-d7b111705ec0,K2,Isolator Unisex Splitboard 2026,2026,,,catalog:k2--isolator-unisex-splitboard-2026,unverified,,2026-09-04T18:50:01.737729+00:00
fc02a6a4-07b4-457f-93b3-2c67dca20177,K2,Joy Driver,2020,,,catalog:k2--joy-driver,unverified,,2026-09-02T23:05:13.572077+00:00
f3028291-033a-4230-9f62-e217259f4670,K2,Juju,1993,,,catalog:k2--juju,verified,,2026-09-02T23:05:13.572077+00:00
54e546a6-4c3d-40fd-9bd3-79436a81b109,K2,K2000 ATSB Snowboard 2026,2026,,,catalog:k2--k2000-atsb-snowboard-2026,unverified,,2026-09-04T18:50:01.737729+00:00
74ee0838-ff66-44bd-bcc5-d6ec0b35637a,K2,Kandi,2004,,,catalog:k2--kandi,unverified,,2026-09-02T23:05:13.572077+00:00
0ca51620-1809-473f-8007-606f2fb84d3a,K2,Legend,2007,,,catalog:k2--legend,unverified,,2026-09-02T23:05:13.572077+00:00
863aaa87-5984-4fe7-aa67-e8b3e1da5996,K2,Lil Kat Youth Snowboard 2026,2026,,,catalog:k2--lil-kat-youth-snowboard-2026,unverified,,2026-09-04T18:50:01.888127+00:00
6691ec41-f530-4bb2-a82b-14be7b70763a,K2,Lil Mini Youth Snowboard 2026,2026,,,catalog:k2--lil-mini-youth-snowboard-2026,unverified,,2026-09-04T18:50:01.888127+00:00
6f7c2404-7e86-4045-910b-af56ba688b73,K2,Lime Lite,2013,,,catalog:k2--lime-lite,verified,,2026-09-02T23:05:13.572077+00:00
0bf695c0-6b58-48b6-9bdd-fe4616c7fce2,K2,Luna,1999,,,catalog:k2--luna,verified,,2026-09-02T23:05:13.572077+00:00
bac26e81-3a34-4540-b288-d0654d30c29d,K2,Manifest,2019,,,seed:linestry-research-2026-06,verified,,2026-06-19T05:24:20.410856+00:00
0dd3c946-3a7b-4fe0-b0b2-f0da4e808d62,K2,Markus,1998,,,catalog:k2--markus,unverified,,2026-09-02T23:05:13.572077+00:00
f47505ee-4cc7-451b-a1e8-befaa676f6f8,K2,Medium,2021,,,catalog:k2--medium,verified,,2026-09-02T23:05:13.572077+00:00
319d14b2-ca92-43f8-879b-1be02e173308,K2,Metropolitan Women's Snowboard 2026,2026,,,catalog:k2--metropolitan-womens-snowboard-2026,unverified,,2026-09-04T18:50:01.888127+00:00
8824e861-4e2d-4d4f-acb4-ac7ba8c8f72e,K2,Mighty Eldo,2001,,,catalog:k2--mighty-eldo,unverified,,2026-09-02T23:05:13.572077+00:00
a39bb328-9ca4-4278-a23d-9f94ab9e9bf8,K2,Mini Zeppelin,2000,,,catalog:k2--mini-zeppelin,unverified,,2026-09-02T23:05:13.572077+00:00
5ffaede0-d378-457f-9fcf-6c1ccb4bd17d,K2,Mix,2002,,,catalog:k2--mix,unverified,,2026-09-02T23:05:13.572077+00:00
013f8913-cc23-49b7-9f69-7b43e71a6d02,K2,Moment,2007,,,catalog:k2--moment,unverified,,2026-09-02T23:05:13.572077+00:00
0c5101f7-57e6-4d3b-b541-931411da6bdd,K2,Morgan LaFonte,1997,,,catalog:k2--morgan-lafonte,verified,,2026-09-02T23:05:13.572077+00:00
fb86dd84-f65d-4789-a928-28377f7a4595,K2,Nemesis,2004,,,catalog:k2--nemesis,unverified,,2026-09-02T23:05:13.572077+00:00
e58b42be-714f-4340-9f6b-6d1e638330dc,K2,Overboard,2020,,,catalog:k2--overboard,unverified,,2026-09-02T23:05:13.572077+00:00
6b074a38-f9eb-4a89-9d7d-dd64a32dd5c5,K2,Parkstar,2011,,,catalog:k2--parkstar,unverified,,2026-09-02T23:05:13.572077+00:00
b23,K2,Party Platter,2020,,,,verified,,2026-03-13T00:16:16.048193+00:00
1623d7a9-0af5-4c3b-9816-4bb2bce2cbf4,K2,Passport,2023,,,catalog:k2--passport,verified,,2026-09-02T23:05:13.572077+00:00
b22,K2,Raygun,2018,,,seed:linestry-research-2026-06,verified,,2026-03-13T00:16:16.048193+00:00
bcaf5723-f0a3-4c7e-bac1-47251a0ae7b0,K2,Recon,2002,,,catalog:k2--recon,unverified,,2026-09-02T23:05:13.572077+00:00
a38db6ce-96ab-4032-8a8f-bff7e7c6af15,K2,Satellite,2001,,,catalog:k2--satellite,unverified,,2026-09-02T23:05:13.572077+00:00
4df5b6e2-d6ca-4853-9a53-e0a83ea6ea92,K2,Savard,1998,,,catalog:k2--savard,unverified,,2026-09-02T23:05:13.572077+00:00
d4946432-5ca5-41e7-a432-49c3e8756fcf,K2,Scorp,2002,,,catalog:k2--scorp,unverified,,2026-09-02T23:05:13.572077+00:00
c38507eb-5d5a-4423-a221-e1978c2e2b83,K2,Select,2007,,,catalog:k2--select,unverified,,2026-09-02T23:05:13.572077+00:00
a6696fa5-f353-45c6-87d8-9044b2cf1ab2,K2,Simple Pleasures,2020,,,catalog:k2--simple-pleasures,unverified,,2026-09-02T23:05:13.572077+00:00
8c083b7f-04bb-45e9-8cab-9b574a21eef1,K2,Sky Pilot,2026,,,catalog:k2--sky-pilot,verified,,2026-09-02T23:05:13.572077+00:00
f10caf77-3f87-433b-b0e8-609466eea891,K2,Skylla,2004,,,catalog:k2--skylla,unverified,,2026-09-02T23:05:13.572077+00:00
5c8340de-3b1f-44a5-adb2-bce7f6aa5090,K2,Slayblade,2010,,,catalog:k2--slayblade,unverified,,2026-09-02T23:05:13.572077+00:00
