id,external_ref,name,series_id,year,start_date,end_date,event_type,description,community_status,catalog_status,catalog_status_note,date_precision,venue_name,city,country,disciplines,sources,confidence
toyota-big-air--2008,toyota-big-air--2008,12th Toyota Big Air,toyota-big-air,2008,2008,,contest,,verified,held,,year,Makomanai Sekisui Heim Stadium,Sapporo,Japan,"{""big-air""}","{""https://ja.wikipedia.org/wiki/TOYOTA_BIG_AIR""}",verified
toyota-big-air--2009,toyota-big-air--2009,13th Toyota Big Air,toyota-big-air,2009,2009,,contest,,verified,held,,year,Makomanai Sekisui Heim Stadium,Sapporo,Japan,"{""big-air""}","{""https://ja.wikipedia.org/wiki/TOYOTA_BIG_AIR""}",verified
toyota-big-air--2010,toyota-big-air--2010,14th Toyota Big Air,toyota-big-air,2010,2010,,contest,Olympic year.,verified,held,,year,Makomanai Sekisui Heim Stadium,Sapporo,Japan,"{""big-air""}","{""https://ja.wikipedia.org/wiki/TOYOTA_BIG_AIR""}",verified
toyota-big-air--2011,toyota-big-air--2011,15th Toyota Big Air,toyota-big-air,2011,2011,,contest,Last edition held outdoors at Makomanai.,verified,held,,year,Makomanai Sekisui Heim Stadium,Sapporo,Japan,"{""big-air""}","{""https://ja.wikipedia.org/wiki/TOYOTA_BIG_AIR""}",verified
toyota-big-air--2012,toyota-big-air--2012,16th Toyota Big Air,toyota-big-air,2012,2012,,contest,"Moved indoors to the Sapporo Dome as a 'full model change', with a 36 m temporary in-run scaffold.",verified,held,,year,Sapporo Dome,Sapporo,Japan,"{""big-air""}","{""https://ja.wikipedia.org/wiki/TOYOTA_BIG_AIR"",""https://en.wikipedia.org/wiki/Toyota_Big_Air""}",verified
toyota-big-air--2013,toyota-big-air--2013,17th Toyota Big Air,toyota-big-air,2013,2013,,contest,,verified,held,,year,Sapporo Dome,Sapporo,Japan,"{""big-air""}","{""https://ja.wikipedia.org/wiki/TOYOTA_BIG_AIR""}",verified
ttr-world-snowboard-tour--2003,ttr-world-snowboard-tour--2003,2002/03 TTR Pro Snowboarding Series season,ttr-world-snowboard-tour,2003,2003,,contest,"First TTR season: nine events worldwide with the Arctic Challenge as the final stop, each event awarding one TTR Medallion and an Arctic Challenge invite. No women's tour until 2005/06. Events: Nissan X-Trail Jam, Nokia Air & Style, O'Neill SB Jam, Burton European Open, Champs Open, Vans Triple Crown of Snowboarding, The Battle, Quiksilver Slopestyle Pro, US Open.",verified,held,,year,,,multiple,{},"{""https://web.archive.org/web/20220302222719/https://worldsnowboardtour.com/history/""}",verified
ttr-world-snowboard-tour--2004,ttr-world-snowboard-tour--2004,2003/04 TTR Pro Snowboarding Series season,ttr-world-snowboard-tour,2004,2004,,contest,"Same nine events as the previous season; the nine TTR medallion winners were invited to the Arctic Challenge, again the tour final.",verified,held,,year,,,multiple,{},"{""https://web.archive.org/web/20220302222719/https://worldsnowboardtour.com/history/""}",verified
ttr-world-snowboard-tour--2005,ttr-world-snowboard-tour--2005,2004/05 TTR World Snowboard Tour season,ttr-world-snowboard-tour,2005,2005,,contest,"Season edition rows use the calendar year the season ended. The Arctic Challenge's own 2005 site published the 2004/2005 TTR Tour standings, with Andy Finch as overall champion, which confirms the season ran.",unverified,held,,year,,,multiple,"{""halfpipe"",""slopestyle"",""big-air"",""quarterpipe""}","{""https://www.the-arctic-challenge.com/""}",likely
ttr-world-snowboard-tour--2006,ttr-world-snowboard-tour--2006,2005/06 TTR World Snowboard Tour season,ttr-world-snowboard-tour,2006,2006,,contest,"Introduction of the 1-6Star tier system, the TTR ranking system, the first TTR website (ttrworldtour.com) and the official Women's Tour. 67 events in total. The TTR World Ranking list launched 5 December 2005 and the first-ever TTR World Tour Champions were crowned at the US Open.",verified,held,,year,,,multiple,{},"{""https://web.archive.org/web/20220302222719/https://worldsnowboardtour.com/history/""}",verified
ttr-world-snowboard-tour--2007,ttr-world-snowboard-tour--2007,2006/07 TTR World Snowboard Tour season,ttr-world-snowboard-tour,2007,2007,,contest,"First season with a dedicated women's tour, announced 24 October 2006. WSF described a provisional women's calendar of over 20 events offering more than 30 possible results, kicking off with the Burton Abominable Snow Jam at Mt Hood in July 2006 and ending at the Roxy Chicken Jam Finals in Park City, 22-25 March 2007. The Billabong Pro Junior in Australia and the Burton Australian Open were cancelled for poor snow.",verified,held,,year,,,multiple,"{""halfpipe"",""slopestyle"",""big-air"",""quarterpipe""}","{""https://www.worldsnowboardfederation.org/ttr-women-tour-announced/""}",verified
ttr-world-snowboard-tour--2008,ttr-world-snowboard-tour--2008,2007/08 Swatch TTR World Snowboard Tour season,ttr-world-snowboard-tour,2008,2008,,contest,"Introduction of a $250,000 end-of-season prize purse. 176 results registered across four formats from events in 27 nations; 3,417 riders (2,706 men, 711 women) from 41 nations ranked.",verified,held,,year,,,multiple,{},"{""https://web.archive.org/web/20220302222719/https://worldsnowboardtour.com/history/""}",verified
ttr-world-snowboard-tour--2009,ttr-world-snowboard-tour--2009,2008/09 Swatch TTR World Snowboard Tour season,ttr-world-snowboard-tour,2009,2009,,contest,"First of Peetu Piiroinen's three consecutive men's overall titles, per Guinness World Records.",verified,held,,year,,,multiple,"{""halfpipe"",""slopestyle"",""big-air"",""quarterpipe""}","{""https://www.guinnessworldrecords.com/world-records/102159-most-men%E2%80%99s-ttr-world-snowboard-tour-titles""}",verified
ttr-world-snowboard-tour--2010,ttr-world-snowboard-tour--2010,2009/10 Swatch TTR World Snowboard Tour season,ttr-world-snowboard-tour,2010,2010,,contest,Second of Peetu Piiroinen's three consecutive men's overall titles; WSF reported he secured the Swatch TTR world title by winning the Oakley Arctic Challenge in March 2010.,verified,held,,year,,,multiple,"{""halfpipe"",""slopestyle"",""big-air"",""quarterpipe""}","{""https://www.guinnessworldrecords.com/world-records/102159-most-men%E2%80%99s-ttr-world-snowboard-tour-titles"",""https://www.worldsnowboardfederation.org/ttr-winner-of-oakley-arctic-challenge-petuu-piiroinen-secures-swatch-ttr-world/""}",verified
ttr-world-snowboard-tour--2011,ttr-world-snowboard-tour--2011,2010/11 Swatch TTR World Snowboard Tour season,ttr-world-snowboard-tour,2011,2011,,contest,"Third of Peetu Piiroinen's three consecutive men's overall titles, per Guinness World Records.",verified,held,,year,,,multiple,"{""halfpipe"",""slopestyle"",""big-air"",""quarterpipe""}","{""https://www.guinnessworldrecords.com/world-records/102159-most-men%E2%80%99s-ttr-world-snowboard-tour-titles""}",verified
ttr-world-snowboard-tour--2012,ttr-world-snowboard-tour--2012,2011/12 World Snowboard Tour season,ttr-world-snowboard-tour,2012,2012,,contest,"TTR's 10th anniversary season. Highlight was the inaugural World Snowboarding Championships at Oslo Vinterpark in February 2012, developed and owned by TTR and the World Snowboard Federation and run as a 6Star tour event - the first world championships organised by snowboarders since 1999. The Burton European Open was postponed to March, making WCS qualification difficult.",verified,held,,year,,,multiple,{},"{""https://web.archive.org/web/20220302222719/https://worldsnowboardtour.com/history/""}",verified
ttr-world-snowboard-tour--2013,ttr-world-snowboard-tour--2013,2012/13 World Snowboard Tour season,ttr-world-snowboard-tour,2013,2013,,contest,"First season under the new name. TTR announced on 2-4 July 2012 that the TTR World Tour would be called the World Snowboard Tour from the 2012/13 season; TTR president Reto Lamm said the tour then covered around 350 events across five continents. Headline events named in the announcement were Air & Style Beijing and Innsbruck, Burton European and US Open, O'Neill Evolution Davos and The Arctic Challenge Oslo.",verified,held,,year,,,multiple,"{""halfpipe"",""slopestyle"",""big-air"",""quarterpipe""}","{""https://www.worldsnowboardfederation.org/news/ttr-world-tour-becomes-world-snowboard-tour/"",""https://whitelines.com/archive/news/ttr-rebrands-to-world-snowboard-tour.html""}",verified
ttr-world-snowboard-tour--2014,ttr-world-snowboard-tour--2014,2013/14 World Snowboard Tour season,ttr-world-snowboard-tour,2014,2014,,contest,"Season in which the six star tiers were replaced by four event categories: Regional, National, International and Elite.",unverified,held,,year,,,multiple,"{""halfpipe"",""slopestyle"",""big-air""}","{""https://de.wikipedia.org/wiki/TTR_World_Snowboard_Tour""}",likely
ttr-world-snowboard-tour--2015,ttr-world-snowboard-tour--2015,2014/15 World Snowboard Tour season,ttr-world-snowboard-tour,2015,2015,,contest,"First season under the new tour concept agreed at the May 2014 General Assembly in Barcelona: six star tiers replaced by four categories (Regional, National, International, Elite), with the Elite events forming the WST Pro Series. Titles were awarded in slopestyle and halfpipe only, at the Burton US Open on 8 March 2015.",verified,held,,year,,,multiple,{},"{""https://web.archive.org/web/20220302222719/https://worldsnowboardtour.com/history/""}",verified
ttr-world-snowboard-tour--2017,ttr-world-snowboard-tour--2017,2016/17 World Snowboard Tour season,ttr-world-snowboard-tour,2017,2017,,contest,TTR Pro Snowboarding restricted access to the World Snowboard Points List in January 2017 to force the snowboard industry to fund it. The merger with the WSF was announced 25 May 2017; from the 2017/18 season the merged organisation offered direct membership and the World Snowboard Tour brand ceased to exist.,verified,held,Final season before the tour brand was retired.,year,,,multiple,"{""halfpipe"",""slopestyle"",""big-air""}","{""https://www.sgieurope.com/world-snowboarding-will-replace-the-world-snowboard-tour/60795.article"",""https://www.worldsnowboardfederation.org/ttr-pro-snowboarding-and-world-snowboard-federation-create-one-joint-organisation/""}",verified
us-open-snowboarding--1983,us-open-snowboarding--1983,1983 National Snowboarding Championships,us-open-snowboarding,1983,1983,,contest,"No lift access; competitors hiked the hill. Andy Coghlan won men's slalom and downhill. Several sources describe this, not 1982, as the first edition of what became the US Open, and Burton's own later edition numbering (2002 = 20th, 2009 = 27th, 2012 = 30th, 2020 = 38th) counts from 1983.",unverified,held,,year,Snow Valley,Winhall,USA,"{""slalom"",""downhill""}","{""https://events.burton.com/burton-us-open/history/"",""https://www.aspentimes.com/sports/from-vermont-to-vail-a-look-back-at-the-36-year-history-of-the-burton-u-s-open-returning-march-5-10/"",""https://thesnowpros.org/2024/09/from-the-archives-great-moments-in-snowboarding-history-part-2/"",""https://www.firsttracksonline.com/2002/03/03/the-u-s-open-snowboarding-championships-back-to-where-it-all-began/"",""https://www.snowboarder.com/news/snowboard-history-timeline-part-21980s""}",likely
us-open-snowboarding--1984,us-open-snowboarding--1984,1984 National Snowboarding Championships,us-open-snowboarding,1984,1984,,contest,Final year at Snow Valley. Andy Coghlan repeated in slalom and downhill.,unverified,held,,year,Snow Valley,Winhall,USA,"{""slalom"",""downhill""}","{""https://events.burton.com/burton-us-open/history/"",""https://www.aspentimes.com/sports/from-vermont-to-vail-a-look-back-at-the-36-year-history-of-the-burton-u-s-open-returning-march-5-10/""}",likely
us-open-snowboarding--1985,us-open-snowboarding--1985,1985 US Open Snowboarding Championships,us-open-snowboarding,1985,1985,,contest,First year at Stratton Mountain and the year the event was formally called the US Open Snowboarding Championships. Riders began wearing speed suits. Tom Sims won men's slalom; Andy Coghlan defended the downhill.,verified,held,,year,Stratton Mountain,Stratton,USA,"{""slalom"",""downhill""}","{""https://events.burton.com/burton-us-open/history/"",""https://www.aspentimes.com/sports/from-vermont-to-vail-a-look-back-at-the-36-year-history-of-the-burton-u-s-open-returning-march-5-10/"",""https://www.burton.com/en-us/blogs/the-burton-blog/13-firsts-us-open-snowboarding-championships"",""https://www.skihall.com/hall-of-famers/tom-sims/""}",verified
us-open-snowboarding--1986,us-open-snowboarding--1986,1986 US Open Snowboarding Championships,us-open-snowboarding,1986,1986,,contest,Over 200 competitors in the pre-qualifiers. Andy Coghlan won slalom and downhill again.,unverified,held,,year,Stratton Mountain,Stratton,USA,"{""slalom"",""downhill""}","{""https://events.burton.com/burton-us-open/history/"",""https://www.aspentimes.com/sports/from-vermont-to-vail-a-look-back-at-the-36-year-history-of-the-burton-u-s-open-returning-march-5-10/""}",likely
us-open-snowboarding--1987,us-open-snowboarding--1987,1987 US Open Snowboarding Championships,us-open-snowboarding,1987,1987,,contest,Craig Kelly won the men's slalom.,unverified,held,,year,Stratton Mountain,Stratton,USA,"{""slalom""}","{""https://events.burton.com/burton-us-open/history/"",""https://www.aspentimes.com/sports/from-vermont-to-vail-a-look-back-at-the-36-year-history-of-the-burton-u-s-open-returning-march-5-10/""}",likely
us-open-snowboarding--1988,us-open-snowboarding--1988,1988 US Open Snowboarding Championships,us-open-snowboarding,1988,1988,,contest,Halfpipe debuted at the US Open and was immediately treated as the benchmark for competition pipes. Craig Kelly took the overall title. An ice storm preceded the event.,verified,held,,year,Stratton Mountain,Stratton,USA,"{""halfpipe"",""slalom""}","{""https://events.burton.com/burton-us-open/history/"",""https://www.aspentimes.com/sports/from-vermont-to-vail-a-look-back-at-the-36-year-history-of-the-burton-u-s-open-returning-march-5-10/"",""https://www.burton.com/en-us/blogs/the-burton-blog/13-firsts-us-open-snowboarding-championships""}",verified
us-open-snowboarding--1989,us-open-snowboarding--1989,1989 US Open Snowboarding Championships,us-open-snowboarding,1989,1989,,contest,Last year the downhill was run. Craig Kelly won the Overall title. [QA-corrected: the cited sources say halfpipe DEBUTED at the 1989 US Open and that Kelly took the Overall title; the earlier claim of a second consecutive halfpipe title was unsupported. The downhill discipline was uncited and has been removed.],unverified,held,,year,Stratton Mountain,Stratton,USA,"{""halfpipe""}","{""https://events.burton.com/burton-us-open/history/"",""https://www.aspentimes.com/sports/from-vermont-to-vail-a-look-back-at-the-36-year-history-of-the-burton-u-s-open-returning-march-5-10/""}",likely
us-open-snowboarding--1990,us-open-snowboarding--1990,1990 US Open Snowboarding Championships,us-open-snowboarding,1990,1990,,contest,"Terje Haakonsen's US Open halfpipe debut. Craig Kelly won, against a field including Shaun Palmer and Jeff Brushie.",unverified,held,,year,Stratton Mountain,Stratton,USA,"{""halfpipe""}","{""https://events.burton.com/burton-us-open/history/"",""https://www.aspentimes.com/sports/from-vermont-to-vail-a-look-back-at-the-36-year-history-of-the-burton-u-s-open-returning-march-5-10/""}",likely
us-open-snowboarding--1991,us-open-snowboarding--1991,1991 US Open Snowboarding Championships,us-open-snowboarding,1991,1991,,contest,Crowd and competitor numbers roughly doubled. Inverts ridden in competition for the first time. Janna Meyen won the women's halfpipe over Tina Basich.,unverified,held,,year,Stratton Mountain,Stratton,USA,"{""halfpipe""}","{""https://events.burton.com/burton-us-open/history/"",""https://www.aspentimes.com/sports/from-vermont-to-vail-a-look-back-at-the-36-year-history-of-the-burton-u-s-open-returning-march-5-10/""}",likely
us-open-snowboarding--1992,us-open-snowboarding--1992,1992 US Open Snowboarding Championships,us-open-snowboarding,1992,1992,,contest,Terje Haakonsen won the men's halfpipe; Tricia Byrnes won the women's.,unverified,held,,year,Stratton Mountain,Stratton,USA,"{""halfpipe""}","{""https://events.burton.com/burton-us-open/history/"",""https://www.aspentimes.com/sports/from-vermont-to-vail-a-look-back-at-the-36-year-history-of-the-burton-u-s-open-returning-march-5-10/""}",likely
us-open-snowboarding--1993,us-open-snowboarding--1993,1993 US Open Snowboarding Championships,us-open-snowboarding,1993,1993,,contest,Fresh snow and clear skies. Terje Haakonsen took a second consecutive halfpipe title on his new Burton pro model.,unverified,held,,year,Stratton Mountain,Stratton,USA,"{""halfpipe""}","{""https://events.burton.com/burton-us-open/history/"",""https://www.aspentimes.com/sports/from-vermont-to-vail-a-look-back-at-the-36-year-history-of-the-burton-u-s-open-returning-march-5-10/""}",likely
us-open-snowboarding--1994,us-open-snowboarding--1994,1994 US Open Snowboarding Championships,us-open-snowboarding,1994,1994,,contest,Shannon Dunn and Todd Richards won the halfpipes. Terje Haakonsen sat out with an ankle injury.,unverified,held,,year,Stratton Mountain,Stratton,USA,"{""halfpipe""}","{""https://events.burton.com/burton-us-open/history/"",""https://www.aspentimes.com/sports/from-vermont-to-vail-a-look-back-at-the-36-year-history-of-the-burton-u-s-open-returning-march-5-10/""}",likely
us-open-snowboarding--1995,us-open-snowboarding--1995,1995 US Open Snowboarding Championships,us-open-snowboarding,1995,1995,,contest,"Big air debuted at the US Open. Terje Haakonsen won a third halfpipe title. Victoria Jealouse won the women's super-G, recorded here as discipline 'other' because super-G is not in the Linestry discipline vocabulary.",unverified,held,,year,Stratton Mountain,Stratton,USA,"{""halfpipe"",""big-air"",""other""}","{""https://events.burton.com/burton-us-open/history/"",""https://www.aspentimes.com/sports/from-vermont-to-vail-a-look-back-at-the-36-year-history-of-the-burton-u-s-open-returning-march-5-10/""}",likely
us-open-snowboarding--1996,us-open-snowboarding--1996,1996 US Open Snowboarding Championships,us-open-snowboarding,1996,1996,,contest,Held in the season snowboarding's inclusion in the 1998 Nagano Olympics was announced. Peter Line and Cara-Beth Burnside won big air; Jimi Scott and Satu Jarvela won halfpipe.,unverified,held,,year,Stratton Mountain,Stratton,USA,"{""halfpipe"",""big-air""}","{""https://events.burton.com/burton-us-open/history/"",""https://www.aspentimes.com/sports/from-vermont-to-vail-a-look-back-at-the-36-year-history-of-the-burton-u-s-open-returning-march-5-10/""}",likely
us-open-snowboarding--1997,us-open-snowboarding--1997,1997 US Open Snowboarding Championships,us-open-snowboarding,1997,1997,,contest,"Reported crowd of over 10,000 for the halfpipe. Todd Richards edged Terje Haakonsen; Barrett Christy won the women's pipe.",unverified,held,,year,Stratton Mountain,Stratton,USA,"{""halfpipe"",""big-air""}","{""https://events.burton.com/burton-us-open/history/"",""https://www.aspentimes.com/sports/from-vermont-to-vail-a-look-back-at-the-36-year-history-of-the-burton-u-s-open-returning-march-5-10/""}",likely
us-open-snowboarding--1998,us-open-snowboarding--1998,1998 US Open Snowboarding Championships,us-open-snowboarding,1998,1998,,contest,"Remembered as 'the Year of the Mist' for heavy fog. Boardercross debuted. Rob Kingwill won the men's halfpipe; Nicola Thost, the 1998 Olympic champion, won the women's. Mike Michalchuk's back-to-back 1620s are cited by Burton as an early double-cork-era moment.",unverified,held,,year,Stratton Mountain,Stratton,USA,"{""halfpipe"",""big-air"",""boardercross""}","{""https://events.burton.com/burton-us-open/history/"",""https://www.aspentimes.com/sports/from-vermont-to-vail-a-look-back-at-the-36-year-history-of-the-burton-u-s-open-returning-march-5-10/"",""https://www.burton.com/en-us/blogs/the-burton-blog/13-firsts-us-open-snowboarding-championships""}",likely
us-open-snowboarding--1999,us-open-snowboarding--1999,1999 US Open Snowboarding Championships,us-open-snowboarding,1999,1999,,contest,Ross Powers won the men's halfpipe with McTwists and 900s; Nicola Thost won the women's for a second consecutive year.,unverified,held,,year,Stratton Mountain,Stratton,USA,"{""halfpipe""}","{""https://events.burton.com/burton-us-open/history/"",""https://www.aspentimes.com/sports/from-vermont-to-vail-a-look-back-at-the-36-year-history-of-the-burton-u-s-open-returning-march-5-10/""}",likely
us-open-snowboarding--2000,us-open-snowboarding--2000,2000 US Open Snowboarding Championships,us-open-snowboarding,2000,2000,,contest,"First superpipe at the US Open, reported as roughly 300 feet long with 15-foot walls. Guillaume Morisset and Natasza Zurek won for Canada. Recorded as halfpipe; the pipe event was run as a superpipe from this year.",unverified,held,,year,Stratton Mountain,Stratton,USA,"{""halfpipe""}","{""https://events.burton.com/burton-us-open/history/"",""https://www.aspentimes.com/sports/from-vermont-to-vail-a-look-back-at-the-36-year-history-of-the-burton-u-s-open-returning-march-5-10/""}",likely
us-open-snowboarding--2001,us-open-snowboarding--2001,2001 US Open Snowboarding Championships,us-open-snowboarding,2001,2001,,contest,"Danny Kass won the men's halfpipe, narrowly over Vermont's Abe Teter. Natasza Zurek took a second consecutive women's title.",unverified,held,,year,Stratton Mountain,Stratton,USA,"{""halfpipe""}","{""https://events.burton.com/burton-us-open/history/"",""https://www.aspentimes.com/sports/from-vermont-to-vail-a-look-back-at-the-36-year-history-of-the-burton-u-s-open-returning-march-5-10/""}",likely
us-open-snowboarding--2008,us-open-snowboarding--2008,2008 US Open Snowboarding Championships,us-open-snowboarding,2008,2008-03,2008-03-22,contest,"Total prize purse reported at USD 471,500. Rated 6Star on the Swatch TTR World Snowboard Tour. Slopestyle finals ran 2008-03-21 (Shaun White and Kjersti Buaas) with halfpipe finals the following day; the event's start date was not sourced. Cheryl Maas and Tim Humphreys won big air.",unverified,held,,month,Stratton Mountain,Stratton,USA,"{""halfpipe"",""slopestyle"",""big-air""}","{""https://events.burton.com/burton-us-open/history/"",""https://www.aspentimes.com/sports/from-vermont-to-vail-a-look-back-at-the-36-year-history-of-the-burton-u-s-open-returning-march-5-10/"",""https://www.worldsnowboardfederation.org/burton-us-open-report/""}",likely
usasa-national-championships--1990,usasa-national-championships--1990,1990 USASA National Championships,usasa-national-championships,1990,1990-02,1990-02,contest,"Snowboarder/TransWorld 1990s timeline: February 1990 at Snow Valley, California; a severe snowstorm stranded competitors and USASA president Chuck Allen led the rescue. No podium found. City given as Running Springs, California (Snow Valley's town) - not confirmed in the sources opened. Not to be confused with Snow Valley, Vermont, which hosted the 1983 and 1984 National Snowboarding Championships.",unverified,held,,month,Snow Valley,Running Springs,USA,{},"{""https://www.snowboarder.com/news/snowboard-history-timeline-part-31990s""}",likely
waengl-taengl--2013,waengl-taengl--2013,Waengl Taengl 2013 (not held),waengl-taengl,2013,2013,,contest,The crew said they would instead focus on youth development and new event formats.,verified,cancelled,"The Aesthetiker announced a break from producing the event in 2013. Club president Steve Gruber: 'we felt we needed time to look at how we could step it up again to guarantee the next edition of the Waengl is kick arse, not an anti-climax.'",year,,"Mayrhofen, Zillertal",Austria,{},"{""https://www.worldsnowboardfederation.org/news/the-asthetikers-announce-a-break-from-the-wangl-tangl-in-2013/""}",verified
westbeach-classic--1989,westbeach-classic--1989,1989 WestBeach Classic (first edition),westbeach-classic,1989,1989,,contest,First edition. Sources disagree on venue and format: Whistler Blackcomb's own 60th anniversary timeline says the WestBeach Classic launched at Blackcomb in 1989 and that Ross Rebagliati won the halfpipe and landed the cover of TransWorld Snowboarding; photographer Dano Pendygrasse recalls the first event as a big air at Cypress Mountain. Venue left null pending a contemporaneous source.,unverified,held,,year,,,Canada,"{""halfpipe"",""big-air""}","{""https://www.whistlerblackcomb.com/explore-the-resort/discover/whistler-blackcomb-60-anniversary.aspx"",""https://parrot-point-8fe3.squarespace.com/stories/pipe-dreams"",""https://www.piquenewsmagazine.com/local-sports/westbeach-classic-not-on-2459602""}",likely
westbeach-classic--1997,westbeach-classic--1997,1997 WestBeach Invitational Big Air,westbeach-classic,1997,1997,,contest,"Run inside the 1997 World Ski & Snowboard Festival (4-13 April 1997). Over 8,000 spectators at the base of Whistler Mountain. Exact contest date not sourced.",verified,held,,year,Whistler Mountain (base area),Whistler,Canada,"{""big-air""}","{""https://whistlermuseum.org/2024/04/09/wssf-the-beginning/""}",verified
westbeach-classic--2000,westbeach-classic--2000,2000 WestBeach Classic,westbeach-classic,2000,2000,,contest,Final edition. Moved out of the World Ski & Snowboard Festival to the May long weekend. Reported in 2001 by Pique Newsmagazine as the last running.,unverified,held,,year,Whistler Blackcomb,Whistler,Canada,"{""big-air""}","{""https://www.piquenewsmagazine.com/local-sports/westbeach-classic-not-on-2459602""}",likely
westbeach-classic--2001,westbeach-classic--2001,2001 WestBeach Classic,westbeach-classic,2001,2001,,contest,The Masters Group organised both the WestBeach Classic and the World Snowboarding Championship.,verified,cancelled,Not held. WestBeach Sports redirected its funding to sponsor the World Snowboarding Championship instead; company president Steve Dewar told Pique the brand opportunity was 'too good to pass up'.,year,,Whistler,Canada,{},"{""https://www.piquenewsmagazine.com/local-sports/westbeach-classic-not-on-2459602""}",verified
winter-dew-tour--2010-c,winter-dew-tour--2010-c,"2009-10 Winter Dew Tour, Toyota Championship: Northstar-at-Tahoe",winter-dew-tour,2010,2010,,contest,"Listed as the season finale of the 2009-10 Winter Dew Tour. No dates found; year assigned to 2010 on the assumption the finale followed the February Mount Snow stop, which is NOT sourced. See open_questions.",unverified,held,,year,Northstar-at-Tahoe Resort,"Truckee, California",USA,"{""superpipe"",""slopestyle""}","{""https://en.wikipedia.org/wiki/2009%E2%80%932010_Winter_Dew_Tour""}",likely
winter-games-nz--2020,winter-games-nz--2020,2020 Winter Games NZ,winter-games-nz,2020,2020,,contest,Run in the new Obsidian format for New Zealand athletes only.,unverified,held,,year,,"Queenstown, Wanaka",New Zealand,"{""halfpipe"",""slopestyle"",""big-air""}","{""https://en.wikipedia.org/wiki/New_Zealand_Winter_Games""}",likely
winter-games-nz--2021,winter-games-nz--2021,2021 Winter Games NZ (cancelled),winter-games-nz,2021,2021,,contest,,unverified,cancelled,Cancelled because of the COVID-19 pandemic.,year,,,New Zealand,{},"{""https://en.wikipedia.org/wiki/New_Zealand_Winter_Games""}",likely
winter-games-nz--2022,winter-games-nz--2022,2022 Winter Games NZ,winter-games-nz,2022,2022,,contest,International athletes returned; 4 sports.,unverified,held,,year,,"Queenstown, Wanaka",New Zealand,"{""halfpipe"",""slopestyle"",""big-air""}","{""https://en.wikipedia.org/wiki/New_Zealand_Winter_Games""}",likely
winter-games-nz--2024,winter-games-nz--2024,2024 Winter Games NZ,winter-games-nz,2024,2024,,contest,Final edition. FIS World Cup events resumed; 4 sports. The Games were wound up on 23 January 2025.,unverified,held,,year,,"Queenstown, Wanaka",New Zealand,"{""halfpipe"",""slopestyle"",""big-air""}","{""https://en.wikipedia.org/wiki/New_Zealand_Winter_Games"",""https://planetski.eu/2025/01/23/winter-games-nz-ends/""}",likely
winter-x-games--1998,winter-x-games--1998,Winter X Games II (1998),winter-x-games,1998,1998-01,,contest,"Aspen Daily News gives January 1998; no exact dates found. Freeskiing, snowmobile SnoCross and skiboarding added to the overall programme. Discipline list is from a Snowboard Magazine results retrospective that tracked only halfpipe, slopestyle and big air; whether snowboarder X ran is unconfirmed.",unverified,held,,month,Crested Butte Mountain Resort,"Crested Butte, Colorado",USA,"{""halfpipe"",""slopestyle"",""big-air""}","{""https://en.wikipedia.org/wiki/X_Games"",""https://www.aspendailynews.com/winter-x-games-a-brief-history/article_3459d151-30c8-5345-a0a9-2837bdfe8211.html"",""https://snowboardmag.com/stories/winter-x-games-14-years-results""}",likely
winter-x-games--1999,winter-x-games--1999,Winter X Games III (1999),winter-x-games,1999,1999-01,,contest,Aspen Daily News gives January 1999; no exact dates found. Same caveat on the discipline list as 1998.,unverified,held,,month,Crested Butte Mountain Resort,"Crested Butte, Colorado",USA,"{""halfpipe"",""slopestyle"",""big-air""}","{""https://en.wikipedia.org/wiki/X_Games"",""https://www.aspendailynews.com/winter-x-games-a-brief-history/article_3459d151-30c8-5345-a0a9-2837bdfe8211.html"",""https://snowboardmag.com/stories/winter-x-games-14-years-results""}",likely
winter-x-games--2001,winter-x-games--2001,Winter X Games V (2001),winter-x-games,2001,2001,,contest,No exact dates found in any source opened. Moto X Big Air debuted at this edition.,unverified,held,,year,Mount Snow,"West Dover, Vermont",USA,"{""superpipe"",""slopestyle"",""big-air""}","{""https://en.wikipedia.org/wiki/X_Games"",""https://www.aspendailynews.com/winter-x-games-a-brief-history/article_3459d151-30c8-5345-a0a9-2837bdfe8211.html"",""https://snowboardmag.com/stories/winter-x-games-14-years-results""}",likely
winter-x-games--2002,winter-x-games--2002,Winter X Games VI (2002),winter-x-games,2002,2002,,contest,"First Aspen edition; Buttermilk has hosted every year since. DATE CONFLICT, left null: the Wikipedia X Games article gives February 1-5, 2002 while the Aspen Daily News history gives January 17-20, 2002. Snowboard Magazine's retrospective suggests big air was not run for snowboard between 2002 and 2006, but this is unconfirmed, so disciplines are left null.",unverified,held,,year,Buttermilk Mountain,"Aspen, Colorado",USA,{},"{""https://en.wikipedia.org/wiki/X_Games"",""https://www.aspendailynews.com/winter-x-games-a-brief-history/article_3459d151-30c8-5345-a0a9-2837bdfe8211.html"",""https://snowboardmag.com/stories/history-winter-x-games-part-1""}",likely
