event_id,discipline,division_label,division_gender,division_class,division_age_band,event_name,place,rider_name,nationality,score_or_time,notes,sources,confidence,citation_status
us-open-snowboarding--1985,downhill,Men'S Downhill,men,open,,Men'S Downhill,2,Chris Karol,USA,,,"{""https://web.archive.org/web/20021202101659/http://usopen-snowboarding.com/history.asp?yearNum=1985""}",verified,repaired-verified
us-open-snowboarding--1985,downhill,Men'S Downhill,men,open,,Men'S Downhill,3,Mark Heingartner,USA,,,"{""https://web.archive.org/web/20021202101659/http://usopen-snowboarding.com/history.asp?yearNum=1985""}",verified,repaired-verified
us-open-snowboarding--1985,slalom,,men,open,,,1,Tom Sims,USA,,,"{""https://events.burton.com/burton-us-open/history/"",""https://www.skihall.com/hall-of-famers/tom-sims/""}",likely,live-source
us-open-snowboarding--1985,slalom,Men'S Slalom,men,open,,Men'S Slalom,1,Tom Sims,USA,,,"{""https://web.archive.org/web/20021202101659/http://usopen-snowboarding.com/history.asp?yearNum=1985""}",verified,repaired-verified
us-open-snowboarding--1985,slalom,Men'S Slalom,men,open,,Men'S Slalom,2,Louis Fournier,USA,,,"{""https://web.archive.org/web/20021202101659/http://usopen-snowboarding.com/history.asp?yearNum=1985""}",verified,repaired-verified
us-open-snowboarding--1985,slalom,Men'S Slalom,men,open,,Men'S Slalom,3,Chris Forrest,USA,,,"{""https://web.archive.org/web/20021202101659/http://usopen-snowboarding.com/history.asp?yearNum=1985""}",verified,repaired-verified
us-open-snowboarding--1986,downhill,Men'S Downhill,men,open,,Men'S Downhill,1,Andy Coghlan,USA,,,"{""https://web.archive.org/web/20021202101735/http://usopen-snowboarding.com/history.asp?yearNum=1986""}",verified,repaired-verified
us-open-snowboarding--1986,downhill,Men'S Downhill,men,open,,Men'S Downhill,2,Shaun Palmer,USA,,,"{""https://web.archive.org/web/20021202101735/http://usopen-snowboarding.com/history.asp?yearNum=1986""}",verified,repaired-verified
us-open-snowboarding--1986,downhill,Men'S Downhill,men,open,,Men'S Downhill,3,James Klassen,USA,,,"{""https://web.archive.org/web/20021202101735/http://usopen-snowboarding.com/history.asp?yearNum=1986""}",verified,repaired-verified
us-open-snowboarding--1986,downhill,Women'S Downhill,women,open,,Women'S Downhill,1,Jenny Hahn,USA,,,"{""https://web.archive.org/web/20021202101735/http://usopen-snowboarding.com/history.asp?yearNum=1986""}",verified,repaired-verified
us-open-snowboarding--1986,slalom,Men'S Slalom,men,open,,Men'S Slalom,1,Andy Coghlan,USA,,,"{""https://web.archive.org/web/20021202101735/http://usopen-snowboarding.com/history.asp?yearNum=1986""}",verified,repaired-verified
us-open-snowboarding--1986,slalom,Men'S Slalom,men,open,,Men'S Slalom,2,Chris Forrest,USA,,,"{""https://web.archive.org/web/20021202101735/http://usopen-snowboarding.com/history.asp?yearNum=1986""}",verified,repaired-verified
us-open-snowboarding--1986,slalom,Men'S Slalom,men,open,,Men'S Slalom,3,Terry Kidwell,USA,,,"{""https://web.archive.org/web/20021202101735/http://usopen-snowboarding.com/history.asp?yearNum=1986""}",verified,repaired-verified
us-open-snowboarding--1986,slalom,Women'S Slalom,women,open,,Women'S Slalom,1,Suzanne Rueck,USA,,,"{""https://web.archive.org/web/20021202101735/http://usopen-snowboarding.com/history.asp?yearNum=1986""}",verified,repaired-verified
us-open-snowboarding--1987,downhill,Junior'S Downhill,unspecified,junior,,Junior'S Downhill,1,Mike Hayes,USA,,,"{""https://web.archive.org/web/20021202103432/http://usopen-snowboarding.com/history.asp?yearNum=1987""}",verified,repaired-verified
us-open-snowboarding--1987,downhill,Junior'S Downhill,unspecified,junior,,Junior'S Downhill,2,Mike Reilly,USA,,,"{""https://web.archive.org/web/20021202103432/http://usopen-snowboarding.com/history.asp?yearNum=1987""}",verified,repaired-verified
us-open-snowboarding--1987,downhill,Junior'S Downhill,unspecified,junior,,Junior'S Downhill,3,Noah Brandon,USA,,,"{""https://web.archive.org/web/20021202103432/http://usopen-snowboarding.com/history.asp?yearNum=1987""}",verified,repaired-verified
us-open-snowboarding--1987,downhill,Men'S Downhill,men,open,,Men'S Downhill,1,James Klassen,USA,,,"{""https://web.archive.org/web/20021202103432/http://usopen-snowboarding.com/history.asp?yearNum=1987""}",verified,repaired-verified
us-open-snowboarding--1987,downhill,Men'S Downhill,men,open,,Men'S Downhill,2,Terry Kidwell,USA,,,"{""https://web.archive.org/web/20021202103432/http://usopen-snowboarding.com/history.asp?yearNum=1987""}",verified,repaired-verified
us-open-snowboarding--1987,downhill,Men'S Downhill,men,open,,Men'S Downhill,3,Craig Kelly,USA,,,"{""https://web.archive.org/web/20021202103432/http://usopen-snowboarding.com/history.asp?yearNum=1987""}",verified,repaired-verified
us-open-snowboarding--1987,downhill,Women'S Downhill,women,open,,Women'S Downhill,1,Lori Gibbs,USA,,,"{""https://web.archive.org/web/20021202103432/http://usopen-snowboarding.com/history.asp?yearNum=1987""}",verified,repaired-verified
us-open-snowboarding--1987,downhill,Women'S Downhill,women,open,,Women'S Downhill,2,Suzanne Rueck,USA,,,"{""https://web.archive.org/web/20021202103432/http://usopen-snowboarding.com/history.asp?yearNum=1987""}",verified,repaired-verified
us-open-snowboarding--1987,downhill,Women'S Downhill,women,open,,Women'S Downhill,3,Petra Mussig,GER,,,"{""https://web.archive.org/web/20021202103432/http://usopen-snowboarding.com/history.asp?yearNum=1987""}",verified,repaired-verified
us-open-snowboarding--1987,slalom,Junior'S Slalom,unspecified,junior,,Junior'S Slalom,1,Mike Hayes,USA,,,"{""https://web.archive.org/web/20021202103432/http://usopen-snowboarding.com/history.asp?yearNum=1987""}",verified,repaired-verified
us-open-snowboarding--1987,slalom,Junior'S Slalom,unspecified,junior,,Junior'S Slalom,2,Noah Brandon,USA,,,"{""https://web.archive.org/web/20021202103432/http://usopen-snowboarding.com/history.asp?yearNum=1987""}",verified,repaired-verified
us-open-snowboarding--1987,slalom,Junior'S Slalom,unspecified,junior,,Junior'S Slalom,3,Todd Davidson,USA,,,"{""https://web.archive.org/web/20021202103432/http://usopen-snowboarding.com/history.asp?yearNum=1987""}",verified,repaired-verified
us-open-snowboarding--1987,slalom,,men,open,,,1,Craig Kelly,,,,"{""https://events.burton.com/burton-us-open/history/""}",likely,live-source
us-open-snowboarding--1987,slalom,Men'S Slalom,men,open,,Men'S Slalom,1,Craig Kelly,USA,,,"{""https://web.archive.org/web/20021202103432/http://usopen-snowboarding.com/history.asp?yearNum=1987""}",verified,repaired-verified
us-open-snowboarding--1987,slalom,Men'S Slalom,men,open,,Men'S Slalom,2,Ricky Fruhamann,USA,,,"{""https://web.archive.org/web/20021202103432/http://usopen-snowboarding.com/history.asp?yearNum=1987""}",verified,repaired-verified
us-open-snowboarding--1987,slalom,Men'S Slalom,men,open,,Men'S Slalom,3,Chris Karol,USA,,,"{""https://web.archive.org/web/20021202103432/http://usopen-snowboarding.com/history.asp?yearNum=1987""}",verified,repaired-verified
us-open-snowboarding--1987,slalom,Women'S Slalom,women,open,,Women'S Slalom,1,Eveline Wirth,SUI,,,"{""https://web.archive.org/web/20021202103432/http://usopen-snowboarding.com/history.asp?yearNum=1987""}",verified,repaired-verified
us-open-snowboarding--1987,slalom,Women'S Slalom,women,open,,Women'S Slalom,2,Lori Gibbs,USA,,,"{""https://web.archive.org/web/20021202103432/http://usopen-snowboarding.com/history.asp?yearNum=1987""}",verified,repaired-verified
us-open-snowboarding--1987,slalom,Women'S Slalom,women,open,,Women'S Slalom,3,Tara Eberhard,USA,,,"{""https://web.archive.org/web/20021202103432/http://usopen-snowboarding.com/history.asp?yearNum=1987""}",verified,repaired-verified
us-open-snowboarding--1988,downhill,Men'S Downhill,men,open,,Men'S Downhill,1,Andy Coghlan,USA,,,"{""https://web.archive.org/web/20021202103907/http://usopen-snowboarding.com/history.asp?yearNum=1988""}",verified,repaired-verified
us-open-snowboarding--1988,downhill,Men'S Downhill,men,open,,Men'S Downhill,2,Peter Bauer,GER,,,"{""https://web.archive.org/web/20021202103907/http://usopen-snowboarding.com/history.asp?yearNum=1988""}",verified,repaired-verified
us-open-snowboarding--1988,downhill,Men'S Downhill,men,open,,Men'S Downhill,3,Mike Jacoby,USA,,,"{""https://web.archive.org/web/20021202103907/http://usopen-snowboarding.com/history.asp?yearNum=1988""}",verified,repaired-verified
us-open-snowboarding--1988,downhill,Women'S Downhill,women,open,,Women'S Downhill,1,Diane Giuchain,USA,,,"{""https://web.archive.org/web/20021202103907/http://usopen-snowboarding.com/history.asp?yearNum=1988""}",verified,repaired-verified
us-open-snowboarding--1988,downhill,Women'S Downhill,women,open,,Women'S Downhill,2,Petra Mussig,GER,,,"{""https://web.archive.org/web/20021202103907/http://usopen-snowboarding.com/history.asp?yearNum=1988""}",verified,repaired-verified
us-open-snowboarding--1988,downhill,Women'S Downhill,women,open,,Women'S Downhill,3,Lori Gibbs,USA,,,"{""https://web.archive.org/web/20021202103907/http://usopen-snowboarding.com/history.asp?yearNum=1988""}",verified,repaired-verified
us-open-snowboarding--1988,halfpipe,,men,open,,,1,Terry Kidwell,,,,"{""https://www.burton.com/en-us/blogs/the-burton-blog/13-firsts-us-open-snowboarding-championships""}",likely,live-source
us-open-snowboarding--1988,halfpipe,Men'S Halfpipe,men,open,,Men'S Halfpipe,1,Terry Kidwell,USA,,,"{""https://web.archive.org/web/20021202103907/http://usopen-snowboarding.com/history.asp?yearNum=1988""}",verified,repaired-verified
us-open-snowboarding--1988,halfpipe,Men'S Halfpipe,men,open,,Men'S Halfpipe,2,Bert Lamar,USA,,,"{""https://web.archive.org/web/20021202103907/http://usopen-snowboarding.com/history.asp?yearNum=1988""}",verified,repaired-verified
us-open-snowboarding--1988,halfpipe,Men'S Halfpipe,men,open,,Men'S Halfpipe,3,Craig Kelly,USA,,,"{""https://web.archive.org/web/20021202103907/http://usopen-snowboarding.com/history.asp?yearNum=1988""}",verified,repaired-verified
us-open-snowboarding--1988,halfpipe,Women'S Halfpipe,women,open,,Women'S Halfpipe,1,Petra Mussig,GER,,,"{""https://web.archive.org/web/20021202103907/http://usopen-snowboarding.com/history.asp?yearNum=1988""}",verified,repaired-verified
us-open-snowboarding--1988,halfpipe,Women'S Halfpipe,women,open,,Women'S Halfpipe,2,Jean Higgins,USA,,,"{""https://web.archive.org/web/20021202103907/http://usopen-snowboarding.com/history.asp?yearNum=1988""}",verified,repaired-verified
us-open-snowboarding--1988,halfpipe,Women'S Halfpipe,women,open,,Women'S Halfpipe,3,Gayle Guerin,USA,,,"{""https://web.archive.org/web/20021202103907/http://usopen-snowboarding.com/history.asp?yearNum=1988""}",verified,repaired-verified
us-open-snowboarding--1988,other,,mixed,open,,,1,Craig Kelly,,,,"{""https://www.burton.com/en-us/blogs/the-burton-blog/13-firsts-us-open-snowboarding-championships""}",likely,live-source
us-open-snowboarding--1988,slalom,Men'S Slalom,men,open,,Men'S Slalom,1,Markus Steininger,GER,,,"{""https://web.archive.org/web/20021202103907/http://usopen-snowboarding.com/history.asp?yearNum=1988""}",verified,repaired-verified
us-open-snowboarding--1988,slalom,Men'S Slalom,men,open,,Men'S Slalom,2,Mike Jacoby,USA,,,"{""https://web.archive.org/web/20021202103907/http://usopen-snowboarding.com/history.asp?yearNum=1988""}",verified,repaired-verified
us-open-snowboarding--1988,slalom,Men'S Slalom,men,open,,Men'S Slalom,3,Tim Windell,USA,,,"{""https://web.archive.org/web/20021202103907/http://usopen-snowboarding.com/history.asp?yearNum=1988""}",verified,repaired-verified
us-open-snowboarding--1988,slalom,Women'S Slalom,women,open,,Women'S Slalom,1,Eveline Wirth,SUI,,,"{""https://web.archive.org/web/20021202103907/http://usopen-snowboarding.com/history.asp?yearNum=1988""}",verified,repaired-verified
us-open-snowboarding--1988,slalom,Women'S Slalom,women,open,,Women'S Slalom,2,Lori Gibbs,USA,,,"{""https://web.archive.org/web/20021202103907/http://usopen-snowboarding.com/history.asp?yearNum=1988""}",verified,repaired-verified
us-open-snowboarding--1988,slalom,Women'S Slalom,women,open,,Women'S Slalom,3,Petra Mussig,GER,,,"{""https://web.archive.org/web/20021202103907/http://usopen-snowboarding.com/history.asp?yearNum=1988""}",verified,repaired-verified
us-open-snowboarding--1989,downhill,Men'S Downhill,men,open,,Men'S Downhill,1,Craig Kelly,USA,,,"{""https://web.archive.org/web/20021202113930/http://usopen-snowboarding.com/history.asp?yearNum=1989""}",verified,repaired-verified
us-open-snowboarding--1989,downhill,Men'S Downhill,men,open,,Men'S Downhill,2,Kevin Delaney,USA,,,"{""https://web.archive.org/web/20021202113930/http://usopen-snowboarding.com/history.asp?yearNum=1989""}",verified,repaired-verified
us-open-snowboarding--1989,downhill,Men'S Downhill,men,open,,Men'S Downhill,3,Tim Windell,USA,,,"{""https://web.archive.org/web/20021202113930/http://usopen-snowboarding.com/history.asp?yearNum=1989""}",verified,repaired-verified
us-open-snowboarding--1989,downhill,Women'S Downhill,women,open,,Women'S Downhill,1,Ashild Lofthus,NOR,,,"{""https://web.archive.org/web/20021202113930/http://usopen-snowboarding.com/history.asp?yearNum=1989""}",verified,repaired-verified
us-open-snowboarding--1989,downhill,Women'S Downhill,women,open,,Women'S Downhill,2,Carla Dalpiaz,USA,,,"{""https://web.archive.org/web/20021202113930/http://usopen-snowboarding.com/history.asp?yearNum=1989""}",verified,repaired-verified
us-open-snowboarding--1989,downhill,Women'S Downhill,women,open,,Women'S Downhill,3,Jean Higgins,USA,,,"{""https://web.archive.org/web/20021202113930/http://usopen-snowboarding.com/history.asp?yearNum=1989""}",verified,repaired-verified
us-open-snowboarding--1989,halfpipe,,men,open,,,1,Craig Kelly,,,,"{""https://snowboarding8090.com/us-open/"",""https://events.burton.com/burton-us-open/history/""}",likely,live-source
us-open-snowboarding--1989,halfpipe,Men'S Halfpipe,men,open,,Men'S Halfpipe,1,Craig Kelly,USA,,,"{""https://web.archive.org/web/20021202113930/http://usopen-snowboarding.com/history.asp?yearNum=1989""}",verified,repaired-verified
us-open-snowboarding--1989,halfpipe,Men'S Halfpipe,men,open,,Men'S Halfpipe,2,Bert Lamar,USA,,,"{""https://web.archive.org/web/20021202113930/http://usopen-snowboarding.com/history.asp?yearNum=1989""}",verified,repaired-verified
us-open-snowboarding--1989,halfpipe,Men'S Halfpipe,men,open,,Men'S Halfpipe,3,Terry Kidwell,USA,,,"{""https://web.archive.org/web/20021202113930/http://usopen-snowboarding.com/history.asp?yearNum=1989""}",verified,repaired-verified
us-open-snowboarding--1989,halfpipe,Women'S Halfpipe,women,open,,Women'S Halfpipe,1,Jean Higgins,USA,,,"{""https://web.archive.org/web/20021202113930/http://usopen-snowboarding.com/history.asp?yearNum=1989""}",verified,repaired-verified
us-open-snowboarding--1989,halfpipe,Women'S Halfpipe,women,open,,Women'S Halfpipe,2,Tara Eberhard,USA,,,"{""https://web.archive.org/web/20021202113930/http://usopen-snowboarding.com/history.asp?yearNum=1989""}",verified,repaired-verified
us-open-snowboarding--1989,halfpipe,Women'S Halfpipe,women,open,,Women'S Halfpipe,3,Ashild Lofthus,NOR,,,"{""https://web.archive.org/web/20021202113930/http://usopen-snowboarding.com/history.asp?yearNum=1989""}",verified,repaired-verified
us-open-snowboarding--1989,slalom,Men'S Slalom,men,open,,Men'S Slalom,1,Tim Windell,USA,,,"{""https://web.archive.org/web/20021202113930/http://usopen-snowboarding.com/history.asp?yearNum=1989""}",verified,repaired-verified
us-open-snowboarding--1989,slalom,Men'S Slalom,men,open,,Men'S Slalom,2,Jean Nerva,FRA,,,"{""https://web.archive.org/web/20021202113930/http://usopen-snowboarding.com/history.asp?yearNum=1989""}",verified,repaired-verified
us-open-snowboarding--1989,slalom,Men'S Slalom,men,open,,Men'S Slalom,3,Kevin Delaney,USA,,,"{""https://web.archive.org/web/20021202113930/http://usopen-snowboarding.com/history.asp?yearNum=1989""}",verified,repaired-verified
us-open-snowboarding--1989,slalom,Women'S Slalom,women,open,,Women'S Slalom,1,Carla Dalpiaz,USA,,,"{""https://web.archive.org/web/20021202113930/http://usopen-snowboarding.com/history.asp?yearNum=1989""}",verified,repaired-verified
us-open-snowboarding--1989,slalom,Women'S Slalom,women,open,,Women'S Slalom,2,Tara Eberhard,USA,,,"{""https://web.archive.org/web/20021202113930/http://usopen-snowboarding.com/history.asp?yearNum=1989""}",verified,repaired-verified
us-open-snowboarding--1989,slalom,Women'S Slalom,women,open,,Women'S Slalom,3,Betsy Shaw,USA,,,"{""https://web.archive.org/web/20021202113930/http://usopen-snowboarding.com/history.asp?yearNum=1989""}",verified,repaired-verified
us-open-snowboarding--1990,halfpipe,,men,open,,,1,Craig Kelly,,,,"{""https://snowboarding8090.com/us-open/""}",verified,live-source
us-open-snowboarding--1990,halfpipe,Men'S Halfpipe,men,open,,Men'S Halfpipe,1,Craig Kelly,USA,,,"{""https://web.archive.org/web/20021202114404/http://usopen-snowboarding.com/history.asp?yearNum=1990""}",verified,repaired-verified
us-open-snowboarding--1990,halfpipe,,men,open,,,2,Shaun Palmer,,,,"{""https://snowboarding8090.com/us-open/""}",verified,live-source
us-open-snowboarding--1990,halfpipe,Men'S Halfpipe,men,open,,Men'S Halfpipe,2,Shaun Palmer,USA,,,"{""https://web.archive.org/web/20021202114404/http://usopen-snowboarding.com/history.asp?yearNum=1990""}",verified,repaired-verified
us-open-snowboarding--1990,halfpipe,,men,open,,,3,Jeff Brushie,,,,"{""https://snowboarding8090.com/us-open/""}",verified,live-source
us-open-snowboarding--1990,halfpipe,Men'S Halfpipe,men,open,,Men'S Halfpipe,3,Jeff Brushie,USA,,,"{""https://web.archive.org/web/20021202114404/http://usopen-snowboarding.com/history.asp?yearNum=1990""}",verified,repaired-verified
us-open-snowboarding--1990,halfpipe,,women,open,,,1,Tina Basich,,,,"{""https://snowboarding8090.com/us-open/""}",verified,live-source
us-open-snowboarding--1990,halfpipe,Women'S Halfpipe,women,open,,Women'S Halfpipe,1,Tina Basich,USA,,,"{""https://web.archive.org/web/20021202114404/http://usopen-snowboarding.com/history.asp?yearNum=1990""}",verified,repaired-verified
us-open-snowboarding--1990,halfpipe,Women'S Halfpipe,women,open,,Women'S Halfpipe,2,Lisa Vinciguerra,USA,,,"{""https://web.archive.org/web/20021202114404/http://usopen-snowboarding.com/history.asp?yearNum=1990""}",verified,repaired-verified
us-open-snowboarding--1990,halfpipe,Women'S Halfpipe,women,open,,Women'S Halfpipe,3,Jean Higgins,USA,,,"{""https://web.archive.org/web/20021202114404/http://usopen-snowboarding.com/history.asp?yearNum=1990""}",verified,repaired-verified
us-open-snowboarding--1990,other,Men'S Super-G,men,open,,Men'S Super-G,1,Mario-Paolo Dabbeni,ITA,,Source's own event name: Men'S Super-G,"{""https://web.archive.org/web/20021202114404/http://usopen-snowboarding.com/history.asp?yearNum=1990""}",verified,repaired-verified
us-open-snowboarding--1990,other,Men'S Super-G,men,open,,Men'S Super-G,2,Paul Parsons,USA,,Source's own event name: Men'S Super-G,"{""https://web.archive.org/web/20021202114404/http://usopen-snowboarding.com/history.asp?yearNum=1990""}",verified,repaired-verified
us-open-snowboarding--1990,other,Men'S Super-G,men,open,,Men'S Super-G,3,Chris Karol,USA,,Source's own event name: Men'S Super-G,"{""https://web.archive.org/web/20021202114404/http://usopen-snowboarding.com/history.asp?yearNum=1990""}",verified,repaired-verified
us-open-snowboarding--1990,other,Women'S Super-G,women,open,,Women'S Super-G,1,Ashild Lofthus,NOR,,Source's own event name: Women'S Super-G,"{""https://web.archive.org/web/20021202114404/http://usopen-snowboarding.com/history.asp?yearNum=1990""}",verified,repaired-verified
us-open-snowboarding--1990,other,Women'S Super-G,women,open,,Women'S Super-G,2,Gaia Dabbeni,ITA,,Source's own event name: Women'S Super-G,"{""https://web.archive.org/web/20021202114404/http://usopen-snowboarding.com/history.asp?yearNum=1990""}",verified,repaired-verified
us-open-snowboarding--1990,other,Women'S Super-G,women,open,,Women'S Super-G,3,Carla Dalpiaz,USA,,Source's own event name: Women'S Super-G,"{""https://web.archive.org/web/20021202114404/http://usopen-snowboarding.com/history.asp?yearNum=1990""}",verified,repaired-verified
us-open-snowboarding--1990,slalom,,men,open,,,1,Pietro Colturi,ITA,,,"{""https://snowboarding8090.com/us-open/""}",verified,live-source
us-open-snowboarding--1990,slalom,Men'S Slalom,men,open,,Men'S Slalom,1,Pietro Colturi,ITA,,,"{""https://web.archive.org/web/20021202114404/http://usopen-snowboarding.com/history.asp?yearNum=1990""}",verified,repaired-verified
us-open-snowboarding--1990,slalom,Men'S Slalom,men,open,,Men'S Slalom,2,Mario-Paolo Dabbeni,ITA,,,"{""https://web.archive.org/web/20021202114404/http://usopen-snowboarding.com/history.asp?yearNum=1990""}",verified,repaired-verified
us-open-snowboarding--1990,slalom,Men'S Slalom,men,open,,Men'S Slalom,3,Jean Nerva,FRA,,,"{""https://web.archive.org/web/20021202114404/http://usopen-snowboarding.com/history.asp?yearNum=1990""}",verified,repaired-verified
us-open-snowboarding--1990,slalom,,women,open,,,1,Ashild Loftus,NOR,,,"{""https://snowboarding8090.com/us-open/""}",verified,live-source
us-open-snowboarding--1990,slalom,Women'S Slalom,women,open,,Women'S Slalom,1,Ashild Lofthus,NOR,,,"{""https://web.archive.org/web/20021202114404/http://usopen-snowboarding.com/history.asp?yearNum=1990""}",verified,repaired-verified
us-open-snowboarding--1990,slalom,Women'S Slalom,women,open,,Women'S Slalom,2,Tara Eberhard,USA,,,"{""https://web.archive.org/web/20021202114404/http://usopen-snowboarding.com/history.asp?yearNum=1990""}",verified,repaired-verified
us-open-snowboarding--1990,slalom,Women'S Slalom,women,open,,Women'S Slalom,3,Evi Strasser,,,,"{""https://web.archive.org/web/20021202114404/http://usopen-snowboarding.com/history.asp?yearNum=1990""}",verified,repaired-verified
us-open-snowboarding--1991,halfpipe,,men,open,,,1,Jimi Scott,,,,"{""https://snowboarding8090.com/us-open/""}",verified,live-source
us-open-snowboarding--1991,halfpipe,Men'S Halfpipe,men,open,,Men'S Halfpipe,1,Jimi Scott,USA,,,"{""https://web.archive.org/web/20021202115040/http://usopen-snowboarding.com/history.asp?yearNum=1991""}",verified,repaired-verified
us-open-snowboarding--1991,halfpipe,,men,open,,,2,Craig Kelly,,,,"{""https://snowboarding8090.com/us-open/""}",verified,live-source
us-open-snowboarding--1991,halfpipe,Men'S Halfpipe,men,open,,Men'S Halfpipe,2,Craig Kelly,USA,,,"{""https://web.archive.org/web/20021202115040/http://usopen-snowboarding.com/history.asp?yearNum=1991""}",verified,repaired-verified
us-open-snowboarding--1991,halfpipe,,men,open,,,3,Shaun Palmer,,,,"{""https://snowboarding8090.com/us-open/""}",verified,live-source
us-open-snowboarding--1991,halfpipe,Men'S Halfpipe,men,open,,Men'S Halfpipe,3,Shaun Palmer,USA,,,"{""https://web.archive.org/web/20021202115040/http://usopen-snowboarding.com/history.asp?yearNum=1991""}",verified,repaired-verified
us-open-snowboarding--1991,halfpipe,,women,open,,,1,Janna Meyen,,,,"{""https://snowboarding8090.com/us-open/""}",verified,live-source
us-open-snowboarding--1991,halfpipe,Women'S Halfpipe,women,open,,Women'S Halfpipe,1,Janna Meyen,USA,,,"{""https://web.archive.org/web/20021202115040/http://usopen-snowboarding.com/history.asp?yearNum=1991""}",verified,repaired-verified
us-open-snowboarding--1991,halfpipe,,women,open,,,2,Tina Basich,,,,"{""https://snowboarding8090.com/us-open/""}",verified,live-source
us-open-snowboarding--1991,halfpipe,Women'S Halfpipe,women,open,,Women'S Halfpipe,2,Tina Basich,USA,,,"{""https://web.archive.org/web/20021202115040/http://usopen-snowboarding.com/history.asp?yearNum=1991""}",verified,repaired-verified
us-open-snowboarding--1991,halfpipe,,women,open,,,3,Michele Taggart,,,,"{""https://snowboarding8090.com/us-open/""}",verified,live-source
us-open-snowboarding--1991,halfpipe,Women'S Halfpipe,women,open,,Women'S Halfpipe,3,Michelle Taggert,USA,,,"{""https://web.archive.org/web/20021202115040/http://usopen-snowboarding.com/history.asp?yearNum=1991""}",verified,repaired-verified
us-open-snowboarding--1991,other,Men'S Super-G,men,open,,Men'S Super-G,1,Shannon Melhuse,USA,,Source's own event name: Men'S Super-G,"{""https://web.archive.org/web/20021202115040/http://usopen-snowboarding.com/history.asp?yearNum=1991""}",verified,repaired-verified
us-open-snowboarding--1991,other,Men'S Super-G,men,open,,Men'S Super-G,2,Pietro Colturi,ITA,,Source's own event name: Men'S Super-G,"{""https://web.archive.org/web/20021202115040/http://usopen-snowboarding.com/history.asp?yearNum=1991""}",verified,repaired-verified
us-open-snowboarding--1991,other,Men'S Super-G,men,open,,Men'S Super-G,3,Mark Fawcett,CAN,,Source's own event name: Men'S Super-G,"{""https://web.archive.org/web/20021202115040/http://usopen-snowboarding.com/history.asp?yearNum=1991""}",verified,repaired-verified
us-open-snowboarding--1991,other,Women'S Super-G,women,open,,Women'S Super-G,1,Jean Higgins,USA,,Source's own event name: Women'S Super-G,"{""https://web.archive.org/web/20021202115040/http://usopen-snowboarding.com/history.asp?yearNum=1991""}",verified,repaired-verified
us-open-snowboarding--1991,other,Women'S Super-G,women,open,,Women'S Super-G,2,Tara Eberhard,USA,,Source's own event name: Women'S Super-G,"{""https://web.archive.org/web/20021202115040/http://usopen-snowboarding.com/history.asp?yearNum=1991""}",verified,repaired-verified
us-open-snowboarding--1991,other,Women'S Super-G,women,open,,Women'S Super-G,3,Betsy Shaw,USA,,Source's own event name: Women'S Super-G,"{""https://web.archive.org/web/20021202115040/http://usopen-snowboarding.com/history.asp?yearNum=1991""}",verified,repaired-verified
us-open-snowboarding--1991,slalom,,men,open,,,1,Chris Carol,,,[Name as printed by the source; the rider is normally spelled Chris Karol. Reconcile before entity resolution.],"{""https://snowboarding8090.com/us-open/""}",verified,live-source
us-open-snowboarding--1991,slalom,Men'S Slalom,men,open,,Men'S Slalom,1,Chris Karol,USA,,,"{""https://web.archive.org/web/20021202115040/http://usopen-snowboarding.com/history.asp?yearNum=1991""}",verified,repaired-verified
us-open-snowboarding--1991,slalom,Men'S Slalom,men,open,,Men'S Slalom,2,Pietro Colturi,ITA,,,"{""https://web.archive.org/web/20021202115040/http://usopen-snowboarding.com/history.asp?yearNum=1991""}",verified,repaired-verified
us-open-snowboarding--1991,slalom,Men'S Slalom,men,open,,Men'S Slalom,3,Mike Kildevaeld,DEN,,,"{""https://web.archive.org/web/20021202115040/http://usopen-snowboarding.com/history.asp?yearNum=1991""}",verified,repaired-verified
us-open-snowboarding--1991,slalom,,women,open,,,1,Betsy Shaw,,,,"{""https://snowboarding8090.com/us-open/""}",verified,live-source
us-open-snowboarding--1991,slalom,Women'S Slalom,women,open,,Women'S Slalom,1,Betsy Shaw,USA,,,"{""https://web.archive.org/web/20021202115040/http://usopen-snowboarding.com/history.asp?yearNum=1991""}",verified,repaired-verified
us-open-snowboarding--1991,slalom,Women'S Slalom,women,open,,Women'S Slalom,2,Tara Eberhard,USA,,,"{""https://web.archive.org/web/20021202115040/http://usopen-snowboarding.com/history.asp?yearNum=1991""}",verified,repaired-verified
us-open-snowboarding--1991,slalom,Women'S Slalom,women,open,,Women'S Slalom,3,Jean Higgins,USA,,,"{""https://web.archive.org/web/20021202115040/http://usopen-snowboarding.com/history.asp?yearNum=1991""}",verified,repaired-verified
us-open-snowboarding--1992,halfpipe,,men,open,,,1,Terje Haakonsen,,,,"{""https://snowboarding8090.com/us-open/""}",verified,live-source
us-open-snowboarding--1992,halfpipe,Men'S Halfpipe,men,open,,Men'S Halfpipe,1,Terje Haakonsen,NOR,,,"{""https://web.archive.org/web/20021202223750/http://usopen-snowboarding.com/history.asp?yearNum=1992""}",verified,repaired-verified
us-open-snowboarding--1992,halfpipe,,men,open,,,2,Jeff Brushie,,,,"{""https://snowboarding8090.com/us-open/""}",verified,live-source
